chr;start;end;pval
chr1;497220;502192.2;6.10574211226776
chr1;188457610;190342186.1;3.59429105650634
chr1;98320590;99303795.9;1.4070547837764
chr1;99739059;100736449.59;7.47497812611982
chr1;187522440;189397664.4;7.02681731898338
chr1;32570985;32896694.85;8.12168636592105
chr1;2957869;2987447.69;4.32980781421065
chr1;11378959;11492748.59;6.19656130671501
chr1;95833931;96792270.31;3.02213397109881
chr1;68029865;68710163.65;6.57228711526841
chr1;45118975;45570164.75;0.737051265314221
chr1;176718978;178486167.78;8.55624788207933
chr1;127340291;128613693.91;9.78523160563782
chr1;15753163;15910694.63;3.18461423041299
chr1;142796908;144224877.08;0.736403339542449
chr1;171808409;173526493.09;9.55505550140515
chr1;171481543;173196358.43;0.597943074535579
chr1;38656907;39043476.07;4.39143654424697
chr1;191691874;193608792.74;0.814394482877106
chr1;93243361;94175794.61;1.86014971928671
chr1;102918265;103947447.65;4.19549396960065
chr1;120481498;121686312.98;0.791266129817814
chr1;173106533;174837598.33;9.78779525728896
chr1;64966747;65616414.47;1.75242222379893
chr1;55201753;55753770.53;2.07197819137946
chr1;183791423;185629337.23;8.61492703668773
chr1;101894046;102912986.46;9.01185887865722
chr1;173026533;174756798.33;9.68439946882427
chr1;124703602;125950638.02;2.00477374717593
chr1;65838752;66497139.52;0.266001196578145
chr1;118151317;119332830.17;1.89942520810291
chr1;44088410;44529294.1;7.11029746802524
chr1;108273521;109356256.21;8.99061741773039
chr1;50187173;50689044.73;0.569661119952798
chr1;68006967;68687036.67;6.71637666178867
chr1;16620593;16786798.93;7.62308914447203
chr1;166848069;168516549.69;8.99618119932711
chr1;118926101;120115362.01;0.689676031470299
chr1;159204984;160797033.84;2.06395848188549
chr1;118271058;119453768.58;1.14736011484638
chr1;185213347;187065480.47;1.90213905414566
chr1;193861897;195800515.97;6.34574811439961
chr1;28442920;28727349.2;1.90922474022955
chr1;121233211;122445543.11;7.69059837795794
chr1;95225422;96177676.22;8.53913189610466
chr1;129764183;131061824.83;6.87472897348926
chr1;20486926;20691795.26;6.55500090913847
chr1;158054832;159635380.32;7.73987544700503
chr1;39098201;39489183.01;6.8283618777059
chr1;85299786;86152783.86;3.02348020253703
chr1;34987329;35337202.29;8.15733351511881
chr1;97542515;98517940.15;1.34308645036072
chr1;83933877;84773215.77;0.17454857705161
chr1;132913301;134242434.01;2.41206953302026
chr1;73375392;74109145.92;0.965299343224615
chr1;22361979;22585598.79;6.0626215278171
chr1;88716613;89603779.13;8.96316289436072
chr1;50000538;50500543.38;9.83935394790024
chr1;178021405;179801619.05;2.80084054218605
chr1;28763023;29050653.23;8.58034813543782
chr1;21374928;21588677.28;1.78511673118919
chr1;24083020;24323850.2;1.47202853579074
chr1;190469197;192373888.97;3.76600888557732
chr1;102527054;103552324.54;2.04958641901612
chr1;71681821;72398639.21;2.22155144903809
chr1;69796629;70494595.29;9.64869744610041
chr1;37254554;37627099.54;9.42298776237294
chr1;55723838;56281076.38;0.724627701565623
chr1;10680931;10787740.31;6.3619847362861
chr1;177526354;179301617.54;0.185640377458185
chr1;17482017;17656837.17;7.05696740187705
chr1;87177294;88049066.94;0.424495392944664
chr1;107320506;108393711.06;5.48939485801384
chr1;115932131;117091452.31;3.72947339899838
chr1;98097764;99078741.64;3.48949766019359
chr1;6712361;6779484.61;0.30189384939149
chr1;102809879;103837977.79;1.83180509833619
chr1;95333958;96287297.58;6.20528807630763
chr1;40714239;41121381.39;4.82572586275637
chr1;146500536;147965541.36;5.67998039769009
chr1;62944491;63573935.91;1.95997519651428
chr1;110986479;112096343.79;3.44140310306102
chr1;182532789;184358116.89;6.09207384986803
chr1;115613309;116769442.09;1.48752620210871
chr1;138725683;140112939.83;4.72748969914392
chr1;44473756;44918493.56;2.4111302383244
chr1;85159736;86011333.36;4.47352213552222
chr1;27214182;27486323.82;3.83810320636258
chr1;128210411;129492515.11;9.76526382379234
chr1;5158087;5209667.87;1.78274903213605
chr1;39252813;39645341.13;9.12417721003294
chr1;65253893;65906431.93;4.56400542054325
chr1;143431472;144865786.72;1.89152361592278
chr1;65403991;66058030.91;6.52657011523843
chr1;104751239;105798751.39;7.11770861875266
chr1;17754165;17931706.65;9.20207236194983
chr1;125665931;126922590.31;0.00344669912010431
chr1;28927350;29216623.5;6.95653189904988
chr1;126221297;127483509.97;4.4250177568756
chr1;60210303;60812406.03;3.49379002582282
chr1;74722939;75470168.39;1.3325015665032
chr1;39079753;39470550.53;0.151827959343791
chr1;166659923;168326522.23;5.88371549965814
chr1;104185723;105227580.23;8.32816480426118
chr1;159272985;160865714.85;9.73550798138604
chr1;179657509;181454084.09;0.754174059256911
chr1;123684176;124921017.76;7.01932782307267
chr1;5590885;5646793.85;7.11813718779013
chr1;23523888;23759126.88;3.04170689312741
chr1;135319468;136672662.68;3.6895392020233
chr1;22005198;22225249.98;3.79867217270657
chr1;38610129;38996230.29;4.21399611979723
chr1;71238239;71950621.39;8.8593685021624
chr1;105989491;107049385.91;9.94984862860292
chr1;38593049;38978979.49;5.12248356128112
chr1;100652211;101658733.11;9.60565833374858
chr1;38448776;38833263.76;8.25998455053195
chr1;1171466;1183180.66;2.12797424290329
chr1;48037337;48517710.37;5.03578381612897
chr1;107506035;108581095.35;2.67469367478043
chr1;128305895;129588953.95;8.97030370077118
chr1;166608556;168274641.56;5.15847672242671
chr1;163547030;165182500.3;0.899056191556156
chr1;27551843;27827361.43;0.332012611906976
chr1;51318077;51831257.77;5.04681430291385
chr1;161580190;163195991.9;4.62000941624865
chr1;41974437;42394181.37;1.98979732347652
chr1;36443939;36808378.39;4.76034748135135
chr1;3039621;3070017.21;0.785946471150965
chr1;87771863;88649581.63;9.38120728125796
chr1;31194632;31506578.32;3.96327930968255
chr1;127320458;128593662.58;7.30995009187609
chr1;126166798;127428465.98;9.35662126168609
chr1;20890525;21099430.25;1.47087544202805
chr1;30447620;30752096.2;0.461854173336178
chr1;70449913;71154412.13;3.45840591704473
chr1;19166539;19358204.39;4.70386082772166
chr1;103946251;104985713.51;8.72695279773325
chr1;158834738;160423085.38;4.1830275580287
chr1;82804213;83632255.13;1.49743816349655
chr1;166993847;168663785.47;4.49259931687266
chr1;82846514;83674979.14;3.91106872120872
chr1;39234434;39626778.34;1.04456362081692
chr1;119185815;120377673.15;9.00194179033861
chr1;115742109;116899530.09;5.53841466084123
chr1;80041915;80842334.15;7.32332131825388
chr1;3184551;3216396.51;6.14143592771143
chr1;34585835;34931693.35;9.67755819438025
chr1;190002019;191902039.19;9.80103658977896
chr1;94165408;95107062.08;0.310700195841491
chr1;105981681;107041497.81;6.5842128219083
chr1;187038206;188908588.06;5.64119584392756
chr1;117377857;118551635.57;0.0985325919464231
chr1;61905075;62524125.75;0.398731105960906
chr1;92335134;93258485.34;4.30232878308743
chr1;137322882;138696110.82;4.88607723498717
chr1;82737099;83564469.99;3.09294099919498
chr1;133144856;134476304.56;2.89529608329758
chr1;100795820;101803778.2;5.11881030164659
chr1;55727538;56284813.38;7.59552389383316
chr1;149306336;150799399.36;9.04987667454407
chr1;144478503;145923288.03;7.81687146285549
chr1;18391302;18575215.02;7.595117429737
chr1;11368781;11482468.81;9.5156828686595
chr1;186517590;188382765.9;5.2539898105897
chr1;165946843;167606311.43;5.06387105910108
chr1;79963372;80763005.72;7.55328232655302
chr1;87012262;87882384.62;3.58990168198943
chr1;78929963;79719262.63;2.15420741122216
chr1;101105571;102116626.71;0.694093252532184
chr1;66485773;67150630.73;0.55330898379907
chr1;92111164;93032275.64;8.42041635885835
chr1;139976917;141376686.17;8.8548528868705
chr1;36605479;36971533.79;6.70554119860753
chr1;86122418;86983642.18;2.30281485244632
chr1;154439625;155984021.25;3.04781360784546
chr1;193665562;195602217.62;1.34484759764746
chr1;134825337;136173590.37;1.49497002130374
chr1;104346769;105390236.69;7.31812657089904
chr1;19053267;19243799.67;1.24200286809355
chr1;42873627;43302363.27;5.25703093502671
chr1;186371808;188235526.08;2.50784072559327
chr1;172730713;174458020.13;9.67187493573874
chr1;162521539;164146754.39;7.99016391159967
chr1;38165301;38546954.01;4.09152504755184
chr1;75664478;76421122.78;8.501839148812
chr1;94910441;95859545.41;7.52639683894813
chr1;154288341;155831224.41;3.15393422730267
chr1;7002587;7072612.87;7.88416563766077
chr1;125825659;127083915.59;3.99142738431692
chr1;87231150;88103461.5;4.94244707282633
chr1;102660854;103687462.54;6.99837230378762
chr1;25849724;26108221.24;1.168664440047
chr1;121131848;122343166.48;9.1769610135816
chr1;118911926;120101045.26;9.96225258568302
chr1;97645976;98622435.76;1.07721843756735
chr1;99129752;100121049.52;4.46076912339777
chr1;10251149;10353660.49;3.76030672341585
chr1;34311074;34654184.74;1.68227954301983
chr1;21937877;22157255.77;7.61711391853169
chr1;63083073;63713903.73;1.92799631971866
chr1;112670913;113797622.13;0.13730606995523
chr1;158373247;159956979.47;0.766177827026695
chr1;47209488;47681582.88;9.21008831821382
chr1;119915523;121114678.23;7.72433774080128
chr1;142284268;143707110.68;6.11793805612251
chr1;84678001;85524781.01;5.04690071102232
chr1;169494298;171189240.98;4.77566469227895
chr1;20363915;20567554.15;4.57588218152523
chr1;113570166;114705867.66;6.20952573837712
chr1;165104279;166755321.79;4.39695710781962
chr1;126827624;128095900.24;4.87691796617582
chr1;127472037;128746757.37;7.64331330079585
chr1;66160902;66822511.02;9.94724849471822
chr1;184221741;186063958.41;4.08254257868975
chr1;8073501;8154236.01;9.39189971890301
chr1;80284156;81086997.56;7.97373567940667
chr1;119599803;120795801.03;0.0502118142321706
chr1;131982153;133301974.53;5.0424226350151
chr1;167792349;169470272.49;0.303021827712655
chr1;194535582;196480937.82;8.29898248193786
chr1;54417036;54961206.36;6.14422634243965
chr1;148761842;150249460.42;8.46358801005408
chr1;176418731;178182918.31;6.44146160921082
chr1;57279313;57852106.13;1.18727804394439
chr1;151248177;152760658.77;6.09659904846922
chr1;63059307;63689900.07;5.90103168739006
chr1;178809842;180597940.42;5.65350042423233
chr1;185593225;187449157.25;2.31077865930274
chr1;2449185;2473676.85;9.92096414323896
chr1;29041553;29331968.53;5.04349212162197
chr1;177499354;179274347.54;2.71005914546549
chr1;188685894;190572752.94;0.557807381264865
chr1;35434690;35789036.9;1.94832845125347
chr1;160796624;162404590.24;6.35214122012258
chr1;67645547;68322002.47;5.32589518465102
chr1;54872580;55421305.8;3.40018958086148
chr1;29965331;30264984.31;1.44286618800834
chr1;187605136;189481187.36;2.74791057687253
chr1;136813339;138181472.39;3.80496850935742
chr1;77067783;77838460.83;5.5624537775293
chr1;92000467;92920471.67;8.66359729552642
chr1;57293844;57866782.44;7.31701527256519
chr1;154020196;155560397.96;8.6277417303063
chr1;110024212;111124454.12;9.46727148024365
chr1;131578548;132894333.48;1.69752710033208
chr1;188045807;189926265.07;1.44370951456949
chr1;100851756;101860273.56;2.09758511278778
chr1;106995424;108065378.24;9.67589198146015
chr1;168089829;169770727.29;4.92799757514149
chr1;174474965;176219714.65;8.51838342146948
chr1;21881079;22099889.79;1.83194511802867
chr1;139362709;140756336.09;2.11511828238145
chr1;503233;508265.33;5.10396228870377
chr1;93585951;94521810.51;6.63472702493891
chr1;164081618;165722434.18;7.64961714856327
chr1;164425543;166069798.43;7.55099429981783
chr1;63245725;63878182.25;6.25105374725536
chr1;105933346;106992679.46;4.61374872829765
chr1;13722626;13859852.26;6.83336587855592
chr1;64956077;65605637.77;6.98235765332356
chr1;27595044;27870994.44;8.6475757858716
chr1;117730483;118907787.83;0.791869990061969
chr1;7553336;7628869.36;7.46247212402523
chr1;58712712;59299839.12;0.151123725809157
chr1;10649158;10755649.58;9.55217525595799
chr1;165431523;167085838.23;9.3554126098752
chr1;132758947;134086536.47;2.97858134144917
chr1;122971106;124200817.06;5.65124929416925
chr1;175540902;177296311.02;0.285679958760738
chr1;185100569;186951574.69;0.981914391741157
chr1;65833445;66491779.45;2.93127075769007
chr1;77810055;78588155.55;0.141843990422785
chr1;45727398;46184671.98;7.22261294024065
chr1;186246365;188108828.65;5.39880209602416
chr1;71308019;72021099.19;8.87307983823121
chr1;18937474;19126848.74;7.28009918704629
chr1;144160762;145602369.62;3.84192362194881
chr1;57708001;58285081.01;5.0357319181785
chr1;47430914;47905223.14;1.3194461655803
chr1;94191770;95133687.7;4.73116492154077
chr1;55192393;55744316.93;9.93726846762002
chr1;181071427;182882141.27;2.15834370115772
chr1;136597573;137963548.73;4.32467187056318
chr1;9063501;9154136.01;4.00796596659347
chr1;93049928;93980427.28;0.159077097196132
chr1;136801706;138169723.06;0.125058230478317
chr1;132290799;133613706.99;6.42424745019525
chr1;130937829;132247207.29;3.46050118329003
chr1;97597201;98573173.01;9.1836957866326
chr1;169991148;171691059.48;4.83977889642119
chr1;45592959;46048888.59;2.88291013799608
chr1;135017294;136367466.94;7.86337906727567
chr1;16460269;16624871.69;4.80239941505715
chr1;45818782;46276969.82;4.5176503341645
chr1;31425497;31739751.97;0.633909965399653
chr1;13714940;13852089.4;5.37103148177266
chr1;151091211;152602123.11;8.83196963230148
chr1;126942185;128211606.85;6.53028066735715
chr1;89557793;90453370.93;4.39863973530009
chr1;112247960;113370439.6;0.219373523723334
chr1;157262988;158835617.88;7.58269991260022
chr1;56027296;56587568.96;0.227011872921139
chr1;44261153;44703764.53;9.93371815653518
chr1;89958595;90858180.95;1.0403033089824
chr1;177195433;178967387.33;5.90805853484199
chr1;29799933;30097932.33;9.23715343233198
chr1;101301139;102314150.39;0.612541779410094
chr1;54516307;55061470.07;6.56004198594019
chr1;151647974;153164453.74;7.4575985269621
chr1;29848366;30146849.66;0.963411882985383
chr1;25137765;25389142.65;5.19537028158084
chr1;159336176;160929537.76;3.3558379788883
chr1;185509434;187364528.34;3.75061582773924
chr1;23130241;23361543.41;8.65300151752308
chr1;164251635;165894151.35;3.65055194590241
chr1;47025567;47495822.67;6.01018172455952
chr1;66580728;67246535.28;3.16119808005169
chr1;6008192;6068273.92;6.00966793717817
chr1;177096419;178867383.19;0.620841244235635
chr1;69039259;69729651.59;9.40436804899946
chr1;111411881;112525999.81;0.134074743837118
chr1;86490341;87355244.41;0.644261739216745
chr1;158716429;160303593.29;0.611436020117253
chr1;177635361;179411714.61;5.45018650824204
chr1;166875276;168544028.76;4.931014936883
chr1;85668770;86525457.7;9.13804122712463
chr1;98664752;99651399.52;4.28577166050673
chr1;131647552;132964027.52;7.09341928595677
chr1;173272944;175005673.44;4.22790101729333
chr1;103867352;104906025.52;7.76919543044642
chr1;11740127;11857528.27;4.79657694930211
chr1;73010368;73740471.68;7.04097143840045
chr1;111505842;112620900.42;6.96403547655791
chr1;41427328;41841601.28;4.73576164105907
chr1;154654655;156201201.55;0.218718575779349
chr1;179427656;181221932.56;5.99222432821989
chr1;29405539;29699594.39;2.34646910568699
chr1;80162295;80963917.95;2.5797496852465
chr1;191583545;193499380.45;1.80295060854405
chr1;136398425;137762409.25;5.2093305834569
chr1;68912037;69601157.37;3.97669802652672
chr1;28870294;29158996.94;3.95869186846539
chr1;157592595;159168520.95;2.98918577609584
chr1;13406502;13540567.02;3.35893368115649
chr1;112990895;114120803.95;9.891452412121
chr1;61107969;61719048.69;0.498048556037247
chr1;84706221;85553283.21;0.0397653365507722
chr1;106862662;107931288.62;0.20170038798824
chr1;112688271;113815153.71;7.67107997089624
chr1;69518638;70213824.38;5.12567375320941
chr1;44521313;44966526.13;1.4911278616637
chr1;19687559;19884434.59;9.93015360552818
chr1;1449950;1464449.5;6.31134159862995
chr1;11796623;11914589.23;0.713965913746506
chr1;176394232;178158174.32;9.88330865744501
chr1;107926141;109005402.41;8.70108084287494
chr1;28923551;29212786.51;3.47765056649223
chr1;28874747;29163494.47;0.605437019839883
chr1;140731497;142138811.97;3.14594532595947
chr1;175486845;177241713.45;6.78543198853731
chr1;102616014;103642174.14;9.09134350018576
chr1;32785028;33112878.28;1.5699030412361
chr1;12074780;12195527.8;9.39389963867143
chr1;33273090;33605820.9;6.45030714338645
chr1;81262602;82075228.02;6.80024174973369
chr1;147406355;148880418.55;5.56747838389128
chr1;7636826;7713194.26;9.41235638223588
chr1;21983959;22203798.59;4.3272928474471
chr1;173137559;174868934.59;0.516926820855588
chr1;165519726;167174923.26;6.75673946971074
chr1;90544351;91449794.51;3.73624762753025
chr1;2818413;2846597.13;2.8082188195549
chr1;145028572;146478857.72;7.57331279106438
chr1;6649263;6715755.63;6.04836657410488
chr1;17443620;17618056.2;5.44313611462712
chr1;132248729;133571216.29;9.99575646128505
chr1;154312483;155855607.83;9.24879109719768
chr1;124294741;125537688.41;2.32298470102251
chr1;147664059;149140699.59;2.53821939229965
chr1;87305564;88178619.64;9.6507239411585
chr1;113486400;114621264;4.41529711941257
chr1;186862942;188731571.42;9.87063214648515
chr1;150047696;151548172.96;9.86503267893568
chr1;106079823;107140621.23;9.32291994802654
chr1;48149065;48630555.65;5.97032152349129
chr1;186151479;188012993.79;8.76798351528123
chr1;175189713;176941610.13;0.320350851397961
chr1;81223153;82035384.53;6.29434506874532
chr1;30330607;30633913.07;7.14742993935943
chr1;316791;319958.91;5.01543479738757
chr1;95218332;96170515.32;5.45735165243968
chr1;43197858;43629836.58;9.70492824679241
chr1;20193249;20395181.49;8.64452439593151
chr1;159676797;161273564.97;5.47474081628025
chr1;79072203;79862925.03;4.56524724140763
chr1;79158572;79950157.72;2.35309913521633
chr1;193748867;195686355.67;2.97990799183026
chr1;77847019;78625489.19;3.87780204880983
chr1;56189159;56751050.59;7.82378315692768
chr1;140122493;141523717.93;6.07301318785176
chr1;120804254;122012296.54;8.7744843098335
chr1;182801704;184629721.04;9.2973902146332
chr1;21469420;21684114.2;6.0769880656153
chr1;39698811;40095799.11;5.37553705275059
chr1;49467220;49961892.2;5.41216435842216
chr1;50198710;50700697.1;7.0284182112664
chr1;32972520;33302245.2;3.41197639005259
chr1;95545090;96500540.9;8.40033248765394
chr1;106065039;107125689.39;5.84548720857129
chr1;60317411;60920585.11;5.0559124792926
chr1;102182028;103203848.28;4.88100305199623
chr1;14058033;14198613.33;6.3522941689007
chr1;193939295;195878687.95;9.57190861459821
chr1;178407382;180191455.82;5.61607525451109
chr1;25947425;26206899.25;8.22210317943245
chr1;117104437;118275481.37;7.69343352643773
chr1;122003012;123223042.12;5.73985707946122
chr1;146915566;148384721.66;1.30599029827863
chr1;44205554;44647609.54;6.8585107754916
chr1;35366412;35720076.12;6.94773635827005
chr1;84535415;85380769.15;0.169772740919143
chr1;130176300;131478063;5.96113920444623
chr1;42708194;43135275.94;9.01529854629189
chr1;39204109;39596150.09;5.34352252958342
chr1;117129454;118300748.54;4.81970177730545
chr1;135093572;136444507.72;8.49487633211538
chr1;25035598;25285953.98;7.96153406379744
chr1;64552391;65197914.91;1.28095053834841
chr1;113213163;114345294.63;4.84037940157577
chr1;121619281;122835473.81;3.98300545522943
chr1;80903033;81712063.33;0.620934965554625
chr1;6664539;6731184.39;0.67841273965314
chr1;51363629;51877265.29;5.59778847498819
chr1;144760168;146207769.68;3.42807258246467
chr1;150760430;152268034.3;0.559628629125655
chr1;149471716;150966433.16;9.03943424113095
chr1;136050775;137411282.75;7.0430519618094
chr1;175980529;177740334.29;6.3431323110126
chr1;142896844;144325812.44;3.91553405206651
chr1;191453515;193368050.15;9.93817896349356
chr1;155722516;157279741.16;7.82096120296046
chr1;37598752;37974739.52;3.63114234060049
chr1;102492571;103517496.71;1.82539073983207
chr1;13593374;13729307.74;7.78212243225426
chr1;118663124;119849755.24;3.88270932482556
chr1;159507985;161103064.85;7.674665520899
chr1;112953238;114082770.38;2.89354442385957
chr1;153236578;154768943.78;2.60222983546555
chr1;20262728;20465355.28;1.42974208807573
chr1;186120739;187981946.39;9.9607485323213
chr1;181112313;182923436.13;6.38962336815894
chr1;178958403;180747987.03;9.64285145280883
chr1;72191986;72913905.86;9.68765075085685
chr1;31168690;31480376.9;8.27626437181607
chr1;127947788;129227265.88;9.02281138347462
chr1;146323544;147786779.44;5.46834154520184
chr1;42315916;42739075.16;3.94868199247867
chr1;72407359;73131432.59;2.5317346630618
chr1;160390821;161994729.21;0.548987325746566
chr1;153889185;155428076.85;8.23948501143605
chr1;139469859;140864557.59;3.15363594098017
chr1;122642162;123868583.62;8.73272872995585
chr1;33661751;33998368.51;0.363979204557836
chr1;164348615;165992101.15;0.380167292896658
chr1;36187019;36548889.19;7.52507234923542
chr1;155852742;157411269.42;3.92599919112399
chr1;123725492;124962746.92;1.95471952203661
chr1;85453333;86307866.33;8.09870052384213
chr1;44973784;45423521.84;4.88584126112983
chr1;190302836;192205864.36;1.94242516998202
chr1;49950548;50450053.48;6.36689671780914
chr1;44173291;44615023.91;3.20697783492506
chr1;8365270;8448922.7;7.63057424221188
chr1;113189570;114321465.7;2.40890288492665
chr1;27914514;28193659.14;2.50644070096314
chr1;12572304;12698027.04;2.29826174443588
chr1;59565424;60161078.24;9.26085200626403
chr1;113064355;114194998.55;6.73284167423844
chr1;85297940;86150919.4;7.63075500261039
chr1;189066362;190957025.62;8.97438653046265
chr1;186274173;188136914.73;3.94670202629641
chr1;99891435;100890349.35;1.31776035763323
chr1;175420515;177174720.15;7.46551642892882
chr1;134094051;135434991.51;1.05491842143238
chr1;78021301;78801514.01;1.74006591783836
chr1;185487354;187342227.54;3.37404871126637
chr1;74300122;75043123.22;4.77379711577669
chr1;116306457;117469521.57;6.76300022751093
chr1;69278876;69971664.76;4.52256284654141
chr1;132054242;133374784.42;7.0559467189014
chr1;12913868;13043006.68;4.52302272664383
chr1;5245049;5297499.49;5.09656030451879
chr1;130040164;131340565.64;4.53553178580478
chr1;160952612;162562138.12;9.45642132312059
chr1;28402561;28686586.61;2.48820340959355
chr1;6340998;6404407.98;4.0613477374427
chr1;3129922;3161221.22;1.66065540863201
chr1;31485969;31800828.69;5.35700460430235
chr1;35833528;36191863.28;9.95358451036736
chr1;49767831;50265509.31;1.99327523587272
chr1;102871144;103899855.44;6.27244864357635
chr1;6174188;6235929.88;7.45851894607768
chr1;149889700;151388597;0.143346630502492
chr1;69526946;70222215.46;8.19267144193873
chr1;125178504;126430289.04;2.36584250815213
chr1;32888967;33217856.67;2.95937972143292
chr1;123692296;124929218.96;2.54003334557638
chr1;167664874;169341522.74;8.79433408146724
chr1;4547379;4592852.79;0.641777878627181
chr1;121310469;122523573.69;7.6785328052938
chr1;191907844;193826922.44;1.12861913861707
chr1;167505494;169180548.94;6.3021456100978
chr1;68227411;68909685.11;6.92744086496532
chr1;142750998;144178507.98;7.71388289285824
chr1;112216279;113338441.79;3.89937597559765
chr1;71256364;71968927.64;8.62943407380953
chr1;5725073;5782323.73;9.15235961554572
chr1;89400496;90294500.96;2.45868941303343
chr1;176038916;177799305.16;5.62857576645911
chr1;124324114;125567355.14;7.96343995491043
chr1;160100571;161701576.71;0.324814501218498
chr1;79602018;80398038.18;9.15427475702018
chr1;27901907;28180926.07;7.39310790086165
chr1;95246715;96199182.15;5.56231952272356
chr1;82746981;83574450.81;7.10394294699654
chr1;120327624;121530900.24;3.71746237855405
chr1;133528613;134863899.13;5.28501412365586
chr1;178754298;180541840.98;0.322728895116597
chr1;64589936;65235835.36;9.65008133323863
chr1;35399010;35753000.1;1.15831471513957
chr1;16614283;16780425.83;7.13329883990809
chr1;121945749;123165206.49;9.6068546292372
chr1;119321426;120514640.26;5.26702611008659
chr1;95871828;96830546.28;7.63047397369519
chr1;124931633;126180949.33;1.67546281125397
chr1;128944961;130234410.61;4.75005944725126
chr1;174288388;176031271.88;8.69160511065275
chr1;182293766;184116703.66;1.89530022675172
chr1;178350948;180134457.48;2.84218647517264
chr1;182621963;184448182.63;9.60546303074807
chr1;62536381;63161744.81;0.32099069096148
chr1;95740247;96697649.47;1.65073273004964
chr1;83962423;84802047.23;0.439989161677659
chr1;31813568;32131703.68;1.43983924528584
chr1;194095308;196036261.08;1.00267569767311
chr1;133275526;134608281.26;4.34917829697952
chr1;112984087;114113927.87;6.43980006221682
chr1;49832093;50330413.93;8.92701068194583
chr1;67750932;68428441.32;1.87878190074116
chr1;91568261;92483943.61;1.2846431392245
chr1;123111383;124342496.83;5.25075227953494
chr1;193217289;195149461.89;2.9010318312794
chr1;22706096;22933156.96;1.57949538668618
chr1;157037412;158607786.12;5.0652060075663
chr1;168609457;170295551.57;3.95330789266154
chr1;190197247;192099219.47;7.12128894869238
chr1;60117349;60718522.49;4.1334034060128
chr1;50299906;50802905.06;1.89491932047531
chr1;124317914;125561093.14;7.58682842366397
chr1;70492858;71197786.58;4.14410443976522
chr1;73311621;74044737.21;1.36451967991889
chr1;127849824;129128322.24;1.23622564133257
chr1;122023411;123243645.11;1.51842718012631
chr1;112790649;113918555.49;4.3817726476118
chr1;3340837;3374245.37;8.06516972370446
chr1;164616035;166262195.35;3.98155956761912
chr1;187571527;189447242.27;8.71706665959209
chr1;170608297;172314379.97;2.62460336554796
chr1;89820359;90718562.59;4.03020003112033
chr1;58343517;58926952.17;8.15647803712636
chr1;1843356;1861789.56;8.22938896948472
chr1;45748153;46205634.53;2.20528304344043
chr1;36311730;36674847.3;4.38824590994045
chr1;29431673;29725989.73;2.11567816557363
chr1;139465263;140859915.63;4.09761205548421
chr1;191096192;193007153.92;5.40380567545071
chr1;132236034;133558394.34;8.12485961476341
chr1;174117417;175858591.17;6.84552399907261
chr1;36910935;37280044.35;0.652125703636557
chr1;161754509;163372054.09;0.37107142386958
chr1;86906291;87775353.91;7.6079722493887
chr1;44829288;45277580.88;3.69970065774396
chr1;181056605;182867171.05;4.70075643621385
chr1;128820046;130108246.46;9.27950215293095
chr1;6798940;6866929.4;3.65042445948347
chr1;165708998;167366087.98;5.51976798800752
chr1;154576863;156122631.63;7.3932646936737
chr1;136962530;138332155.3;1.17590583162382
chr1;107778725;108856512.25;7.48205485986546
