chr;start;end
chr1;189865060;189866052.78476
chr1;61057209;61067017.6143967
chr1;17249120;17254865.7923889
chr1;47927957;47930094.2837002
chr1;87161074;87168067.0359393
chr1;44641168;44644982.8461296
chr1;182178349;182179366.665217
chr1;166313944;166325623.716736
chr1;110435010;110445357.594947
chr1;109050995;109058323.856532
chr1;194352502;194360100.116523
chr1;73917618;73925740.4993542
chr1;179062073;179072218.716996
chr1;194760898;194761253.513461
chr1;147626143;147629950.548097
chr1;72704723;72716464.0683117
chr1;124732286;124743517.889274
chr1;37396726;37406947.0035569
chr1;161065211;161070196.287797
chr1;132623770;132628173.852804
chr1;168512872;168523040.521882
chr1;169585940;169587026.684184
chr1;19804183;19804919.3807395
chr1;152962064;152973460.827733
chr1;169668590;169679993.286703
chr1;192983084;192993791.450482
chr1;146287686;146296431.753958
chr1;53394829;53402506.0307534
chr1;81204832;81205680.6329125
chr1;132710724;132713355.023065
chr1;11436426;11447045.433871
chr1;55063759;55070096.8667121
chr1;67550979;67555730.3174061
chr1;126885787;126894883.511563
chr1;182275084;182287352.5806
chr1;149751898;149759498.217696
chr1;23085779;23094619.3784496
chr1;106944688;106947596.675221
chr1;131801665;131802459.203572
chr1;69790617;69799304.5453416
chr1;108395418;108399515.314328
chr1;14313605;14326440.3036094
chr1;171597218;171598749.126568
chr1;107286527;107289566.040829
chr1;56419575;56422252.3679966
chr1;122842024;122855732.871481
chr1;97029758;97036729.6089682
chr1;61529391;61532741.3541226
chr1;2367332;2377735.75800964
chr1;182058764;182070922.642277
chr1;44342321;44344052.4698419
chr1;97748518;97753712.0653431
chr1;41783115;41789905.2229741
chr1;179624934;179633547.624896
chr1;140806938;140820245.429784
chr1;191947278;191958788.653946
chr1;121363904;121367269.755018
chr1;45063784;45066106.0526716
chr1;191331865;191334613.814252
chr1;15114476;15117419.5661969
chr1;97530584;97538601.200481
chr1;194510025;194514438.164167
chr1;168614327;168627729.555836
chr1;96132017;96132688.3026615
chr1;131181311;131182760.60879
chr1;112519436;112528924.090356
chr1;144840291;144841904.281591
chr1;161612574;161619382.192569
chr1;144689311;144698062.946604
chr1;153745693;153756778.038238
chr1;13644467;13649954.1523371
chr1;41893776;41906343.3561303
chr1;16456785;16469180.3969525
chr1;144874748;144886074.189951
chr1;132221858;132226139.692157
chr1;131330774;131332089.533748
chr1;153996650;154000206.541608
chr1;101188166;101195677.313235
chr1;110660478;110664587.324385
chr1;146809652;146820636.810656
chr1;93126791;93131599.6969991
chr1;89646728;89659316.2515865
chr1;48975590;48978104.3731997
chr1;57986520;57992399.6958902
chr1;87528291;87532016.0384719
chr1;155905484;155913061.714052
chr1;1006054;1019023.88058312
chr1;50057064;50061171.4997899
chr1;168783263;168788828.340794
chr1;132859260;132868817.095856
chr1;85128823;85142206.024053
chr1;191608819;191621936.093775
chr1;166204877;166211428.200761
chr1;140834871;140840415.100393
chr1;133256502;133257994.055369
chr1;144866649;144873427.968268
chr1;158338462;158346082.307741
chr1;708820;710212.299758017
chr1;77788226;77796113.5005333
chr1;190869116;190870670.420277
chr1;96212461;96219094.4583557
chr1;37689321;37693508.9581254
chr1;52977660;52981273.6746819
chr1;75842374;75849155.7459573
chr1;125171154;125177490.537512
chr1;34764465;34769414.1328495
chr1;3847927;3853533.59495696
chr1;154551996;154562739.106783
chr1;28455081;28457810.0966704
chr1;100566474;100578555.25497
chr1;108972779;108976269.898164
chr1;83225301;83238661.7233247
chr1;65622295;65634652.5654185
chr1;2945328;2958269.19773494
chr1;118990531;119000463.248301
chr1;102463367;102465441.788674
chr1;13590274;13591584.4498713
chr1;41517614;41529601.2052033
chr1;119987654;119992068.489458
chr1;27206690;27214867.6428902
chr1;85535924;85546713.3042099
chr1;76836061;76849713.3893238
chr1;90633676;90639676.3775731
chr1;156338947;156342599.156876
chr1;133029051;133040362.727986
chr1;94835307;94837423.0339084
chr1;114430742;114436143.321734
chr1;177484980;177488586.464362
chr1;12539427;12542231.3207828
chr1;126065243;126070938.473802
chr1;66798386;66811836.7500304
chr1;121818776;121826173.367608
chr1;161923605;161928065.379086
chr1;111600580;111609237.616793
chr1;64474787;64480112.7993115
chr1;109823836;109826300.25339
chr1;37795610;37800527.8020008
chr1;122100429;122109497.03163
chr1;88412980;88416847.3239567
chr1;33936242;33938065.6543715
chr1;53364386;53374203.4028516
chr1;131837794;131839134.107063
chr1;84283633;84293308.3392013
chr1;55469142;55478649.3616255
chr1;11558756;11561792.9106678
chr1;188107408;188108344.931655
chr1;189017000;189022743.266141
chr1;43914462;43917116.3159991
chr1;60941385;60951488.647992
chr1;173024422;173035417.307189
chr1;176292096;176296051.599001
chr1;139742089;139747759.790762
chr1;5404778;5412930.76633985
chr1;156813546;156825586.696952
chr1;35227845;35233804.9610275
chr1;77929962;77940919.909444
chr1;183421539;183424107.652617
chr1;122413456;122427064.859387
chr1;82325272;82338650.3470481
chr1;48646882;48652496.7840515
chr1;178334625;178345153.809778
chr1;117270214;117272469.628619
chr1;103533783;103543304.191913
chr1;81236213;81237931.9342856
chr1;178699666;178701678.88782
chr1;89210138;89219048.4284502
chr1;100550374;100556181.835409
chr1;71855378;71862164.9946335
chr1;94568980;94579828.2738844
chr1;71290212;71302003.8764017
chr1;55929613;55943085.2498895
chr1;122953171;122956807.121951
chr1;16097346;16106227.4835979
chr1;85452362;85452822.5356136
chr1;53128263;53139005.3437918
chr1;81884179;81889465.7981259
chr1;72217458;72229176.6345322
chr1;3945458;3947176.56794143
chr1;189187833;189190254.07912
chr1;170122368;170135758.16919
chr1;154175707;154179419.946357
chr1;184724884;184727957.681682
chr1;4375752;4382408.66670214
chr1;76600939;76613377.1553176
chr1;159709945;159710763.336041
chr1;93913237;93919694.7070338
chr1;78587573;78601312.9440397
chr1;87115856;87127835.5980375
chr1;29490026;29492253.6364536
chr1;52202131;52211397.5565261
chr1;15685609;15687914.9604322
chr1;1069011;1069061.44864039
chr1;122886933;122887758.398996
chr1;141105178;141116033.818254
chr1;153622761;153636499.322132
chr1;107298072;107300474.914249
chr1;112585269;112597881.8921
chr1;32648555;32652587.4027455
chr1;189921393;189929690.009927
chr1;99315217;99323809.6039597
chr1;10738483;10738726.4389526
chr1;178246262;178258566.006905
chr1;174283890;174292336.827596
chr1;95594752;95600989.6476824
chr1;89489596;89495537.8683028
chr1;76316902;76317591.5698408
chr1;27490907;27491702.039373
chr1;43338187;43341759.0228364
chr1;190002871;190004495.448259
chr1;5693468;5696369.97637664
chr1;75821099;75821245.4026999
chr1;77283399;77293914.7562352
chr1;100371671;100373914.213288
chr1;77509566;77514998.9137043
chr1;8896166;8909100.01602508
chr1;124325891;124326142.56678
chr1;176326106;176328578.812566
chr1;121001018;121002094.122019
chr1;69110559;69123731.512248
chr1;139936188;139941316.486125
chr1;73977849;73982400.4653704
chr1;154966863;154979116.788283
chr1;148873818;148880849.776263
chr1;108646301;108647059.70234
chr1;186255708;186267177.148007
chr1;30479122;30487135.954165
chr1;77195532;77203548.7413203
chr1;77409370;77414944.2875019
chr1;55963425;55974674.1467025
chr1;123605037;123615625.603355
chr1;69199431;69202568.2027059
chr1;180740173;180753590.057242
chr1;105526637;105533129.264501
chr1;34431415;34435138.629401
chr1;182662939;182667993.963068
chr1;93437812;93444614.9507259
chr1;130240057;130246125.517141
chr1;18788095;18798972.8167983
chr1;174626568;174631805.214711
chr1;123541883;123550702.110741
chr1;122766195;122771505.034002
chr1;104784242;104791983.407657
chr1;122117606;122118745.919859
chr1;40325708;40334344.1454401
chr1;138224112;138234360.803556
chr1;48216002;48222401.230088
chr1;79130668;79133656.9770808
chr1;23479066;23485796.0444321
chr1;141026705;141032139.914821
chr1;81883651;81890691.8654987
chr1;710159;711735.819834101
chr1;86524877;86527711.7148041
chr1;9091609;9103761.06467062
chr1;49380403;49388962.2943903
chr1;15039650;15046305.4298332
chr1;121824277;121826596.355244
chr1;58452806;58464697.2146884
chr1;182762120;182768285.867804
chr1;49584822;49586880.9535464
chr1;179618956;179629426.090349
chr1;26345022;26355814.0415145
chr1;38347487;38355144.6924748
chr1;46492351;46496018.1980711
chr1;123544073;123555897.724724
chr1;178227228;178237911.05569
chr1;171224509;171230266.870825
chr1;41966751;41978894.4839453
chr1;102319438;102328823.935233
chr1;80222046;80227651.0026651
chr1;19829238;19838672.0112558
chr1;112236923;112240405.798224
chr1;39349930;39357008.5052472
chr1;162516154;162521619.397251
chr1;85690497;85703183.4872437
chr1;99740329;99745639.8895982
chr1;149723621;149727340.183072
chr1;162622553;162622865.819433
chr1;26697524;26708852.5400813
chr1;108609471;108622075.511916
chr1;12056542;12059737.1004705
chr1;142321402;142330183.251905
chr1;72333965;72339378.0765349
chr1;143560;146891.972593443
chr1;136665874;136676516.20655
chr1;48657133;48666868.9245174
chr1;152764503;152771768.431323
chr1;8945977;8954382.45967249
chr1;55391114;55396592.4826364
chr1;126761379;126774048.789723
chr1;10931063;10942857.0608468
chr1;151088179;151100112.544372
chr1;148917366;148923200.826625
chr1;127451975;127452534.782311
chr1;2228028;2235357.46238386
chr1;175764684;175765230.913796
chr1;182984799;182998693.734801
chr1;192014187;192024362.912611
chr1;61403987;61412902.8980105
chr1;48692999;48697165.9460862
chr1;155367573;155372501.362694
chr1;78901743;78907528.0616366
chr1;192723405;192725918.543557
chr1;111116480;111122459.725143
chr1;52922513;52930715.1022334
chr1;22107816;22118967.3502677
chr1;182947744;182958598.610259
chr1;180893787;180904039.989606
chr1;139674991;139678654.630721
chr1;55609079;55615671.0349918
chr1;41431352;41442715.3796862
chr1;172325278;172328136.326175
chr1;18070786;18083585.9719334
chr1;24511038;24515062.6741334
chr1;19105243;19114636.6050618
chr1;143221904;143222125.291826
chr1;23700743;23712458.9320749
chr1;137968733;137977999.798986
chr1;146295879;146306336.62662
chr1;13067775;13076535.7542388
chr1;144710929;144711992.463663
chr1;190377998;190382810.599264
chr1;103831835;103838920.796587
chr1;25018741;25031746.1258261
chr1;182086462;182089695.402002
chr1;25439717;25440464.3573408
chr1;59222499;59226013.0520634
chr1;79692471;79705200.1256111
chr1;103331779;103342460.966788
chr1;108217976;108227299.142255
chr1;169446744;169454905.187526
chr1;36616870;36627372.430438
chr1;100203412;100212354.206236
chr1;103303312;103315146.917735
chr1;26018225;26028309.3573375
chr1;78317420;78329596.0313177
chr1;137550968;137563906.291965
chr1;46565242;46570148.6229109
chr1;129459056;129466205.553729
chr1;119610938;119619093.149338
chr1;149144952;149147518.288366
chr1;25496866;25509189.4892997
chr1;179811426;179814046.628389
chr1;101543147;101552459.57763
chr1;96788335;96800211.9383365
chr1;107917458;107919409.071185
chr1;128703171;128704270.052278
chr1;117455556;117465038.556876
chr1;44183146;44190058.8963727
chr1;152020636;152024033.978765
chr1;85402091;85414011.7589077
chr1;117871182;117872194.805024
chr1;38005222;38006174.4271964
chr1;60073908;60077658.2507249
chr1;175298827;175302530.251749
chr1;46367569;46368279.7562142
chr1;154540216;154540235.941929
chr1;179990177;179999030.515632
chr1;164139121;164149186.823138
chr1;107710706;107712281.079449
chr1;169844563;169849543.319953
chr1;110954520;110959442.29406
chr1;112623968;112633284.010874
chr1;132787320;132800269.027315
chr1;117483706;117484707.678057
chr1;191762747;191766323.438836
chr1;112400202;112402638.802792
chr1;33359867;33370591.5522643
chr1;469144;482174.718629207
chr1;170241199;170250019.758176
chr1;7425658;7430506.06336023
chr1;143694634;143694937.742548
chr1;52357325;52368501.1911896
chr1;4233127;4246447.97673254
chr1;152307277;152312188.074999
chr1;80633544;80635999.9752291
chr1;33682684;33690826.8900243
chr1;98291570;98297880.9687582
chr1;59819718;59831732.2689788
chr1;159152061;159154464.315503
chr1;54428769;54439107.0539955
chr1;123054419;123054651.107996
chr1;191693275;191703785.107425
chr1;37446064;37457712.5220343
chr1;147205672;147211217.951844
chr1;134319800;134321597.1777
chr1;26991978;27001807.6328422
chr1;105449095;105455355.53349
chr1;10974797;10978267.6096594
chr1;62825955;62828900.3657496
chr1;108387727;108392959.41289
chr1;164750227;164758287.027668
chr1;165127322;165129661.632934
chr1;75401764;75404163.147379
chr1;182070331;182084189.998486
chr1;67596780;67609296.4191232
chr1;175770575;175780823.920901
chr1;106284779;106287610.515224
chr1;181119923;181129020.278002
chr1;166241767;166255109.927995
chr1;107209594;107210909.343147
chr1;143875475;143879156.775011
chr1;110974167;110977503.869356
chr1;130201123;130210739.432877
chr1;77993429;77998455.4612795
chr1;58896181;58905910.8005377
chr1;190300597;190305578.414139
chr1;95889684;95896973.2627053
chr1;129270644;129278278.841156
chr1;191679912;191681633.66966
chr1;29779840;29784737.6316646
chr1;77855840;77862597.2289216
chr1;132308842;132322604.434796
chr1;20597230;20600051.9024096
chr1;116446516;116448819.772725
chr1;66333171;66340577.5212869
chr1;73659336;73667936.3793073
chr1;76659085;76664726.3271228
chr1;95003173;95006893.1037728
chr1;50239940;50241188.7929577
chr1;16324349;16329443.4522657
chr1;114745220;114751322.341764
chr1;33872376;33877496.1558379
chr1;154446343;154453350.737965
chr1;116976064;116981638.647938
chr1;134178894;134184551.684999
chr1;2216118;2225393.25933575
chr1;76782025;76784855.3098848
chr1;18012773;18021558.550157
chr1;83637871;83651048.2413041
chr1;169284594;169289961.033237
chr1;170248183;170248371.472772
chr1;18476582;18483929.108321
chr1;181679545;181687666.114128
chr1;179018162;179029989.742184
chr1;66655243;66659152.4936711
chr1;192530706;192544382.987207
chr1;16333830;16334565.0413762
chr1;126994603;127002699.943153
chr1;62081303;62093549.1274873
chr1;191146819;191152889.311521
chr1;66757349;66758240.4919555
chr1;130728973;130735918.447349
chr1;126896832;126897664.974768
chr1;159911861;159913890.23889
chr1;158121929;158135694.164428
chr1;71156517;71163105.1989965
chr1;122083159;122092040.927605
chr1;42616546;42617519.2701555
chr1;139691729;139702269.350277
chr1;7270891;7284115.19472021
chr1;104661984;104668812.649712
chr1;146438064;146449974.356488
chr1;145294621;145302162.660368
chr1;175436966;175441541.019094
chr1;104726432;104739617.285414
chr1;95539448;95548087.0608972
chr1;66042;67933.7128484533
chr1;86060899;86068737.5568923
chr1;138413051;138426859.779808
chr1;149053404;149056892.814377
chr1;53948712;53953303.5857482
chr1;2152326;2155156.04507138
chr1;106675453;106683931.986408
chr1;48434469;48437705.3708513
chr1;164292207;164298280.223391
chr1;10763829;10768380.5665008
chr1;7316243;7318713.35627594
chr1;11165692;11171087.956341
chr1;69280192;69290118.330277
chr1;180382356;180390217.157812
chr1;93522559;93526314.7864641
chr1;189954474;189965755.819955
chr1;145206521;145214602.885388
chr1;65599634;65613471.9273771
chr1;161259679;161260126.26859
chr1;177883670;177892635.068724
chr1;159426204;159435769.336367
chr1;10840470;10843625.0191816
chr1;44852500;44862475.9318824
chr1;11145733;11154539.0526771
chr1;138727350;138729800.428562
chr1;30898972;30903233.7401296
chr1;68894492;68904187.9692777
chr1;113889712;113901184.38428
chr1;73775692;73778637.628727
chr1;157710750;157722236.136595
chr1;13274507;13282420.9880443
chr1;108554690;108555208.038551
chr1;184716598;184728631.997414
chr1;4482149;4487959.88603334
chr1;187985472;187991334.723764
chr1;107020618;107023961.205265
chr1;150465349;150468992.607964
chr1;26221812;26230720.4503088
chr1;933668;946404.756826586
chr1;13027289;13037692.809361
chr1;188212765;188219233.093321
chr1;108558865;108567859.676527
chr1;35843699;35845577.1365284
chr1;152632904;152633614.346868
chr1;194150229;194159051.236636
chr1;40001547;40014005.4877874
chr1;108943286;108950037.315774
chr1;133078905;133081490.457896
chr1;87334092;87346256.210559
chr1;109093384;109103103.969017
chr1;27986823;27988996.7140019
chr1;152284160;152284351.129197
chr1;19321970;19334697.1480198
chr1;52318859;52326260.6119592
chr1;112242796;112255991.022418
chr1;175162738;175166247.147729
chr1;117266091;117269795.645364
chr1;166563006;166570582.496002
chr1;35639324;35645013.5340389
chr1;7068705;7072142.47173525
chr1;64128901;64138986.7840876
chr1;174060462;174072093.95704
chr1;110767481;110779547.528666
chr1;191290409;191294701.889476
chr1;32168225;32176717.3147992
chr1;49577256;49578118.5714296
chr1;54678887;54688291.2802771
chr1;43823320;43827212.3950921
chr1;89645138;89657911.8288295
chr1;173689613;173701808.030036
chr1;146713318;146726891.299688
chr1;56811767;56818875.6209621
chr1;176620510;176621930.175975
chr1;122941711;122944459.845838
chr1;172708314;172715267.590941
chr1;105512674;105516452.483635
chr1;181714884;181719458.817966
chr1;101830934;101832821.366725
chr1;103537584;103541986.073336
chr1;37053403;37061189.524772
chr1;114565229;114576880.954488
chr1;166299873;166311763.757738
chr1;176871489;176881751.19019
chr1;182914046;182922318.945483
chr1;185760787;185768783.233058
chr1;20051931;20052616.0698231
chr1;61498351;61502275.1209114
chr1;53182514;53183458.0441517
chr1;109277789;109280153.112209
chr1;51110774;51124375.3339271
chr1;182849567;182852830.562994
chr1;13991764;13996432.3646522
chr1;98710532;98716559.2442572
chr1;88531970;88542435.5832254
chr1;71016455;71025935.4300809
chr1;85637325;85649924.5934805
chr1;161584402;161592888.155468
chr1;49795751;49804811.6256933
chr1;194637268;194641032.974708
chr1;65805236;65815859.1217694
chr1;34034494;34041534.6814347
chr1;71782825;71785291.3017372
chr1;8113438;8123319.50005881
chr1;28354396;28367120.7608842
chr1;45312878;45326797.1350059
chr1;130039737;130053569.160379
chr1;13374375;13384445.0129219
chr1;119354748;119368310.365662
chr1;57331036;57338297.3230436
chr1;175793885;175799489.32429
chr1;146802498;146811159.520725
chr1;163779146;163789155.673217
chr1;76050655;76063782.5377219
chr1;102785250;102792036.916114
chr1;21742078;21747484.0293313
chr1;64083860;64089160.8418002
chr1;86112084;86120779.3863701
chr1;130628204;130637237.361727
chr1;119965170;119967310.252918
chr1;97235208;97245785.4813817
chr1;175107102;175111189.521539
chr1;43308454;43317547.9242242
chr1;74790329;74799848.7043449
chr1;17048878;17049020.4543534
chr1;51742170;51752734.9571667
chr1;49412202;49425680.5303842
chr1;62103478;62108450.930348
chr1;134880041;134889218.434157
chr1;86527211;86531653.347504
chr1;178702764;178703540.998198
chr1;99383237;99390169.2378837
chr1;168328458;168337535.042528
chr1;93603502;93608275.0970201
chr1;163830165;163835802.433956
chr1;33200754;33210433.4979695
chr1;3671186;3678180.16142708
chr1;42041893;42044489.4666366
chr1;183774162;183786928.508766
chr1;106472972;106484369.828575
chr1;8818609;8832413.9858673
chr1;152556382;152565653.792787
chr1;60503092;60515387.5652892
chr1;43066939;43067350.2283563
chr1;184013587;184020082.903216
chr1;164398043;164403658.980481
chr1;55262913;55268630.5830733
chr1;44364893;44373915.9161623
chr1;175567692;175569112.463116
chr1;109652833;109665423.452809
chr1;38627599;38632229.5382224
chr1;132056249;132065816.702848
chr1;12682939;12689065.6295007
chr1;183337706;183344959.634578
chr1;166562330;166570005.019666
chr1;7671169;7672359.93813297
chr1;191459486;191467938.780481
chr1;128987446;128988671.969113
chr1;87178619;87186423.3466677
chr1;78641459;78652334.0635464
chr1;191499094;191504018.825151
chr1;137673561;137686645.157135
chr1;147934455;147938641.291647
chr1;100118355;100129595.65533
chr1;5738721;5746900.89373895
chr1;6644109;6650078.80839095
chr1;192583955;192588256.550762
chr1;16115665;16126086.1484987
chr1;136361902;136366906.41734
chr1;162070815;162082120.66469
chr1;26133179;26139876.5602309
chr1;154708586;154718455.40061
chr1;155516922;155520588.226523
chr1;51876033;51887492.6352131
chr1;87185994;87193106.4854667
chr1;186317260;186328230.790911
chr1;85296158;85297517.8370283
chr1;43244341;43252107.4572133
chr1;35855019;35862071.8103209
chr1;102987393;102992323.479134
chr1;62472823;62477623.94047
chr1;101724577;101733081.130226
chr1;90040780;90054444.7783489
chr1;143325579;143336344.11456
chr1;72051966;72059355.0800032
chr1;161036491;161046270.430197
chr1;45337254;45350509.4559589
chr1;1574914;1587146.81300527
chr1;155962776;155973088.057924
chr1;185576474;185585839.18286
chr1;83796887;83797535.8554151
chr1;60313519;60316404.8080071
chr1;89400675;89403253.0685057
chr1;179064848;179065146.387972
chr1;168316078;168323145.440403
chr1;29288116;29297868.7568704
chr1;30611814;30617226.5032066
chr1;107367982;107368938.017389
chr1;14466218;14477293.3970607
chr1;146878462;146887016.850997
chr1;82342004;82353300.095034
chr1;39223059;39228042.7191092
chr1;70299913;70313627.3438309
chr1;21121851;21134694.8158804
chr1;155210999;155221850.11912
chr1;87101494;87112401.8399701
chr1;47548379;47560043.3885817
chr1;145437272;145437391.73912
chr1;189090890;189101627.949511
chr1;150892595;150905794.550695
chr1;11946061;11954936.2178592
chr1;36022266;36029857.261316
chr1;41412724;41414264.4619061
chr1;114583602;114587961.678493
chr1;2009556;2022452.54168809
chr1;162684662;162685060.362192
chr1;192929852;192936944.638668
chr1;19008078;19013137.3183126
chr1;1325069;1329342.272686
chr1;178040960;178048207.654675
chr1;193575961;193578281.165016
chr1;39594210;39605659.3889238
chr1;77546801;77555420.494101
chr1;139635739;139646632.846104
chr1;4621359;4621650.38732818
chr1;178236097;178244386.196936
chr1;145841213;145847752.893245
chr1;160219959;160222525.412019
chr1;151971732;151977509.387973
chr1;24314652;24324252.3136159
chr1;176355282;176363361.613788
chr1;184327304;184338846.638449
chr1;17378136;17384149.3348386
chr1;37189445;37189584.1936656
chr1;187094115;187101618.839192
chr1;124253687;124253688.277869
chr1;40714243;40726555.5868299
chr1;136299034;136309398.361027
chr1;27223099;27236558.0356296
chr1;68295408;68298975.3017719
chr1;161161343;161162033.287728
chr1;43656523;43661859.0117268
chr1;65483920;65492117.6958427
chr1;7522762;7535442.64230594
chr1;93110379;93115312.9728444
chr1;83450573;83461250.7767891
chr1;71054056;71058507.5384492
chr1;109116211;109117575.435595
chr1;132785274;132790035.291574
chr1;40617303;40622315.2811002
chr1;149917826;149921825.291586
chr1;66087310;66089992.1872618
chr1;2147285;2156631.15889418
chr1;149831138;149838179.175749
chr1;175852008;175860975.395852
chr1;70516651;70516842.018792
chr1;62616381;62625251.6638241
chr1;184219573;184232292.199858
chr1;20438769;20443507.4416029
chr1;120211137;120213708.698879
chr1;165640235;165644995.821765
chr1;186357667;186360603.000669
chr1;9386195;9396630.92660934
chr1;87810924;87814151.6236988
chr1;134909103;134912601.49544
chr1;164512634;164517787.828161
chr1;37043957;37045312.5166312
chr1;189445896;189455683.174164
chr1;110331759;110339751.335845
chr1;59142938;59156828.0610835
chr1;77184104;77187424.2484046
chr1;176170066;176171469.054268
chr1;102524771;102526002.890419
chr1;48317032;48323493.5438006
chr1;163827091;163838183.237457
chr1;164282613;164284891.890013
chr1;87007249;87010407.6197518
chr1;84226696;84228418.4338003
chr1;34537246;34548895.0274421
chr1;167834431;167836033.131733
chr1;54692706;54701843.9231009
chr1;76407151;76418173.8159482
chr1;61167816;61177713.8281921
chr1;85122176;85122809.9217205
chr1;153865464;153875159.921644
chr1;56593859;56604456.4381453
chr1;100339933;100347572.676639
chr1;64863070;64865840.9049072
chr1;27660433;27665491.5328276
chr1;53298985;53303189.5361858
chr1;144785756;144796523.869784
chr1;49838659;49849388.3037782
chr1;156028979;156039211.171488
chr1;93427904;93439056.9936798
chr1;115171589;115175899.445888
chr1;128485371;128490037.613694
chr1;17959440;17967709.5165286
chr1;30049103;30053693.8200778
chr1;159165433;159171857.158569
chr1;69843562;69854440.1850566
chr1;151040173;151043809.134158
chr1;170804365;170814259.404974
chr1;120224802;120229200.225531
chr1;120147652;120148382.211164
chr1;64640236;64641902.1607171
chr1;125713207;125719325.428056
chr1;79652473;79663253.901393
chr1;190665298;190671752.114719
chr1;95215623;95215998.4326009
chr1;174035946;174046765.102731
chr1;97402892;97411082.1983165
chr1;108915787;108926770.892638
chr1;163651950;163662704.473209
chr1;182303849;182317121.435849
chr1;106062256;106064223.31394
chr1;51827099;51829515.0022582
chr1;174713330;174726546.586975
chr1;115958836;115964049.500888
chr1;18522164;18530262.5522256
chr1;170955809;170961225.688485
chr1;137585029;137596632.68803
chr1;83464574;83470671.6000416
chr1;76040188;76043211.8027012
chr1;146632266;146636994.006126
