chr;x0;x1;y1
chr7;87264876.4;101809022.3;3.95963369321544
chr7;101809022.3;116353168.2;5.97543030388188
chr7;116353168.2;130897314.1;3.74857119005173
chr7;130897314.1;145441460;1.89891926846467
chr8;1;12940122.3;5.38048196160235
chr8;12940122.3;25880243.6;3.89628994299564
chr8;25880243.6;38820364.9;5.50807025008835
chr8;38820364.9;51760486.2;3.44284634096548
chr8;51760486.2;64700607.5;4.79946272112429
chr8;64700607.5;77640728.8;4.65277582844719
chr8;77640728.8;90580850.1;6.24984714724123
chr8;90580850.1;103520971.4;5.47784946297761
chr8;103520971.4;116461092.7;3.26699293297716
chr8;116461092.7;129401214;0.0373246271861717
chr9;1;12459512;1.69625564315356
chr9;12459512;24919023;0.074479249608703
chr9;24919023;37378534;4.6715534680523
chr9;37378534;49838045;5.23707467790227
chr9;49838045;62297556;3.73517978880554
chr9;62297556;74757067;2.30294533353299
chr9;74757067;87216578;1.41800027384888
chr9;87216578;99676089;6.91260347161442
chr9;99676089;112135600;8.01957326377742
chr9;112135600;124595111;5.99342051558197
chr10;1;13069500.3;1.03338861220982
chr10;13069500.3;26138999.6;6.46538459581789
chr10;26138999.6;39208498.9;3.2079938236624
chr10;39208498.9;52277998.2;7.81687498202082
chr10;52277998.2;65347497.5;4.86635418415535
chr10;65347497.5;78416996.8;5.11535930684768
chr10;78416996.8;91486496.1;7.7195582468994
chr10;91486496.1;104555995.4;4.18793520648032
chr10;104555995.4;117625494.7;4.93395353481174
chr10;117625494.7;130694994;4.55089944431093
chr11;1;12208255.3;1.26691120639443
chr11;12208255.3;24416509.6;1.26162639723625
chr11;24416509.6;36624763.9;5.22795918399934
chr11;36624763.9;48833018.2;5.15223076287657
chr11;48833018.2;61041272.5;6.75049907304347
chr11;61041272.5;73249526.8;0.129076921474189
chr11;73249526.8;85457781.1;1.61580849650782
chr11;85457781.1;97666035.4;6.70238245222718
chr11;97666035.4;109874289.7;3.39626476429403
chr11;109874289.7;122082544;5.07384470142424
chr12;1;12012903.2;5.22409421552438
chr12;12012903.2;24025805.4;6.97219869650435
chr12;24025805.4;36038707.6;5.53474356341176
chr12;36038707.6;48051609.8;4.45077411308885
chr12;48051609.8;60064512;6.33886659981217
chr12;60064512;72077414.2;8.0958233343903
chr12;72077414.2;84090316.4;5.46757862255909
chr12;84090316.4;96103218.6;4.06786628700793
chr12;96103218.6;108116120.8;3.94502118551172
chr12;108116120.8;120129023;0.515095925680362
chr13;1;12042164.9;1.8093905855203
chr13;12042164.9;24084328.8;2.13457873261068
chr13;24084328.8;36126492.7;2.45340423665475
chr13;36126492.7;48168656.6;0.633109903684817
chr13;48168656.6;60210820.5;3.61260484512895
chr13;60210820.5;72252984.4;0.552958618034609
chr13;72252984.4;84295148.3;5.93348338517826
chr13;84295148.3;96337312.2;6.64687993295956
chr13;96337312.2;108379476.1;1.69237010849174
chr13;108379476.1;120421640;7.47597108590417
chr14;1;12490225.4;4.61171660819091
chr14;12490225.4;24980449.8;0.840534191066399
chr14;24980449.8;37470674.2;8.59555868036114
chr14;37470674.2;49960898.6;2.06923785433173
chr14;49960898.6;62451123;4.72070772824809
chr14;62451123;74941347.4;2.60045838758815
chr14;74941347.4;87431571.8;7.93354160841554
chr14;87431571.8;99921796.2;2.62034847296309
chr14;99921796.2;112412020.6;3.21060901293531
chr14;112412020.6;124902245;4.60444283222314
chr15;1;10404369.5;1.97949652313255
chr15;10404369.5;20808738;3.26445345757529
chr15;20808738;31213106.5;5.36830569931772
chr15;31213106.5;41617475;6.9358824606752
chr15;41617475;52021843.5;6.66903124758974
chr15;52021843.5;62426212;2.77104567890055
chr15;62426212;72830580.5;2.61353899897076
chr15;72830580.5;83234949;1.18882112950087
chr15;83234949;93639317.5;3.28407803191803
chr15;93639317.5;104043686;1.94738358808681
chr16;1;9820777.8;2.96290385231841
chr16;9820777.8;19641554.6;3.53234020541422
chr16;19641554.6;29462331.4;6.74492611242458
chr16;29462331.4;39283108.2;0.0454357019858435
chr16;39283108.2;49103885;4.01649064163212
chr16;49103885;58924661.8;5.25155374745373
chr16;58924661.8;68745438.6;8.42155487607233
chr16;68745438.6;78566215.4;1.17113346336409
chr16;78566215.4;88386992.2;5.3643491684692
chr16;88386992.2;98207769;6.32070253263228
chr17;1;9498728.1;4.16603289605118
chr17;9498728.1;18997455.2;3.82687211036682
chr17;18997455.2;28496182.3;4.35231795692816
chr17;28496182.3;37994909.4;4.54128467193805
chr17;37994909.4;47493636.5;2.50347434340511
chr17;47493636.5;56992363.6;7.93408778824378
chr17;56992363.6;66491090.7;7.73427483332343
chr17;66491090.7;75989817.8;2.00062600232195
chr17;75989817.8;85488544.9;6.28798203722108
chr17;85488544.9;94987272;2.84668616757262
chr18;1;9070264.9;0.408616509684362
chr18;9070264.9;18140528.8;3.24697960442863
chr18;18140528.8;27210792.7;1.3960373202106
chr18;27210792.7;36281056.6;4.87564170034602
chr18;36281056.6;45351320.5;7.54001052745152
chr18;45351320.5;54421584.4;3.48557478692383
chr18;54421584.4;63491848.3;6.19892961757723
chr18;63491848.3;72562112.2;4.26181957209483
chr18;72562112.2;81632376.1;3.96376341311261
chr18;81632376.1;90702640;3.28236751381774
chr19;1;6143157.6;8.17534139701165
chr19;6143157.6;12286314.2;4.22312834376935
chr19;12286314.2;18429470.8;7.50774223494809
chr19;18429470.8;24572627.4;4.86067272692453
chr19;24572627.4;30715784;8.28725580212194
chr19;30715784;36858940.6;6.99657822065055
chr19;36858940.6;43002097.2;2.88843520889059
chr19;43002097.2;49145253.8;3.82536897389218
chr19;49145253.8;55288410.4;5.63395419660956
chr19;55288410.4;61431567;2.57943778785411
chrX;1;17103130.9;2.86433113755193
chrX;17103130.9;34206260.8;4.88756872143131
chrX;34206260.8;51309390.7;3.12842779420316
chrX;51309390.7;68412520.6;0.0921656679594889
chrX;68412520.6;85515650.5;6.74550841525197
chrX;85515650.5;102618780.4;6.16736388530117
chrX;102618780.4;119721910.3;5.0385769339744
chrX;119721910.3;136825040.2;2.94569750544615
chrX;136825040.2;153928170.1;6.78465600104537
chrX;153928170.1;171031300;7.42331155787688
chrY;1;9174470.8;0.5903048586566
chrY;9174470.8;18348940.6;4.6732739238767
chrY;18348940.6;27523410.4;2.4577365414938
chrY;27523410.4;36697880.2;3.8294871598715
chrY;36697880.2;45872350;1.53638906772248
chrY;45872350;55046819.8;1.61248799823225
chrY;55046819.8;64221289.6;1.73100185226649
chrY;64221289.6;73395759.4;5.06430114805698
chrY;73395759.4;82570229.2;0.593973768758588
chrY;82570229.2;91744699;2.47009474150836
