chr;x0;x1;y1
chr6;74758519.5;89710223.2;2.32884772578254
chr6;89710223.2;104661926.9;4.18295270588715
chr6;104661926.9;119613630.6;0.447788352356292
chr6;119613630.6;134565334.3;1.73276443099603
chr6;134565334.3;149517038;2.95213973536156
chr7;1;15252456.3;2.63153311607894
chr7;15252456.3;30504911.6;3.98705437565222
chr7;30504911.6;45757366.9;7.85450764826965
chr7;45757366.9;61009822.2;5.00900788614526
chr7;61009822.2;76262277.5;0.825022242357954
chr7;76262277.5;91514732.8;1.70108945465181
chr7;91514732.8;106767188.1;7.11617837164085
chr7;106767188.1;122019643.4;8.10128488352057
chr7;122019643.4;137272098.7;1.16603313207161
chr7;137272098.7;152524554;5.03009677380323
chr8;1;13173888.1;8.6823856433155
chr8;13173888.1;26347775.2;7.93343093020376
chr8;26347775.2;39521662.3;7.62436367974151
chr8;39521662.3;52695549.4;8.29257660261355
chr8;52695549.4;65869436.5;5.35252824767958
chr8;65869436.5;79043323.6;2.47793456059881
chr8;79043323.6;92217210.7;7.87712783468887
chr8;92217210.7;105391097.8;0.316167448461056
chr8;105391097.8;118564984.9;2.44148535048589
chr8;118564984.9;131738872;4.11099794609472
chr9;1;12407618.2;7.50413994770497
chr9;12407618.2;24815235.4;7.35619084658101
chr9;24815235.4;37222852.6;6.77263532511424
chr9;37222852.6;49630469.8;1.49823208220769
chr9;49630469.8;62038087;5.67489976098295
chr9;62038087;74445704.2;0.166996614960954
chr9;74445704.2;86853321.4;0.0829239167505875
chr9;86853321.4;99260938.6;6.44469732104335
chr9;99260938.6;111668555.8;6.61782873657066
chr9;111668555.8;124076173;1.69260311834514
chr10;1;12999326.5;7.33072238608729
chr10;12999326.5;25998652;0.980728640570305
chr10;25998652;38997977.5;1.14640966777224
chr10;38997977.5;51997303;5.92899324351456
chr10;51997303;64996628.5;5.01154932235368
chr10;64996628.5;77995954;5.47552493694238
chr10;77995954;90995279.5;5.55385155840777
chr10;90995279.5;103994605;3.52605478938203
chr10;103994605;116993930.5;1.34119089734741
chr10;116993930.5;129993256;4.46106393362861
chr11;1;12184386.6;3.91906229245942
chr11;12184386.6;24368772.2;2.94784652511589
chr11;24368772.2;36553157.8;1.59669643000234
chr11;36553157.8;48737543.4;2.05396861417685
chr11;48737543.4;60921929;8.44547682940029
chr11;60921929;73106314.6;0.860143939848058
chr11;73106314.6;85290700.2;4.6656131114345
chr11;85290700.2;97475085.8;2.98072852981277
chr11;97475085.8;109659471.4;2.96149900127202
chr11;109659471.4;121843857;5.81331466510892
chr12;1;12125754;4.72434813778382
chr12;12125754;24251507;5.27948368457146
chr12;24251507;36377260;6.09810947009828
chr12;36377260;48503013;0.118885366106406
chr12;48503013;60628766;0.703226139955223
chr12;60628766;72754519;0.395601010043174
chr12;72754519;84880272;4.06082753841765
chr12;84880272;97006025;7.21389279195573
chr12;97006025;109131778;3.66444371484686
chr12;109131778;121257531;5.95359250965994
chr13;1;12028432.2;1.97655264150817
chr13;12028432.2;24056863.4;3.92304472499527
chr13;24056863.4;36085294.6;3.58242454421707
chr13;36085294.6;48113725.8;6.90077830713708
chr13;48113725.8;60142157;0.824454969679937
chr13;60142157;72170588.2;5.13288357176352
chr13;72170588.2;84199019.4;3.97136516030878
chr13;84199019.4;96227450.6;3.61181943677366
chr13;96227450.6;108255881.8;7.27360336412676
chr13;108255881.8;120284313;6.27798674278893
chr14;1;12519487.4;5.48771001272835
chr14;12519487.4;25038973.8;3.08334392127581
chr14;25038973.8;37558460.2;2.87015645073261
chr14;37558460.2;50077946.6;6.90530131054111
chr14;50077946.6;62597433;3.31339538551401
chr14;62597433;75116919.4;0.679504630481824
chr14;75116919.4;87636405.8;3.69617871860974
chr14;87636405.8;100155892.2;8.51508272120263
chr14;100155892.2;112675378.6;8.28829867369495
chr14;112675378.6;125194865;7.29202488642186
chr15;1;10349498.4;2.61434590732679
chr15;10349498.4;20698995.8;2.00538506009616
chr15;20698995.8;31048493.2;1.8046058954671
chr15;31048493.2;41397990.6;3.70824258089997
chr15;41397990.6;51747488;6.84098028258886
chr15;51747488;62096985.4;4.02219761568122
chr15;62096985.4;72446482.8;0.645205284724943
chr15;72446482.8;82795980.2;2.86827246607281
chr15;82795980.2;93145477.6;8.35655584861524
chr15;93145477.6;103494975;3.87904008161277
chr16;1;9831916;7.34132908552419
chr16;9831916;19663831;7.30315674981102
chr16;19663831;29495746;5.91131902753841
chr16;29495746;39327661;7.09579856065102
chr16;39327661;49159576;7.43511432297528
chr16;49159576;58991491;3.85905130770989
chr16;58991491;68823406;4.02060560483951
chr16;68823406;78655321;8.150640172977
chr16;78655321;88487236;8.13391714871395
chr16;88487236;98319151;7.10792935977224
chr17;1;9527266.1;8.22859443363268
chr17;9527266.1;19054531.2;3.22299874993041
chr17;19054531.2;28581796.3;7.63822621540166
chr17;28581796.3;38109061.4;8.1938647455303
chr17;38109061.4;47636326.5;4.45281410543248
chr17;47636326.5;57163591.6;6.91328703146428
chr17;57163591.6;66690856.7;1.62503092729021
chr17;66690856.7;76218121.8;7.29931344946381
chr17;76218121.8;85745386.9;2.61957992187236
chr17;85745386.9;95272652;3.94560092997272
chr18;1;9077204.1;6.45042793618049
chr18;9077204.1;18154407.2;2.33391436077654
chr18;18154407.2;27231610.3;4.78120595519431
chr18;27231610.3;36308813.4;8.42922659448814
chr18;36308813.4;45386016.5;7.22614941692445
chr18;45386016.5;54463219.6;0.148164747306146
chr18;54463219.6;63540422.7;7.09235087125562
chr18;63540422.7;72617625.8;1.85577233210206
chr18;72617625.8;81694828.9;0.0739377266960219
chr18;81694828.9;90772032;8.00022307676263
chr19;1;6134244;6.00803418599535
chr19;6134244;12268487;5.94653117938433
chr19;12268487;18402730;4.54637130594347
chr19;18402730;24536973;4.73523654516321
chr19;24536973;30671216;2.42751775367651
chr19;30671216;36805459;0.261435159528628
chr19;36805459;42939702;3.10035891125444
chr19;42939702;49073945;2.94110295893624
chr19;49073945;55208188;1.57983935989905
chr19;55208188;61342431;0.65236112466082
chrX;1;16665030.6;8.30384163879789
chrX;16665030.6;33330060.2;5.39854190954939
chrX;33330060.2;49995089.8;7.27930385414511
chrX;49995089.8;66660119.4;2.29946500724182
chrX;66660119.4;83325149;0.862734505604021
chrX;83325149;99990178.6;4.8733979947865
chrX;99990178.6;116655208.2;7.69638106178027
chrX;116655208.2;133320237.8;7.81241405596957
chrX;133320237.8;149985267.4;6.79806345740799
chrX;149985267.4;166650297;2.82869388365652
chrY;1;1590256.5;7.84392408148851
chrY;1590256.5;3180512;5.32983601782471
chrY;3180512;4770767.5;2.58236932530999
chrY;4770767.5;6361023;6.52353796348907
chrY;6361023;7951278.5;5.63431717674248
chrY;7951278.5;9541534;6.52597508195322
chrY;9541534;11131789.5;1.46080770101398
chrY;11131789.5;12722045;3.34652992507909
chrY;12722045;14312300.5;2.34718550462276
chrY;14312300.5;15902556;7.66043771544937
