chr;start;end
chr1;44779114;44788784.6859292
chr1;94069283;94069353.1189055
chr1;90947080;90957059.5591613
chr1;102348689;102357107.851421
chr1;122055025;122065784.353431
chr1;176142263;176142367.556919
chr1;53813986;53818104.6262182
chr1;98542246;98546889.0130586
chr1;13870418;13883029.4608283
chr1;96592195;96595985.4175445
chr1;39978253;39981504.2554932
chr1;13982474;13986387.0373521
chr1;116874674;116876732.860895
chr1;71464136;71464731.5088942
chr1;30035828;30045550.8938759
chr1;122482383;122494968.970405
chr1;64901442;64906683.9405563
chr1;67091403;67096055.2432427
chr1;44006538;44012847.5638686
chr1;177366845;177370776.140656
chr1;170494397;170501685.575225
chr1;51859957;51866981.9242746
chr1;166138815;166139052.847473
chr1;16972421;16979765.7384623
chr1;28585771;28596435.5720149
chr1;138689174;138691266.319923
chr1;102211431;102219955.269649
chr1;11453383;11466431.9186174
chr1;23953067;23958066.2891858
chr1;40732179;40745238.5716462
chr1;109286360;109290555.133032
chr1;30277556;30288876.8993645
chr1;41474684;41484818.7903216
chr1;175626206;175635913.541657
chr1;139426166;139428016.872781
chr1;159289853;159303079.777585
chr1;85425748;85428496.9578374
chr1;45467264;45478334.3514905
chr1;156878462;156891058.789547
chr1;14863592;14877067.8166613
chr1;119077672;119091252.756246
chr1;89694899;89695247.5257401
chr1;190318934;190321187.197329
chr1;28582625;28582956.0808072
chr1;158985455;158986009.877773
chr1;170677634;170685836.495285
chr1;87612502;87618355.3510557
chr1;70254251;70257944.3541989
chr1;111466911;111469033.736021
chr1;90857879;90863928.9411077
chr1;6603041;6613699.50324134
chr1;55680464;55683947.141614
chr1;155003356;155004612.232385
chr1;154859898;154870646.793058
chr1;32699874;32703211.1830669
chr1;106448242;106457551.801417
chr1;59945164;59957002.409276
chr1;116757016;116762478.962778
chr1;180774762;180775467.032489
chr1;9908748;9918260.3925697
chr1;85578281;85591321.6818187
chr1;135358085;135371779.995741
chr1;71033004;71038965.9677118
chr1;164957434;164965074.654218
chr1;41659380;41667074.7410961
chr1;179359552;179361543.155013
chr1;47035054;47046318.873448
chr1;64110906;64116782.3300495
chr1;19392619;19403886.3911422
chr1;170167989;170175968.352623
chr1;186344170;186351889.57001
chr1;11339798;11345495.3410222
chr1;123155219;123158170.971079
chr1;87990640;88002036.3889251
chr1;19493900;19503155.3556504
chr1;91456627;91470484.2992218
chr1;106928729;106928736.144454
chr1;69513947;69527947.6009781
chr1;30010489;30018280.9850029
chr1;97997545;98009838.8716345
chr1;81694899;81708023.0931237
chr1;120345427;120350070.459333
chr1;27512295;27524468.0207311
chr1;40695139;40703241.4164687
chr1;111989072;112002058.480134
chr1;32726177;32729083.5982407
chr1;166135550;166137329.943801
chr1;160166402;160178103.869413
chr1;47868160;47879417.8096608
chr1;16724105;16728132.9438199
chr1;49724146;49729277.0878488
chr1;136668856;136676557.136423
chr1;92347600;92352164.1462968
chr1;53271588;53282177.528464
chr1;67779148;67791997.154652
chr1;170064401;170075815.837196
chr1;14063914;14066392.7918132
chr1;190002368;190003140.823203
chr1;104888664;104890698.472514
chr1;114208962;114216579.583187
chr1;114410086;114417379.780009
chr1;38439126;38451626.7944003
chr1;47656343;47668460.1703864
chr1;129156862;129170333.397672
chr1;133805087;133811533.981647
chr1;145813677;145817109.7551
chr1;57229837;57234591.4279104
chr1;46408835;46414915.4388439
chr1;11661926;11668614.1682665
chr1;29769604;29773071.5563513
chr1;107741865;107745564.074101
chr1;105426373;105429728.700878
chr1;113616690;113625998.42329
chr1;69492149;69494389.2118945
chr1;72801845;72813362.7263677
chr1;176691079;176700432.880886
chr1;106109497;106117113.079018
chr1;59136238;59144784.6321029
chr1;108552631;108555027.407662
chr1;179059514;179071016.991369
chr1;127048237;127048339.081605
chr1;110891756;110905789.104524
chr1;100187427;100197731.255062
chr1;26135878;26147326.3571938
chr1;165965270;165974591.982911
chr1;42006997;42009619.6133927
chr1;126093851;126100849.401486
chr1;23718061;23722655.8450321
chr1;132362683;132371516.563585
chr1;12523405;12526748.1677148
chr1;889202;899307.207416496
chr1;157423374;157425251.652678
chr1;72999271;73007287.0679235
chr1;131426627;131435555.510705
chr1;48095026;48101750.7472954
chr1;43096510;43100408.0932784
chr1;186732264;186736111.024095
chr1;38985660;38997243.1126848
chr1;47131898;47136885.4338536
chr1;54303854;54309906.3323944
chr1;10822734;10826925.1048298
chr1;118751764;118764716.868621
chr1;195855192;195865322.290604
chr1;78796050;78798006.5309287
chr1;93974243;93983247.4480241
chr1;70080053;70081877.0694617
chr1;100138118;100144279.280381
chr1;21162163;21170978.351843
chr1;151914632;151919241.032129
chr1;94624003;94625691.8518061
chr1;123339799;123346906.912643
chr1;88262371;88276176.6079105
chr1;10167234;10179118.0523596
chr1;33651038;33656727.7064951
chr1;62104704;62112606.4240987
chr1;27249164;27259815.1666916
chr1;160854105;160866634.712677
chr1;28812587;28817548.1059076
chr1;123758333;123768460.829185
chr1;149842068;149845625.069086
chr1;32665518;32676709.0788277
chr1;97870409;97882446.7607936
chr1;178162768;178174624.662479
chr1;147152015;147155475.762407
chr1;32802641;32810581.2725255
chr1;144709391;144721822.321281
chr1;178629882;178631812.119164
chr1;18021381;18033700.209324
chr1;111782987;111791011.967664
chr1;157156988;157165402.107383
chr1;11513405;11523051.897178
chr1;193135499;193136012.472728
chr1;135437364;135442281.878371
chr1;116700033;116704920.058028
chr1;17595378;17606657.3043619
chr1;142321807;142323079.295748
chr1;31411451;31418224.4063206
chr1;111311925;111316029.412285
chr1;45205433;45214969.3748949
chr1;175998890;176007479.137242
chr1;179575194;179575668.285539
chr1;13326880;13334483.7227446
chr1;111595423;111603146.927188
chr1;34034847;34047975.4449987
chr1;115792678;115795526.429213
chr1;122559834;122573107.183649
chr1;172130478;172139810.491239
chr1;22752248;22752710.1335704
chr1;154877514;154877836.85164
chr1;81590645;81594831.0543917
chr1;16204464;16204654.8764436
chr1;126665061;126676009.358061
chr1;81516985;81521037.4400798
chr1;54572144;54572783.424087
chr1;194359560;194369167.777025
chr1;24684072;24692463.7394887
chr1;178763564;178777135.497084
chr1;139339517;139348110.021377
chr1;194778924;194787639.751398
chr1;129171675;129175805.125735
chr1;151847128;151849566.01399
chr1;34592012;34600806.391374
chr1;189578773;189582434.446536
chr1;106351115;106352463.142541
chr1;181924272;181929141.25365
chr1;129380496;129392904.739835
chr1;162225925;162226819.338408
chr1;66679243;66686322.4089167
chr1;13239832;13246431.7186109
chr1;14449818;14450034.7635458
chr1;157562760;157563788.22512
chr1;22245636;22247190.5083084
chr1;50077261;50087158.1944276
chr1;66595893;66604891.2740362
chr1;118743283;118757069.739145
chr1;95740550;95744176.334262
chr1;161941499;161951691.970322
chr1;126344161;126347453.594539
chr1;71804795;71814427.539234
chr1;133264467;133272812.715231
chr1;60242002;60248295.0162387
chr1;13934532;13938974.9658713
chr1;168761191;168773385.882162
chr1;147175224;147182473.162829
chr1;74890373;74901617.747098
chr1;7500600;7512400.35267335
chr1;140647375;140656427.092709
chr1;158235441;158241031.523226
chr1;78880185;78881022.13096
chr1;102923784;102928915.714246
chr1;161182964;161186345.272144
chr1;45376039;45377819.9750545
chr1;145301313;145314225.577294
chr1;116815719;116825388.414373
chr1;26144149;26157149.4150039
chr1;177474603;177479893.112209
chr1;106519845;106530770.994348
chr1;2419047;2420765.43866077
chr1;5676204;5677519.0281669
chr1;154981872;154983051.714416
chr1;151854446;151857610.397466
chr1;34496781;34498363.9462613
chr1;66037699;66042672.3889008
chr1;134443757;134454032.210924
chr1;150963503;150968583.564262
chr1;167929051;167939426.212278
chr1;170230739;170238709.186973
chr1;119639250;119646375.085667
chr1;10167357;10172007.7344447
chr1;185677628;185681399.748137
chr1;195893757;195900254.062915
chr1;36083164;36092024.3811691
chr1;15733058;15745859.432426
chr1;53189434;53196639.2727532
chr1;97361074;97369727.3040803
chr1;70198259;70201575.4714012
chr1;100611231;100620347.998915
chr1;130995821;131004594.282117
chr1;39035766;39048503.0729909
chr1;13207859;13216160.4110752
chr1;63929304;63932508.2508167
chr1;132576557;132587144.959451
chr1;53356007;53358130.6654967
chr1;10692447;10702720.3006865
chr1;130095661;130098836.553837
chr1;188833135;188842643.412479
chr1;57745111;57757197.0331646
chr1;192680689;192686902.94341
chr1;186885522;186889165.179624
chr1;114737862;114745574.561917
chr1;36852095;36865152.2038022
chr1;168962546;168965298.084695
chr1;171890506;171898933.921816
chr1;176954354;176965785.580646
chr1;145660452;145669529.05749
chr1;169135472;169136697.548981
chr1;5935632;5937672.17140987
chr1;25664044;25675174.5033035
chr1;128921366;128933360.263541
chr1;149174400;149184823.634192
chr1;164411898;164419249.891227
chr1;35969954;35972642.9323633
chr1;148750843;148763961.887169
chr1;11564342;11573072.2187089
chr1;131106432;131112604.209484
chr1;16790647;16804328.4110562
chr1;21543261;21547111.6017882
chr1;133655237;133658954.48541
chr1;92562212;92574517.9223357
chr1;1286529;1297140.90870756
chr1;61557865;61571558.2821706
chr1;142464245;142472244.775067
chr1;129409470;129418351.876753
chr1;38054994;38066514.3292207
chr1;155730964;155735043.846021
chr1;11879558;11889737.1234681
chr1;178025472;178036322.717227
chr1;171950696;171956315.913541
chr1;59933619;59947613.7386115
chr1;166349355;166361140.05348
chr1;22034593;22044466.4505608
chr1;177798270;177806190.906968
chr1;86390251;86403692.7596065
chr1;182660598;182666965.544841
chr1;65303488;65307296.2400031
chr1;151883058;151886115.319129
chr1;41874430;41885400.6011368
chr1;8957195;8963754.19820945
chr1;25752782;25764915.9779328
chr1;73235103;73236547.9918415
chr1;162845347;162857131.80262
chr1;121549417;121554297.884452
chr1;89989793;89992431.3035166
chr1;89261378;89273859.5098265
chr1;171297874;171311788.565934
chr1;113768146;113777298.98352
chr1;21933338;21941902.1197722
chr1;145623209;145626055.211559
chr1;40181726;40184519.5657769
chr1;43627399;43630349.2196772
chr1;177993854;178003097.136329
chr1;169195644;169209501.977641
chr1;140402680;140410970.262627
chr1;177227049;177233382.680183
chr1;171995378;172003245.648445
chr1;150778638;150783031.861023
chr1;47669012;47682619.6571255
chr1;122580004;122590980.739401
chr1;51693486;51700233.4237049
chr1;186690302;186691254.378593
chr1;61263440;61264261.0615809
chr1;60314756;60317937.4262015
chr1;132101772;132104150.535486
chr1;43712092;43713982.1091241
chr1;32333744;32343742.8977874
chr1;17506952;17517650.196148
chr1;86893989;86901649.070565
chr1;17372442;17376952.5068248
chr1;18454438;18466185.2002145
chr1;67232978;67246230.944133
chr1;13476839;13484120.107752
chr1;137182021;137193844.093833
chr1;13633259;13644054.6250658
chr1;145797883;145807003.296781
chr1;169841325;169854180.955348
chr1;21778760;21781576.7463648
chr1;18927874;18939569.5557723
chr1;95970946;95971011.9232957
chr1;37022798;37033287.8067876
chr1;18757217;18758444.7656178
chr1;9179484;9184179.15788322
chr1;121500792;121502573.155021
chr1;172692389;172694121.743053
chr1;182807834;182814908.149185
chr1;191464569;191469523.25472
chr1;189761352;189765657.278502
chr1;67430436;67437931.4580005
chr1;175815318;175820964.820672
chr1;66862789;66865868.3427657
chr1;175767155;175771789.264885
chr1;158651999;158660734.169105
chr1;14124331;14132187.5807745
chr1;28811996;28823365.4363602
chr1;20479434;20492506.0085046
chr1;54070834;54076197.1630414
chr1;74006120;74013139.2133996
chr1;36714519;36716560.579741
chr1;168366513;168369006.155819
chr1;54396117;54402810.0220344
chr1;26505712;26519308.3987159
chr1;4518469;4523719.03516209
chr1;140360695;140369674.521945
chr1;31762654;31763189.0414091
chr1;88825746;88831023.3727301
chr1;25952381;25964011.2372036
chr1;43590754;43596553.3339044
chr1;90474793;90477649.2130608
chr1;14892056;14897933.8872532
chr1;191723935;191736957.290873
chr1;66382362;66390227.2858682
chr1;176073193;176085391.083425
chr1;37956607;37963909.2131963
chr1;99995316;99998158.7054691
chr1;193659685;193663214.645015
chr1;88754377;88757706.4814484
chr1;167510918;167517335.344768
chr1;143247090;143247134.276485
chr1;113688439;113702199.984751
chr1;97259738;97262612.4117666
chr1;60890119;60891256.0601822
chr1;44717128;44719681.146214
chr1;147270997;147284568.394024
chr1;10858721;10867690.5258778
chr1;15108972;15121723.6963115
chr1;164141428;164155312.858645
chr1;138787304;138800187.104586
chr1;19045788;19059549.375669
chr1;31710730;31722449.1958242
chr1;45508772;45519838.9821396
chr1;26909080;26918113.5101283
chr1;168616073;168625609.864037
chr1;138027477;138030105.704958
chr1;16739044;16741974.4692899
chr1;37375082;37386049.7314817
chr1;182959536;182961166.118633
chr1;134768160;134772247.466162
chr1;137956289;137964516.560774
chr1;23023785;23025683.952327
chr1;160463382;160466308.542401
chr1;73158540;73171959.4312148
chr1;92904800;92909039.2505775
chr1;8797012;8805601.67054186
chr1;141343982;141348944.3356
chr1;174569998;174582654.223771
chr1;14555993;14556421.466096
chr1;61038119;61050158.2915237
chr1;192409598;192420621.337035
chr1;46738971;46743807.1939266
chr1;169886231;169899206.122392
chr1;188310002;188321977.080059
chr1;99529944;99542183.4207539
chr1;9244704;9247147.02519345
chr1;151824278;151834846.698012
chr1;113962448;113963922.741487
chr1;28987624;28993125.4822453
chr1;183555324;183559640.291856
chr1;93683937;93692700.6125607
chr1;111036678;111048347.824213
chr1;88470918;88480097.2412583
chr1;174926564;174931921.078234
chr1;21787824;21793049.3048021
chr1;163345565;163351327.730347
chr1;110594954;110599995.396979
chr1;69333201;69335559.9468863
chr1;180128802;180135100.699074
chr1;147745248;147757381.692599
chr1;153187247;153200753.98085
chr1;9446142;9446265.26453754
chr1;100838242;100842496.985936
chr1;32717993;32718595.675522
chr1;80518145;80525021.8026034
chr1;110915899;110919134.40233
chr1;165218599;165221897.524173
chr1;36851963;36856751.948758
chr1;87124367;87133588.9700541
chr1;92411124;92413899.5358749
chr1;142895376;142905538.948051
chr1;127065038;127067740.108896
chr1;19043792;19049118.7452114
chr1;128307171;128308393.873743
chr1;24547774;24551530.1471644
chr1;179636487;179649288.013197
chr1;173469025;173481469.760673
chr1;152215839;152217359.600594
chr1;163282604;163291245.349102
chr1;9522093;9527076.87613703
chr1;52127447;52140850.1544446
chr1;53525172;53533677.9036172
chr1;169864102;169872790.426588
chr1;169602233;169604279.265071
chr1;112452826;112462867.224307
chr1;120216784;120219040.224616
chr1;46301761;46306346.1458533
chr1;132880919;132883191.242277
chr1;56331202;56338549.5007976
chr1;20857579;20870680.2840846
chr1;80278577;80287336.8532369
chr1;64697879;64702811.0702376
chr1;162130265;162140896.878871
chr1;124160905;124165200.822271
chr1;111987228;111991051.649759
chr1;92177605;92191105.8259077
chr1;68710682;68722461.9025001
chr1;123337038;123337774.478657
chr1;58108299;58108752.0332628
chr1;71086843;71096718.1216954
chr1;128759347;128760972.222495
chr1;194930005;194942252.692252
chr1;29776932;29780066.8349896
chr1;96740776;96750125.1054302
chr1;167850073;167863196.535884
chr1;24459652;24473587.0770062
chr1;18200105;18208961.7931079
chr1;171760897;171766396.531995
chr1;71151865;71160946.7271
chr1;165762029;165772637.99456
chr1;158985132;158997317.886898
chr1;26982413;26986387.4948746
chr1;110858432;110861322.723796
chr1;25823920;25836412.5166636
chr1;169810993;169811232.805681
chr1;158726216;158734056.62651
chr1;19889335;19894061.6337328
chr1;42919977;42933961.0315599
chr1;141251587;141257932.695717
chr1;172735827;172739293.339001
chr1;165725702;165726432.766971
chr1;26425451;26434200.7666159
chr1;155897712;155911359.622265
chr1;43997342;44007457.4223087
chr1;66541445;66554803.3158937
chr1;81589962;81600208.180655
chr1;194571855;194581337.039381
chr1;50628723;50634110.8852078
chr1;22368068;22378690.8785823
chr1;35541117;35550880.7411608
chr1;34910168;34912287.408174
chr1;179559478;179571674.488991
chr1;106132627;106132739.146814
chr1;94963052;94976832.7136445
chr1;34634249;34638391.2753627
chr1;25642658;25645546.2419358
chr1;75039221;75042987.8009059
chr1;81785640;81788090.4358836
chr1;178603076;178617066.239793
chr1;57864149;57869774.4724441
chr1;162022947;162031250.397058
chr1;5895636;5900341.80668449
chr1;145521670;145531128.907761
chr1;164487544;164495157.029678
chr1;27151280;27160029.5246689
chr1;79225810;79226934.0036092
chr1;89605900;89617687.1733678
chr1;152701376;152714535.153167
chr1;39906853;39907662.0103598
chr1;132851775;132857690.804753
chr1;74416013;74423875.8741991
chr1;108215611;108224356.741304
chr1;105828491;105828921.143067
chr1;59953867;59959415.8911989
chr1;20506030;20509813.8410517
chr1;141192443;141202080.483932
chr1;125095858;125107916.385568
chr1;99889444;99890046.2837574
chr1;32216699;32221491.9730531
chr1;75696749;75703652.9452406
chr1;91873623;91875542.2532974
chr1;150308116;150313810.3755
chr1;132292351;132293915.834928
chr1;14539774;14542326.9787735
chr1;123371944;123383480.410315
chr1;168836952;168841362.857703
chr1;71729872;71742617.8827855
chr1;59220679;59223606.9705068
chr1;157724489;157735768.61101
chr1;22932233;22938308.1720594
chr1;182658092;182667110.316787
chr1;18327210;18339777.3713355
chr1;192169508;192178615.42004
chr1;19353341;19363838.3345344
chr1;80640669;80651770.2872293
chr1;88442646;88455067.2567555
chr1;82463874;82476284.1498406
chr1;160090598;160096122.035841
chr1;196042093;196054280.574688
chr1;24169927;24179136.6223466
chr1;172732125;172738125.698974
chr1;83359701;83362713.9406994
chr1;162478642;162480439.091335
chr1;136769133;136774125.123277
chr1;15460892;15461622.6143812
chr1;87784676;87794261.9075254
chr1;113123889;113136757.155056
chr1;120655797;120658359.644296
chr1;51897002;51904032.6864686
chr1;118439933;118440011.788695
chr1;20740359;20751745.1128138
chr1;168323533;168335137.077208
chr1;62600342;62605393.5651588
chr1;22071978;22078244.1837612
chr1;182530194;182532333.535106
chr1;129152934;129160869.545365
chr1;108253093;108260886.342018
chr1;105001993;105004524.338247
chr1;108816098;108827673.443134
chr1;164502898;164508207.624252
chr1;139908372;139914148.337363
chr1;25704557;25712823.4610462
chr1;186600821;186610404.54539
chr1;141886427;141888047.33357
chr1;194082743;194096540.777122
chr1;188769548;188776758.191213
chr1;112575691;112581531.342964
chr1;35349530;35355460.7632353
chr1;134703073;134716986.095658
chr1;49245624;49255228.3503721
chr1;154271483;154277469.905921
chr1;142864137;142866000.868237
chr1;58224884;58236873.9550828
chr1;59803471;59807446.1537749
chr1;52800532;52808755.5360412
chr1;114548448;114555792.687261
chr1;123213286;123216597.043061
chr1;82406553;82415571.494301
chr1;177964447;177978171.043518
chr1;52812746;52825965.4819017
chr1;133593366;133605364.14941
chr1;106225562;106226295.176806
chr1;38497187;38502024.2034996
chr1;133065377;133076184.130628
chr1;19620706;19620953.8929762
chr1;159537658;159540797.321394
chr1;128861206;128863848.705027
chr1;95246430;95256457.9067418
chr1;64109260;64109587.9431238
chr1;177454979;177459162.517152
chr1;23796741;23801233.9508905
chr1;99077901;99087269.7913255
chr1;75230474;75235318.3232681
chr1;178566048;178566431.706649
chr1;122216538;122227390.22252
chr1;171436080;171448715.565631
chr1;13675829;13687762.641475
chr1;959199;972027.956607143
chr1;184154796;184158038.392199
chr1;968243;979993.631235855
chr1;52896509;52905931.3186845
chr1;86019240;86021433.5512177
chr1;51227336;51240630.7239178
chr1;123342284;123351089.51393
chr1;47958795;47959078.4587636
chr1;149945388;149956798.517964
chr1;102585199;102593094.257798
chr1;137193560;137194922.780084
chr1;188605465;188611417.578879
chr1;121984833;121997810.450733
chr1;121185222;121198681.868694
chr1;92365412;92372049.1636793
chr1;54699583;54711093.2008703
chr1;65021845;65022746.5297965
chr1;187376387;187377314.271047
chr1;134627089;134630701.255963
chr1;136124245;136128685.384843
chr1;103766140;103770777.377171
chr1;182430506;182442764.296166
chr1;57707971;57716353.1452495
chr1;183764153;183776535.570898
chr1;176685824;176691873.529186
chr1;178542749;178548414.288364
chr1;152791785;152804442.06178
chr1;90005387;90012554.4432309
chr1;164600726;164610249.518088
chr1;40604787;40616541.3672183
chr1;18212052;18217861.0184716
chr1;184123981;184135632.609829
chr1;82131133;82141093.1897556
chr1;126145382;126151641.936477
chr1;164545083;164557745.885736
chr1;172201286;172210254.682048
chr1;79376324;79378793.8387696
chr1;87864001;87877479.583744
chr1;166406376;166410241.840204
