chr;x0;x1;y1
chr6;1;17111507.7;2.14827552542556
chr6;17111507.7;34223014.4;6.3291049310239
chr6;34223014.4;51334521.1;4.3575203129556
chr6;51334521.1;68446027.8;4.94150478111114
chr6;68446027.8;85557534.5;4.01129299518652
chr6;85557534.5;102669041.2;7.12880938912276
chr6;102669041.2;119780547.9;1.63935578993987
chr6;119780547.9;136892054.6;1.74655242157169
chr6;136892054.6;154003561.3;2.00429202590603
chr6;154003561.3;171115068;2.85634594126605
chr7;1;15913867.3;3.49502048429567
chr7;15913867.3;31827733.6;8.2524212858174
chr7;31827733.6;47741599.9;1.44675652887672
chr7;47741599.9;63655466.2;6.56707140561193
chr7;63655466.2;79569332.5;6.31151856647339
chr7;79569332.5;95483198.8;6.20491876546293
chr7;95483198.8;111397065.1;5.08175913649611
chr7;111397065.1;127310931.4;0.188196348957717
chr7;127310931.4;143224797.7;2.98041703908239
chr7;143224797.7;159138664;4.41891911323182
chr8;1;14636403.2;2.77754423946608
chr8;14636403.2;29272805.4;2.26012663983274
chr8;29272805.4;43909207.6;7.23022417752072
chr8;43909207.6;58545609.8;8.36657325073611
chr8;58545609.8;73182012;6.38392854128033
chr8;73182012;87818414.2;6.24510748686735
chr8;87818414.2;102454816.4;0.217168501345441
chr8;102454816.4;117091218.6;2.29458907486405
chr8;117091218.6;131727620.8;5.07329582751263
chr8;131727620.8;146364023;2.27278673721012
chr9;1;14121344.1;1.00895836029667
chr9;14121344.1;28242687.2;2.95321428976022
chr9;28242687.2;42364030.3;2.61139606630895
chr9;42364030.3;56485373.4;6.50585936203133
chr9;56485373.4;70606716.5;8.66761532106902
chr9;70606716.5;84728059.6;2.05602462112438
chr9;84728059.6;98849402.7;0.965227547194809
chr9;98849402.7;112970745.8;8.24556999681517
chr9;112970745.8;127092088.9;8.56622566664591
chr9;127092088.9;141213432;0.23806690312922
chr10;1;13553475.7;2.16482784608379
chr10;13553475.7;27106950.4;2.13713570334949
chr10;27106950.4;40660425.1;8.11961419524159
chr10;40660425.1;54213899.8;7.96974128563888
chr10;54213899.8;67767374.5;5.07434311900288
chr10;67767374.5;81320849.2;5.25491126000416
chr10;81320849.2;94874323.9;6.88763323829044
chr10;94874323.9;108427798.6;6.75072963188868
chr10;108427798.6;121981273.3;0.117120514623821
chr10;121981273.3;135534748;7.06716840493027
chr11;1;13500652.6;3.22610631838907
chr11;13500652.6;27001304.2;5.75107585773803
chr11;27001304.2;40501955.8;3.59504468408413
chr11;40501955.8;54002607.4;1.86223640029784
chr11;54002607.4;67503259;8.14282597198617
chr11;67503259;81003910.6;2.1332732000621
chr11;81003910.6;94504562.2;4.71484976601787
chr11;94504562.2;108005213.8;2.19453017001506
chr11;108005213.8;121505865.4;6.82038229743484
chr11;121505865.4;135006517;2.69082943545654
chr12;1;13385190.5;2.44120948445052
chr12;13385190.5;26770380;0.407455971487798
chr12;26770380;40155569.5;4.07108376394026
chr12;40155569.5;53540759;4.61114997763652
chr12;53540759;66925948.5;4.75132623701356
chr12;66925948.5;80311138;2.11826270534657
chr12;80311138;93696327.5;6.96335591068491
chr12;93696327.5;107081517;4.36832120313775
chr12;107081517;120466706.5;5.89582755791489
chr12;120466706.5;133851896;1.78992310864851
chr13;1;11516988.8;6.86638143758755
chr13;11516988.8;23033976.6;4.3803063941421
chr13;23033976.6;34550964.4;5.24797277587932
chr13;34550964.4;46067952.2;4.01390973406378
chr13;46067952.2;57584940;2.33063281530049
chr13;57584940;69101927.8;2.27085146773607
chr13;69101927.8;80618915.6;4.46884453352541
chr13;80618915.6;92135903.4;4.76514011509716
chr13;92135903.4;103652891.2;3.48932957549114
chr13;103652891.2;115169879;0.419089647405781
chr14;1;10734955;8.26460972009227
chr14;10734955;21469909;3.52738086583558
chr14;21469909;32204863;5.64136890554801
chr14;32204863;42939817;3.11144758423325
chr14;42939817;53674771;2.00856756661087
chr14;53674771;64409725;6.65183655009605
chr14;64409725;75144679;5.70891302749515
chr14;75144679;85879633;6.32510343734175
chr14;85879633;96614587;8.06578684283886
chr14;96614587;107349541;6.72832905175164
chr15;1;10253140.2;7.38375566045288
chr15;10253140.2;20506279.4;1.19550191138405
chr15;20506279.4;30759418.6;8.47666692745406
chr15;30759418.6;41012557.8;1.34225777462125
chr15;41012557.8;51265697;4.07960463718046
chr15;51265697;61518836.2;4.83286402558442
chr15;61518836.2;71771975.4;6.2992070308188
chr15;71771975.4;82025114.6;4.91323184869252
chr15;82025114.6;92278253.8;6.23179636525456
chr15;92278253.8;102531393;6.07237753027584
chr16;1;9035476.3;0.647038051416166
chr16;9035476.3;18070951.6;7.018465719698
chr16;18070951.6;27106426.9;5.89761296343058
chr16;27106426.9;36141902.2;1.43424650612287
chr16;36141902.2;45177377.5;1.8670586373657
chr16;45177377.5;54212852.8;5.40030131614767
chr16;54212852.8;63248328.1;5.27803303410765
chr16;63248328.1;72283803.4;0.353127416269854
chr16;72283803.4;81319278.7;6.1500545353163
chr16;81319278.7;90354754;3.98203142329585
chr17;1;8119522;4.34284015540034
chr17;8119522;16239043;2.92026220851112
chr17;16239043;24358564;0.593317978223786
chr17;24358564;32478085;7.09279686764348
chr17;32478085;40597606;7.2118140919134
chr17;40597606;48717127;6.92813664078712
chr17;48717127;56836648;0.707020537625067
chr17;56836648;64956169;1.24818547954783
chr17;64956169;73075690;3.1577770291362
chr17;73075690;81195211;2.84840731413569
chr18;1;7807725.8;8.6898827831028
chr18;7807725.8;15615450.6;3.02682501145173
chr18;15615450.6;23423175.4;4.90846736629028
chr18;23423175.4;31230900.2;3.53538717117626
chr18;31230900.2;39038625;6.69940697690472
chr18;39038625;46846349.8;4.44617325270083
chr18;46846349.8;54654074.6;1.74279361213557
chr18;54654074.6;62461799.4;5.37597161431331
chr18;62461799.4;70269524.2;3.94211321622133
chr18;70269524.2;78077249;2.96846280370373
chr19;1;5912899.3;0.3510740730213
chr19;5912899.3;11825797.6;3.66839804789051
chr19;11825797.6;17738695.9;7.22673796273302
chr19;17738695.9;23651594.2;6.91908940037247
chr19;23651594.2;29564492.5;5.37105397833511
chr19;29564492.5;35477390.8;5.74557084473781
chr19;35477390.8;41390289.1;8.3236258325167
chr19;41390289.1;47303187.4;3.29806349070277
chr19;47303187.4;53216085.7;1.18700169953518
chr19;53216085.7;59128984;4.16414269271772
chr20;1;6302553;7.26366457859986
chr20;6302553;12605105;3.59085672539659
chr20;12605105;18907657;3.38764322146308
chr20;18907657;25210209;1.33299726813566
chr20;25210209;31512761;8.26110721724108
chr20;31512761;37815313;5.87123376501258
chr20;37815313;44117865;2.11009413111024
chr20;44117865;50420417;2.18510949925985
chr20;50420417;56722969;8.07419485221617
chr20;56722969;63025521;2.401806292939
chr21;1;4812990.5;5.94488617409952
chr21;4812990.5;9625980;7.49707653913647
chr21;9625980;14438969.5;0.310090114921331
chr21;14438969.5;19251959;4.17944137940649
chr21;19251959;24064948.5;6.24495501592755
chr21;24064948.5;28877938;7.37434432581067
chr21;28877938;33690927.5;7.97585872253403
chr21;33690927.5;38503917;7.56729158547241
chr21;38503917;43316906.5;6.2208583016647
chr21;43316906.5;48129896;1.88537110802718
chr22;1;5130457.6;2.10745696378872
chr22;5130457.6;10260914.2;6.3299276007805
chr22;10260914.2;15391370.8;1.96951681184582
chr22;15391370.8;20521827.4;5.90569957271218
chr22;20521827.4;25652284;5.30619088662788
chr22;25652284;30782740.6;1.67462637301069
chr22;30782740.6;35913197.2;0.00649005698505789
chr22;35913197.2;41043653.8;2.61139409942552
chr22;41043653.8;46174110.4;4.73852937540505
chr22;46174110.4;51304567;4.56512149830815
chrX;1;15527057;8.47284657948185
chrX;15527057;31054113;6.12024870389141
chrX;31054113;46581169;6.52811124902219
chrX;46581169;62108225;4.26215634872206
chrX;62108225;77635281;1.50022141768131
chrX;77635281;93162337;4.44801772346254
chrX;93162337;108689393;0.431904539116658
chrX;108689393;124216449;0.692742144875228
chrX;124216449;139743505;2.85289895881433
chrX;139743505;155270561;0.966955396556295
chrY;1;5937357.6;5.89006453275215
chrY;5937357.6;11874714.2;7.09783785212785
chrY;11874714.2;17812070.8;1.22810509465635
chrY;17812070.8;23749427.4;4.08580716659781
chrY;23749427.4;29686784;3.92283948445693
chrY;29686784;35624140.6;4.54705243909266
chrY;35624140.6;41561497.2;3.34310951479711
chrY;41561497.2;47498853.8;5.383668667241
chrY;47498853.8;53436210.4;1.15001302859746
chrY;53436210.4;59373567;2.56203015446663
