chr;start;end;pval
chr1;244369921;246813620.21;1.10265736933798
chr1;216767566;218935241.66;7.36742495559156
chr1;86533899;87399237.99;6.79789000190795
chr1;163886193;165525054.93;6.9008032232523
chr1;21453998;21668537.98;9.71934103639796
chr1;215258922;217411511.22;6.44360209815204
chr1;232719776;235046973.76;8.38547453982756
chr1;196200554;198162559.54;9.11045252811164
chr1;244995468;247445422.68;7.40648170234636
chr1;41808122;42226203.22;9.44313152227551
chr1;104271953;105314672.53;1.43585390876979
chr1;189784792;191682639.92;1.80158930830657
chr1;11022147;11132368.47;5.93388771871105
chr1;274092367;276833290.67;3.35901901125908
chr1;57873992;58452731.92;4.32333698263392
chr1;6336606;6399972.06;5.8395990380086
chr1;106162595;107224220.95;7.0437464537099
chr1;10143205;10244637.05;1.85841883067042
chr1;70679689;71386485.89;0.326146269217134
chr1;211756777;213874344.77;9.24348908709362
chr1;65430002;66084302.02;7.47310616308823
chr1;278006498;280786562.98;8.9267398416996
chr1;47029200;47499492;8.48499960266054
chr1;123487001;124721871.01;1.07226313091815
chr1;260342706;262946133.06;4.04947477625683
chr1;95608648;96564734.48;5.8752223290503
chr1;12462942;12587571.42;0.674622196238488
chr1;143331141;144764452.41;2.12662850273773
chr1;55636171;56192532.71;9.42247259896249
chr1;38459223;38843815.23;8.19999600294977
chr1;277418625;280192811.25;1.63306869566441
chr1;238761112;241148723.12;9.58320169942454
chr1;208886290;210975152.9;3.38788691908121
chr1;205213564;207265699.64;4.07262657070532
chr1;70877666;71586442.66;0.627270259428769
chr1;261521110;264136321.1;1.30141726927832
chr1;110120471;111221675.71;6.65309085277841
chr1;204516153;206561314.53;6.4388017076999
chr1;18450724;18635231.24;4.87875469727442
chr1;71702073;72419093.73;0.959623395465314
chr1;13097732;13228709.32;5.11967919068411
chr1;267875206;270553958.06;7.53092307830229
chr1;25140793;25392200.93;8.23964963899925
chr1;16453450;16617984.5;4.55390993505716
chr1;255011995;257562114.95;7.72653286578134
chr1;42950517;43380022.17;2.64193204697222
chr1;228216022;230498182.22;2.16635426972061
chr1;82271326;83094039.26;8.87696182820946
chr1;200674606;202681352.06;3.66576877655461
chr1;92885660;93814516.6;1.69645929010585
chr1;98827338;99815611.38;9.52730076154694
chr1;64010529;64650634.29;3.42912996886298
chr1;80099957;80900956.57;7.49319480033591
chr1;159915004;161514154.04;5.72610001312569
chr1;57626818;58203086.18;4.88379416521639
chr1;4180606;4222412.06;9.40220057265833
chr1;155212502;156764627.02;6.81463264860213
chr1;36743380;37110813.8;1.5597898629494
chr1;281448042;284262522.42;9.22989668091759
chr1;54883630;55432466.3;9.26296992227435
chr1;231521266;233836478.66;7.76144910603762
chr1;124700986;125947995.86;5.97629295894876
chr1;131917677;133236853.77;1.6172011429444
chr1;38470955;38855664.55;0.0913240481168032
chr1;223434532;225668877.32;2.50990434316918
chr1;127421300;128695513;4.37195189995691
chr1;271778074;274495854.74;6.23938201926649
chr1;254959487;257509081.87;2.98335712170228
chr1;89600808;90496816.08;6.33733454626054
chr1;205426890;207481158.9;3.50658416748047
chr1;83731853;84569171.53;3.00032848026603
chr1;26162811;26424439.11;1.31783961318433
chr1;178115439;179896593.39;7.47456934070215
chr1;21162887;21374515.87;4.96598868165165
chr1;18677410;18864184.1;2.31377859367058
chr1;228530157;230815458.57;1.21971918037161
chr1;190976198;192885959.98;1.79988959105685
chr1;94532846;95478174.46;7.26636143168435
chr1;60711620;61318736.2;6.81068118894473
chr1;115141198;116292609.98;2.03130766749382
chr1;64588805;65234693.05;8.47534496570006
chr1;68194608;68876554.08;8.38161677122116
chr1;203054276;205084818.76;8.84167945943773
chr1;15866102;16024763.02;9.53212360618636
chr1;116599748;117765745.48;2.96175707597286
chr1;14568127;14713808.27;3.87894239742309
chr1;60406647;61010713.47;7.41907228017226
chr1;234535499;236880853.99;1.66694801766425
chr1;61636603;62252969.03;3.85925999376923
chr1;197408572;199382657.72;6.3022635714151
chr1;238292655;240675581.55;0.973349800333381
chr1;118917279;120106451.79;5.28195893857628
chr1;178369131;180152822.31;0.62640490476042
chr1;161349834;162963332.34;0.771521478891373
chr1;39564074;39959714.74;3.70026856195182
chr1;206070005;208130705.05;4.70123483333737
chr1;192105969;194027028.69;3.75171608058736
chr1;60043046;60643476.46;7.37214581342414
chr1;115322644;116475870.44;2.66512707574293
chr1;244436813;246881181.13;0.867581346537918
chr1;142203506;143625541.06;4.87613771110773
chr1;202555560;204581115.6;3.72199759352952
chr1;10327984;10431263.84;1.22390452306718
chr1;31682211;31999033.11;7.68541399855167
chr1;46000006;46460006.06;0.657376539893448
chr1;94134235;95075577.35;0.0876101083122194
chr1;180683712;182490549.12;9.95401815511286
chr1;277608499;280384583.99;0.0696163694374263
chr1;18712212;18899334.12;8.70908732060343
chr1;276496334;279261297.34;7.38842693157494
chr1;64421556;65065771.56;5.09364143013954
chr1;269008645;271698731.45;4.71260810270906
chr1;209705457;211802511.57;8.15833532251418
chr1;226334182;228597523.82;1.47604995872825
chr1;190589260;192495152.6;5.7016323460266
chr1;7645307;7721760.07;7.75841922266409
chr1;95470237;96424939.37;8.66611587814987
chr1;247526430;250001694.3;0.321039520204067
chr1;47159125;47630716.25;8.74236082891002
chr1;109743463;110840897.63;4.8792091710493
chr1;181997910;183817889.1;7.56809706334025
chr1;202121783;204143000.83;5.20783389918506
chr1;31160448;31472052.48;3.8304593320936
chr1;54135108;54676459.08;7.00068690814078
chr1;107084399;108155242.99;8.17190149100497
chr1;218373961;220557700.61;5.36661423509941
chr1;35035444;35385798.44;6.19318178389221
chr1;122945436;124174890.36;8.69653442176059
chr1;7126717;7197984.17;7.70875787828118
chr1;185172961;187024690.61;4.298130357638
chr1;114227336;115369609.36;1.54544137651101
chr1;66767389;67435062.89;3.22418581927195
chr1;86744902;87612351.02;0.237835112493485
chr1;159699076;161296066.76;3.08941630413756
chr1;218073048;220253778.48;7.24085926543921
chr1;280988161;283798042.61;2.64310039579868
chr1;8838941;8927330.41;0.229370680171996
chr1;267832019;270510339.19;6.42964519793168
chr1;119815787;121013944.87;5.06444975268096
chr1;182437105;184261476.05;8.32199987024069
chr1;79601351;80397364.51;6.3816775707528
chr1;131896260;133215222.6;7.59064761921763
chr1;130859058;132167648.58;3.43273291131482
chr1;155665260;157221912.6;8.28691170318052
chr1;185816516;187674681.16;8.26145738130435
chr1;145919152;147378343.52;3.84703213814646
chr1;130931968;132241287.68;6.3102135900408
chr1;38240584;38622989.84;6.5582215343602
chr1;9979666;10079462.66;0.503518290352076
chr1;106194358;107256301.58;0.655023427680135
chr1;101647803;102664281.03;9.32201421353966
chr1;11866675;11985341.75;7.32818935066462
chr1;104005143;105045194.43;1.9954881654121
chr1;37442435;37816859.35;1.45742236636579
chr1;223330943;225564252.43;0.674046513158828
chr1;129646057;130942517.57;2.43165818741545
chr1;125613914;126870053.14;6.96105216396973
chr1;145276886;146729654.86;6.17211163043976
chr1;156251036;157813546.36;0.663160313852131
chr1;184897862;186746840.62;0.632747549097985
chr1;105849052;106907542.52;7.02392422361299
chr1;224548343;226793826.43;3.31074699759483
chr1;272808843;275536931.43;0.134740613866597
chr1;76409535;77173630.35;0.881876999046654
chr1;92798059;93726039.59;0.0276820617727935
chr1;11501301;11616314.01;5.09729174897075
chr1;179915680;181714836.8;5.37420645123348
chr1;135998843;137358831.43;0.0158509775064886
chr1;221395997;223609956.97;5.65911163110286
chr1;90126264;91027526.64;0.122495230752975
chr1;139624484;141020728.84;8.84741432731971
chr1;24124894;24366142.94;0.0749775674194098
chr1;214223530;216365765.3;0.250250168610364
chr1;209683819;211780657.19;5.9407241246663
chr1;35570881;35926589.81;9.59054998587817
chr1;180086480;181887344.8;2.98520132666454
chr1;193210947;195143056.47;5.82391038304195
chr1;259318453;261911637.53;5.15632988419384
chr1;249347641;251841117.41;1.83403700357303
chr1;116128547;117289832.47;4.50650920160115
chr1;85697423;86554397.23;1.38267102185637
chr1;147922938;149402167.38;2.55602642195299
chr1;114082265;115223087.65;4.89124064333737
chr1;8493113;8578044.13;8.57409838354215
chr1;6932669;7001995.69;9.94125266792253
chr1;275915345;278674498.45;6.4808022370562
chr1;77819112;78597303.12;8.24358796700835
chr1;45370849;45824557.49;1.59035885706544
chr1;74981439;75731253.39;3.71945251012221
chr1;85544314;86399757.14;1.64158336585388
chr1;268379974;271063773.74;2.95681378105655
chr1;28437197;28721568.97;6.9316284917295
chr1;93671033;94607743.33;4.59861501585692
chr1;169902082;171601102.82;0.516120658721775
chr1;161282303;162895126.03;7.61956860078499
chr1;181247880;183060358.8;0.365495975129306
chr1;252336442;254859806.42;1.58782080048695
chr1;261334821;263948169.21;8.44207186019048
chr1;274224795;276967042.95;3.46690457314253
chr1;179531223;181326535.23;3.46572248963639
chr1;1042319;1052742.19;1.69571749400347
chr1;147205487;148677541.87;4.41896604839712
chr1;217638256;219814638.56;2.4087479757145
chr1;84995027;85844977.27;1.70938477152959
chr1;142509059;143934149.59;2.1554698352702
chr1;43029697;43459993.97;4.47503371629864
chr1;43185456;43617310.56;5.17843077890575
chr1;176296279;178059241.79;4.62825183058158
chr1;261209778;263821875.78;7.73376284400001
chr1;136800674;138168680.74;6.14471765467897
chr1;194445034;196389484.34;8.62293039914221
chr1;53330634;53863940.34;1.52382588479668
chr1;274153382;276894915.82;0.458962118718773
chr1;85993675;86853611.75;6.59325674641877
chr1;34986888;35336756.88;9.52606001170352
chr1;270561846;273267464.46;7.26928396616131
chr1;240123389;242524622.89;4.20624839141965
chr1;75606957;76363026.57;0.13585741398856
chr1;282324784;285148031.84;9.99951420119032
chr1;63362;63995.62;6.97302645770833
chr1;104831250;105879562.5;9.11438097944483
chr1;56468229;57032911.29;0.267965698149055
chr1;184092011;185932931.11;2.46995933586732
chr1;92071867;92992585.67;6.72917996766046
chr1;66704805;67371853.05;2.7460601599887
chr1;281366185;284179846.85;9.21630164142698
chr1;35324544;35677789.44;3.48829881055281
chr1;241009450;243419544.5;1.459208894521
chr1;253820828;256359036.28;2.97591695794836
chr1;231788233;234106115.33;6.96435487829149
chr1;194062608;196003234.08;3.48918929230422
chr1;38339157;38722548.57;5.15509685501456
chr1;259910840;262509948.4;1.14009904675186
chr1;24143339;24384772.39;7.15437352657318
chr1;163988768;165628655.68;9.12686639232561
chr1;278453983;281238522.83;3.26564739691094
chr1;19649296;19845788.96;9.67475856654346
chr1;145311145;146764256.45;2.47129757422954
chr1;254159667;256701263.67;8.73678966891021
chr1;184131718;185973035.18;9.13074941374362
chr1;36363597;36727232.97;1.07099496526644
chr1;117742067;118919487.67;3.47116751596332
chr1;204906700;206955767;2.35794911626726
chr1;49528813;50024101.13;9.5831247814931
chr1;100337666;101341042.66;1.19413700187579
chr1;91434639;92348985.39;9.90674469387159
chr1;154311192;155854303.92;0.493897232227027
chr1;55793709;56351646.09;0.623104288242757
chr1;217077303;219248076.03;3.74767616624013
chr1;155122668;156673894.68;7.86029725335538
chr1;47931433;48410747.33;4.11825917894021
chr1;22314433;22537577.33;7.76706641539931
chr1;122790135;124018036.35;3.58398133423179
chr1;139430599;140824904.99;3.54905916377902
chr1;237585426;239961280.26;9.21803395496681
chr1;236691849;239058767.49;1.63793163839728
chr1;141333398;142746731.98;2.14665748877451
chr1;16469782;16634479.82;8.40072087477893
chr1;237042081;239412501.81;3.25313917594031
chr1;166684818;168351666.18;5.44413280906156
chr1;15669685;15826381.85;6.65495960507542
chr1;198500600;200485606;0.432052651885897
chr1;269270289;271962991.89;4.83165191952139
chr1;58967761;59557438.61;1.79079990368336
chr1;267918830;270598018.3;9.45868322392926
chr1;194488659;196433545.59;5.76589964563027
chr1;1758963;1776552.63;1.03963770205155
chr1;27203689;27475725.89;0.438498719595373
chr1;219919753;222118950.53;7.68169637070969
chr1;143221631;144653847.31;2.93878171825781
chr1;218034537;220214882.37;3.56115422444418
chr1;237705317;240082370.17;5.84313447820023
chr1;238363703;240747340.03;3.78179635154083
chr1;141402152;142816173.52;4.67334614368156
chr1;282512345;285337468.45;5.30773389618844
chr1;2831341;2859654.41;8.66160095203668
chr1;267633234;270309566.34;4.2271422361955
chr1;208709402;210796496.02;4.77724094642326
chr1;251128300;253639583;3.23376142652705
chr1;19341853;19535271.53;5.61887894291431
chr1;237346486;239719950.86;2.83372719306499
chr1;59614431;60210575.31;7.32403966132551
chr1;188515896;190401054.96;5.22752824239433
chr1;245680301;248137104.01;0.333147707860917
chr1;55979767;56539564.67;7.51748937414959
chr1;532175;537496.75;8.52646766928956
chr1;18163373;18345006.73;4.40425229258835
chr1;276448330;279212813.3;8.95596872782335
chr1;108096062;109177022.62;3.53255303576589
chr1;260467040;263071710.4;4.92651765234768
chr1;173090659;174821565.59;4.45775242522359
chr1;172595246;174321198.46;2.01731698587537
chr1;42897633;43326609.33;0.421453001908958
chr1;64788579;65436464.79;6.12979185767472
chr1;218642581;220829006.81;0.468877800740302
chr1;280120641;282921847.41;9.99846046324819
chr1;271577711;274293488.11;3.18553448887542
chr1;160128386;161729669.86;0.0591409625485539
chr1;118193576;119375511.76;1.77333159605041
chr1;239784493;242182337.93;4.89782840479165
chr1;72957359;73686932.59;1.50568334618583
chr1;9624596;9720841.96;0.371547960676253
chr1;74212070;74954190.7;7.48897170880809
chr1;117741032;118918442.32;4.98083596350625
chr1;199549945;201545444.45;6.62082792492583
chr1;170110130;171811231.3;1.64850441738963
chr1;274389822;277133720.22;7.19818826764822
chr1;171051686;172762202.86;5.57190345367417
chr1;245492810;247947738.1;8.73187765246257
chr1;218701323;220888336.23;8.74533377820626
chr1;208115755;210196912.55;5.66501863766462
chr1;32330868;32654176.68;7.37758163129911
chr1;106012811;107072939.11;1.04662348283455
chr1;112334066;113457406.66;6.44963410450146
chr1;173973146;175712877.46;6.12156528281048
chr1;76803009;77571039.09;9.01667383033782
chr1;56995278;57565230.78;7.00116448570043
chr1;34251848;34594366.48;3.09248460456729
chr1;51571143;52086854.43;4.04210348846391
chr1;188807115;190695186.15;8.42412719037384
chr1;76455916;77220475.16;1.68598981341347
chr1;137745043;139122493.43;0.460744553711265
chr1;157431096;159005406.96;8.17717454629019
chr1;230445242;232749694.42;9.24452543491498
chr1;260093828;262694766.28;9.87531390972435
chr1;131557474;132873048.74;6.75383261172101
chr1;91238819;92151207.19;0.823287775274366
chr1;262709284;265336376.84;6.91596717340872
chr1;138230351;139612654.51;0.822549017611891
chr1;31996276;32316238.76;1.41061085974798
chr1;167620440;169296644.4;4.57288135541603
chr1;255352657;257906183.57;3.58067377703264
chr1;94475509;95420264.09;9.40731710521504
chr1;92572427;93498151.27;3.61740385415033
chr1;96837805;97806183.05;0.54885616293177
chr1;113805936;114943995.36;1.58820942044258
chr1;105308327;106361410.27;0.944125386886299
chr1;75560897;76316505.97;2.90551153710112
chr1;88588695;89474581.95;1.33334829704836
chr1;187592903;189468832.03;2.7719584107399
chr1;243247294;245679766.94;5.95594904851168
chr1;69845783;70544240.83;8.98609817959368
chr1;23706232;23943294.32;2.03865077812225
chr1;121344887;122558335.87;6.57711984356865
chr1;11385669;11499525.69;1.78740953793749
chr1;53252703;53785230.03;2.15929749421775
chr1;164042616;165683042.16;9.75184829905629
chr1;225839809;228098207.09;3.24756457703188
chr1;73451711;74186228.11;6.95653099566698
chr1;73618709;74354896.09;7.92877597734332
chr1;239577506;241973281.06;6.66753225727007
chr1;237251562;239624077.62;0.718203207943589
chr1;220841667;223050083.67;6.17041628574953
chr1;152562631;154088257.31;5.73487988905981
chr1;223084766;225315613.66;5.81269927322865
chr1;167705054;169382104.54;1.67826209682971
chr1;190912962;192822091.62;3.82227843161672
chr1;112190581;113312486.81;3.19395610829815
chr1;56321157;56884368.57;5.14905262039974
chr1;31376750;31690517.5;9.01424255687743
chr1;250316652;252819818.52;8.71300347382203
chr1;111990028;113109928.28;6.43015575362369
chr1;248750807;251238315.07;5.91136737260968
chr1;183430609;185264915.09;3.71717419475317
chr1;105185956;106237815.56;1.78029500879347
chr1;58641069;59227479.69;3.55173441814259
chr1;136701469;138068483.69;5.21902500186116
chr1;144590034;146035934.34;0.84670017240569
chr1;243498981;245933970.81;9.74306876305491
chr1;48513254;48998386.54;6.7045307927765
chr1;66744729;67412176.29;5.42619097745046
chr1;236138178;238499559.78;8.53351152967662
chr1;107653226;108729758.26;1.44467598991469
chr1;104945270;105994722.7;6.55374517664313
chr1;166347564;168011039.64;4.97732714517042
chr1;178618401;180404585.01;7.96492354245856
chr1;191754183;193671724.83;2.35358719248325
chr1;191135122;193046473.22;4.50343907577917
chr1;48556802;49042370.02;8.38879281189293
chr1;150227878;151730156.78;0.234663754235953
chr1;55756751;56314318.51;5.22077626083046
chr1;266784661;269452507.61;4.77677607443184
chr1;269771643;272469359.43;6.17558978497982
chr1;202123567;204144802.67;7.24662291584536
chr1;131248177;132560658.77;5.49415793968365
chr1;158570285;160155987.85;2.81422088621184
chr1;207305960;209379019.6;1.80854396428913
chr1;215442268;217596690.68;0.929468930698931
chr1;165938269;167597651.69;7.61807691538706
chr1;265947344;268606817.44;9.76592152845114
chr1;116878013;118046793.13;2.19849663320929
chr1;22573594;22799329.94;3.4234737791121
chr1;37514043;37889183.43;5.21904993336648
chr1;76734770;77502117.7;6.1935257865116
chr1;19274379;19467122.79;0.418953131884336
chr1;63235269;63867621.69;7.87963329115883
chr1;249044168;251534609.68;1.01633280748501
chr1;268051650;270732166.5;1.9241023180075
chr1;189120602;191011808.02;4.05315236886963
chr1;148781235;150269047.35;4.33830764843151
chr1;23794673;24032619.73;2.85999865271151
chr1;159415082;161009232.82;1.80382369551808
chr1;98437699;99422075.99;4.77626926265657
chr1;41387113;41800984.13;3.86744354153052
chr1;83536752;84372119.52;2.66173276817426
chr1;49157712;49649289.12;7.26987086934969
chr1;193459702;195394299.02;9.59469978464767
chr1;31683138;31999969.38;0.405158253852278
chr1;21021139;21231350.39;7.27691144216806
chr1;74110701;74851808.01;4.53697400400415
chr1;192835717;194764074.17;7.42223618784919
chr1;190417241;192321413.41;8.79869412397966
chr1;232992452;235322376.52;7.08976514171809
chr1;145426608;146880874.08;4.72695643082261
chr1;106401201;107465213.01;0.534177294466645
chr1;50035212;50535564.12;9.35277160955593
chr1;120611318;121817431.18;9.12900934461504
chr1;175888593;177647478.93;7.12797480868176
chr1;137743166;139120597.66;5.84526043850929
chr1;87582703;88458530.03;5.65015474800021
chr1;46985811;47455669.11;7.35216400120407
chr1;215912499;218071623.99;2.73396834731102
chr1;162282526;163905351.26;4.24655803246424
chr1;205258966;207311555.66;1.46117537515238
chr1;108170387;109252090.87;2.97435422893614
chr1;177641586;179418001.86;4.61495604133233
chr1;106648197;107714678.97;1.4023002050817
chr1;238785947;241173806.47;0.738257877528667
chr1;48360228;48843830.28;1.01420233026147
chr1;202367536;204391211.36;8.78992823185399
chr1;15038914;15189303.14;3.74631562270224
chr1;206986040;209055900.4;3.19505630293861
chr1;280794607;283602553.07;2.95442154631019
chr1;13534993;13670342.93;2.22980677615851
chr1;71456531;72171096.31;4.51856415485963
chr1;202480074;204504874.74;4.85786933917552
chr1;233440780;235775187.8;5.06270604906604
chr1;136576155;137941916.55;4.40065009053797
chr1;61441842;62056260.42;4.7868836671114
chr1;166163311;167824944.11;5.53956004558131
chr1;241151089;243562599.89;4.00276757311076
chr1;32910701;33239808.01;2.60935048107058
chr1;227490839;229765747.39;7.87568914936855
chr1;106496371;107561334.71;4.6190478419885
chr1;46746656;47214122.56;1.10717049567029
chr1;162799427;164427421.27;4.19414197094739
chr1;264341940;266985359.4;0.856679484713823
chr1;40349888;40753386.88;4.15892999619246
chr1;278397694;281181670.94;4.71970839891583
chr1;12610482;12736586.82;1.66141081368551
chr1;35926008;36285268.08;9.92102018557489
chr1;258002100;260582121;1.90293797524646
chr1;229561662;231857278.62;8.70807780185714
chr1;65003927;65653966.27;9.98752714833245
chr1;171592280;173308202.8;8.16399884410203
chr1;261875022;264493772.22;7.53590924432501
chr1;217590377;219766280.77;4.5858374517411
chr1;240359939;242763538.39;1.30206424975768
chr1;66480804;67145612.04;0.531192407943308
chr1;255914290;258473432.9;4.68172592343763
chr1;18810545;18998650.45;3.70722412597388
chr1;130868919;132177608.19;0.972236688248813
chr1;173775946;175513705.46;4.04707080218941
chr1;50237815;50740193.15;9.68463410390541
chr1;92092250;93013172.5;9.72296934342012
chr1;267100124;269771125.24;9.05882724095136
chr1;94315734;95258891.34;6.71536755049601
chr1;115120583;116271788.83;6.80390003835782
chr1;160482008;162086828.08;2.14519793400541
chr1;194867840;196816518.4;0.449901833198965
chr1;134854816;136203364.16;3.57732226373628
chr1;39473745;39868482.45;5.35089294658974
chr1;195337128;197290499.28;1.67013496858999
chr1;277104742;279875789.42;8.80426050163806
chr1;233069544;235400239.44;0.201892766635865
chr1;201287527;203300402.27;0.0757010700181127
chr1;22240151;22462552.51;6.49112351471558
chr1;186634210;188500552.1;4.27533825160936
chr1;279609068;282405158.68;3.93528397195041
chr1;213957954;216097533.54;9.56725431839004
chr1;247854534;250333079.34;9.15205352474004
chr1;187327533;189200808.33;8.37883642641828
chr1;37640092;38016492.92;3.07213686173782
chr1;242597206;245023178.06;8.50357121555135
chr1;21692102;21909023.02;4.01279694167897
chr1;150979361;152489154.61;4.03698805719614
chr1;147360539;148834144.39;5.74819756904617
chr1;70693380;71400313.8;2.49320710543543
chr1;164753705;166401242.05;3.1910244282335
chr1;231468309;233782992.09;8.22593233315274
chr1;70667396;71374069.96;6.16529060062021
chr1;239053340;241443873.4;0.0894917850382626
chr1;166413589;168077724.89;4.82268003514037
chr1;74784547;75532392.47;8.88996857916936
chr1;143938485;145377869.85;8.60211290884763
chr1;246842631;249311057.31;7.70772120449692
chr1;251033900;253544239;0.00424121273681521
chr1;103128524;104159809.24;6.26547033432871
chr1;207495173;209570124.73;2.77780701639131
chr1;54111094;54652204.94;6.16120586870238
chr1;102132438;103153762.38;3.42815709766001
chr1;184055245;185895797.45;5.19563990877941
chr1;20469566;20674261.66;2.7462761849165
chr1;85819337;86677530.37;9.90530798211694
chr1;58541121;59126532.21;0.592176022473723
chr1;254372809;256916537.09;5.71076079504564
chr1;247231284;249703596.84;8.62245054449886
chr1;85771183;86628894.83;5.36030305316672
chr1;180364855;182168503.55;8.57097052503377
chr1;67531818;68207136.18;8.26857333537191
chr1;106383365;107447198.65;0.0736158643849194
chr1;192195244;194117196.44;1.85223179170862
chr1;255918814;258478002.14;9.98638886259869
chr1;186374328;188238071.28;4.5307517121546
chr1;174359886;176103484.86;9.71359466668218
chr1;155892217;157451139.17;6.63670364534482
chr1;42877888;43306666.88;0.819982783868909
chr1;193094634;195025580.34;5.4063962912187
chr1;43859152;44297743.52;4.89972481038421
chr1;223985963;226225822.63;6.71301378170028
chr1;240556834;242962402.34;5.39925077697262
chr1;166400355;168064358.55;4.41362098557875
chr1;276890301;279659204.01;2.70468059927225
chr1;251048379;253558862.79;2.74050330743194
chr1;146298311;147761294.11;2.15966453310102
chr1;153323011;154856241.11;7.54491119179875
chr1;282650908;285477417.08;0.12739819008857
chr1;30487586;30792461.86;6.14414255134761
chr1;136628739;137995026.39;7.2264044242911
chr1;118366631;119550297.31;5.2465380821377
chr1;125768458;127026142.58;1.900151851587
