chr;x0;x1;y1
chr14;46197379.4;57746724;3.1657358861994
chr14;57746724;69296068.6;4.97391645354219
chr14;69296068.6;80845413.2;0.0442976826801896
chr14;80845413.2;92394757.8;2.22419468765147
chr14;92394757.8;103944102.4;6.87385311727412
chr14;103944102.4;115493447;8.4684439935023
chr15;1;11124624.9;4.95436227377504
chr15;11124624.9;22249248.8;0.423608822375536
chr15;22249248.8;33373872.7;4.22140583395958
chr15;33373872.7;44498496.6;6.25073454792146
chr15;44498496.6;55623120.5;5.85950886094943
chr15;55623120.5;66747744.4;7.43802541780751
chr15;66747744.4;77872368.3;3.29020598384086
chr15;77872368.3;88996992.2;1.77140986395534
chr15;88996992.2;100121616.1;2.50447422713041
chr15;100121616.1;111246240;4.11463422942907
chr16;1;9066880;4.77683709184639
chr16;9066880;18133759;5.85688333287835
chr16;18133759;27200638;6.54053010439966
chr16;27200638;36267517;6.12323647679295
chr16;36267517;45334396;7.77506686330307
chr16;45334396;54401275;5.93121464287396
chr16;54401275;63468154;2.94684021002613
chr16;63468154;72535033;8.31821759990416
chr16;72535033;81601912;3.59811547324061
chr16;81601912;90668791;5.1294457269134
chr17;1;9084378.9;5.69927573015448
chr17;9084378.9;18168756.8;0.0754706175997853
chr17;18168756.8;27253134.7;6.31448801150545
chr17;27253134.7;36337512.6;5.01240081069991
chr17;36337512.6;45421890.5;0.0201617563376203
chr17;45421890.5;54506268.4;1.43776598777622
chr17;54506268.4;63590646.3;0.155167694971897
chr17;63590646.3;72675024.2;6.76005556611344
chr17;72675024.2;81759402.1;1.11265131016262
chr17;81759402.1;90843780;3.0514155046083
chr18;1;8820193.9;3.85090132872574
chr18;8820193.9;17640386.8;7.70919690553565
chr18;17640386.8;26460579.7;3.15422380459495
chr18;26460579.7;35280772.6;8.10587515393272
chr18;35280772.6;44100965.5;2.82456512795761
chr18;44100965.5;52921158.4;1.4754976707045
chr18;52921158.4;61741351.3;2.51153588960879
chr18;61741351.3;70561544.2;7.30696230665781
chr18;70561544.2;79381737.1;2.04149314456154
chr18;79381737.1;88201930;2.51505525985267
chr19;1;6227558.5;6.43293842291459
chr19;6227558.5;12455116;3.08664091418032
chr19;12455116;18682673.5;7.6950903872028
chr19;18682673.5;24910231;1.10539485735353
chr19;24910231;31137788.5;0.0117921589175239
chr19;31137788.5;37365346;8.69349881219678
chr19;37365346;43592903.5;3.69211338730529
chr19;43592903.5;49820461;2.00802295664325
chr19;49820461;56048018.5;2.54750940157101
chr19;56048018.5;62275576;6.17820802261122
chr20;1;5620596.6;7.42250634902157
chr20;5620596.6;11241192.2;6.68882250669412
chr20;11241192.2;16861787.8;4.37163642060477
chr20;16861787.8;22482383.4;0.0812525013461709
chr20;22482383.4;28102979;3.7191407234408
chr20;28102979;33723574.6;3.16795141934417
chr20;33723574.6;39344170.2;4.29249719472136
chr20;39344170.2;44964765.8;4.73516349701677
chr20;44964765.8;50585361.4;6.53106212716084
chr20;50585361.4;56205957;2.692635429441
chrX;1;15997003.1;0.478388551482931
chrX;15997003.1;31994005.2;8.64385439695325
chrX;31994005.2;47991007.3;1.14318495530169
chrX;47991007.3;63988009.4;7.72103021303192
chrX;63988009.4;79985011.5;8.27796486059669
chrX;79985011.5;95982013.6;5.43079241502564
chrX;95982013.6;111979015.7;4.75061638250481
chrX;111979015.7;127976017.8;1.77796906165313
chrX;127976017.8;143973019.9;6.80369389113039
chrX;143973019.9;159970022;4.82305705163162
chrY;1;331046.8;6.38832645819057
chrY;331046.8;662092.6;2.08331267160829
chrY;662092.6;993138.4;0.965574067085981
chrY;993138.4;1324184.2;4.27863275294658
chrY;1324184.2;1655230;6.6786952204071
chrY;1655230;1986275.8;3.52652793321758
chrY;1986275.8;2317321.6;3.61167393398937
chrY;2317321.6;2648367.4;5.34699806424323
chrY;2648367.4;2979413.2;2.90661768699065
chrY;2979413.2;3310459;2.45205785734579
