chr;start;end
chr1;24183104;24187145.2538366
chr1;132554257;132565542.153941
chr1;227441569;227447320.341323
chr1;152291184;152296815.236534
chr1;64982971;64993940.3465823
chr1;139364090;139374013.059845
chr1;206225720;206236199.645439
chr1;21643497;21652737.9159283
chr1;216903872;216912018.070431
chr1;75872936;75874362.7367849
chr1;39993304;40006709.0257432
chr1;144065701;144081394.323084
chr1;85886423;85901314.9115261
chr1;55761515;55771451.0827499
chr1;1715605;1728301.49456589
chr1;69292185;69306702.9726796
chr1;94091604;94093319.3422141
chr1;39993336;40003864.5862071
chr1;41978948;41980624.1366503
chr1;58365940;58371522.7561888
chr1;28607269;28611424.7430987
chr1;240746651;240755483.751718
chr1;203630315;203639303.131366
chr1;97499453;97502566.990411
chr1;26230307;26234444.5075959
chr1;217163209;217165261.16334
chr1;162698258;162710103.137513
chr1;41178133;41182881.270196
chr1;127816739;127827090.44324
chr1;75695839;75697045.2069407
chr1;97643934;97657219.2594801
chr1;11363947;11372809.3339308
chr1;62806433;62818070.7830431
chr1;155258095;155268474.572805
chr1;90193015;90203380.683935
chr1;181295110;181298988.24491
chr1;96268564;96282751.8726509
chr1;232020659;232029408.340255
chr1;176975405;176980779.442586
chr1;231105397;231118494.943278
chr1;54782678;54797818.7735677
chr1;43619734;43629306.462933
chr1;157744844;157755943.426361
chr1;132887990;132898805.349945
chr1;128192044;128195797.09066
chr1;217285715;217291229.828844
chr1;166858618;166871146.032834
chr1;156091251;156104598.88849
chr1;211544357;211547034.331061
chr1;94980354;94995754.5093873
chr1;74230105;74242497.5316826
chr1;206267000;206270189.669563
chr1;98064166;98072263.9523737
chr1;149793272;149794093.021408
chr1;126990529;127004098.773986
chr1;163931972;163940161.685275
chr1;234880023;234888202.788694
chr1;218625157;218638867.635888
chr1;143102387;143105300.194995
chr1;240226298;240227935.104337
chr1;104571708;104586789.521228
chr1;5050174;5062711.18647933
chr1;194054512;194055763.256484
chr1;238299960;238301096.546874
chr1;133113296;133113713.909619
chr1;46151310;46159702.330314
chr1;1402098;1413475.9956487
chr1;92223315;92224326.5830384
chr1;48427607;48439925.5444972
chr1;232721434;232734444.223902
chr1;75949211;75956939.3548482
chr1;94078560;94084387.7163811
chr1;186792362;186801441.469107
chr1;48305406;48320607.0895346
chr1;20977596;20982523.846016
chr1;53978907;53985158.6295938
chr1;58581162;58590680.6234654
chr1;153548296;153554772.234366
chr1;1906418;1921068.02100167
chr1;107191266;107197807.885146
chr1;12148122;12162995.9084316
chr1;180110585;180119518.39916
chr1;114525585;114534743.906615
chr1;43225656;43237693.6635436
chr1;188714946;188721391.86194
chr1;199670664;199681888.406544
chr1;210520196;210526246.20715
chr1;185580699;185588360.217493
chr1;38459184;38464251.8152638
chr1;242294583;242302835.948349
chr1;39091869;39092553.5325753
chr1;57616737;57630183.7927098
chr1;58935515;58941228.793355
chr1;173749279;173753650.544034
chr1;136768454;136782397.793334
chr1;143524571;143533214.46522
chr1;201327803;201327996.892545
chr1;77183956;77191093.6421761
chr1;208824122;208837232.402702
chr1;25494427;25502255.9997804
chr1;163504288;163516493.268664
chr1;54496147;54499251.5100358
chr1;188465268;188477188.061786
chr1;146132167;146132891.400585
chr1;27283833;27293028.4244302
chr1;210292754;210307335.353314
chr1;62846453;62851849.8342045
chr1;102427983;102429542.020733
chr1;169903057;169906712.901926
chr1;218895454;218895543.292198
chr1;110557461;110564176.938604
chr1;23684812;23694656.099935
chr1;232710419;232722108.480632
chr1;5261762;5272843.25920321
chr1;108790233;108797698.522337
chr1;215958675;215963300.743137
chr1;181793007;181807764.995022
chr1;59219032;59234530.5258757
chr1;46564449;46575075.4357743
chr1;150193058;150199310.446753
chr1;34149139;34157918.6410326
chr1;120221831;120233070.846458
chr1;32593177;32606727.13755
chr1;83341148;83346246.8293865
chr1;9621202;9623120.35077484
chr1;18323233;18329828.6929504
chr1;84421004;84432843.4144904
chr1;114896886;114911295.958771
chr1;162472445;162484558.069307
chr1;109884100;109896908.507137
chr1;227905335;227905947.974827
chr1;197422250;197424815.191656
chr1;150094273;150105763.626148
chr1;14704499;14713940.4947989
chr1;92876281;92878297.4370191
chr1;113089174;113100767.100167
chr1;173114483;173116184.109058
chr1;66993145;67000887.2127781
chr1;179922124;179936650.609276
chr1;65608738;65623504.057535
chr1;210662472;210669171.840626
chr1;218094892;218103395.016501
chr1;48069363;48077446.2791542
chr1;129039670;129041779.092765
chr1;102398176;102411498.735404
chr1;197544597;197556363.665932
chr1;188354609;188367118.740602
chr1;30972019;30974456.8553485
chr1;188660899;188668423.992784
chr1;181051145;181055052.033677
chr1;221820971;221821166.900853
chr1;82394081;82395687.6673432
chr1;44594166;44594464.5668843
chr1;186177605;186179287.831175
chr1;128604538;128610532.802748
chr1;203694541;203706642.392073
chr1;121233457;121246092.627062
chr1;173574857;173584324.478513
chr1;221830713;221845943.015517
chr1;177267;186019.324090925
chr1;184782738;184785031.969395
chr1;64154310;64163458.9743724
chr1;236944765;236952853.294218
chr1;102354584;102361023.583838
chr1;215349336;215350774.106047
chr1;201920121;201926574.87275
chr1;91496987;91500670.6197037
chr1;157934517;157942983.437809
chr1;195695155;195700257.369697
chr1;85148548;85158275.9847958
chr1;218673016;218684684.730422
chr1;149706198;149710632.265036
chr1;219753605;219756912.412445
chr1;193516047;193528472.840715
chr1;81978862;81979301.7098999
chr1;196449927;196465539.514958
chr1;209090231;209099556.543414
chr1;81790625;81799578.7596353
chr1;23491228;23503133.2546678
chr1;89259627;89274052.7371409
chr1;10079910;10090040.9247808
chr1;111750098;111754545.538472
chr1;194364773;194374882.277428
chr1;89296138;89302197.9245108
chr1;167578495;167592995.847015
chr1;153302652;153309305.606633
chr1;40668818;40678382.804018
chr1;9249697;9252177.03643842
chr1;173216741;173232481.215935
chr1;116203856;116206742.754492
chr1;84912766;84915738.7695206
chr1;8318574;8331955.0174096
chr1;209976235;209976904.497255
chr1;88445693;88451030.8941315
chr1;93454181;93465436.2313765
chr1;61543117;61544857.2181433
chr1;215902269;215911146.94207
chr1;118975199;118986565.901883
chr1;129712130;129723694.68903
chr1;113362458;113370696.57571
chr1;52242025;52242891.9300748
chr1;153624290;153639530.804146
chr1;169694450;169704925.438373
chr1;214593521;214602394.970928
chr1;170173013;170174808.237389
chr1;137542035;137554685.545544
chr1;37841724;37842854.5611824
chr1;80463797;80466942.7645601
chr1;171344703;171354862.016738
chr1;166964424;166965608.712983
chr1;34899534;34911551.8228282
chr1;131956448;131963457.122038
chr1;151942778;151947197.831455
chr1;103359026;103371341.785465
chr1;216867194;216872446.452965
chr1;248175993;248181164.117015
chr1;190489689;190493750.899827
chr1;243860722;243866648.361136
chr1;126094421;126100242.978568
chr1;106538234;106548001.598488
chr1;108928809;108941519.462633
chr1;132647217;132650057.402664
chr1;33754866;33757265.884565
chr1;237052874;237056598.550103
chr1;165452944;165464515.656847
chr1;121358130;121366945.000157
chr1;182901868;182906108.830967
chr1;128564898;128574809.628754
chr1;77107507;77113708.0752154
chr1;218271971;218285173.694349
chr1;10685033;10691558.0347583
chr1;38635715;38641188.6546195
chr1;170081896;170092934.537858
chr1;72008097;72008372.7070251
chr1;189174253;189174845.116229
chr1;218781163;218782089.703508
chr1;36638352;36647713.4963422
chr1;244452691;244453661.878002
chr1;144508501;144512411.49767
chr1;239839967;239841139.750388
chr1;221172395;221181934.24478
chr1;108573093;108578631.767698
chr1;56546540;56559834.4638662
chr1;78884569;78898989.558466
chr1;150993570;151008866.686322
chr1;36810819;36812187.115731
chr1;232025443;232040038.151275
chr1;22771688;22784954.6570057
chr1;236400165;236411200.677322
chr1;3079793;3082771.34735232
chr1;182438170;182438208.020606
chr1;156600279;156610768.859199
chr1;238248439;238261980.657394
chr1;205807662;205814249.255905
chr1;41458584;41472387.1149848
chr1;223280177;223286088.464317
chr1;151172916;151175761.096171
chr1;3070422;3075439.16499489
chr1;176573139;176577171.135367
chr1;243340032;243346757.788599
chr1;186579975;186585069.306431
chr1;21438799;21443921.7353345
chr1;214450558;214462463.942062
chr1;237274124;237278404.242742
chr1;161095264;161109383.998116
chr1;148982131;148989097.401677
chr1;133298235;133301328.810442
chr1;106568027;106583405.364809
chr1;237137653;237139376.688538
chr1;125276917;125285586.965417
chr1;73514081;73519640.2137334
chr1;248057455;248064947.379888
chr1;82830756;82835747.2194211
chr1;85952731;85959687.2433014
chr1;41152939;41168574.2394239
chr1;21588547;21590650.4911241
chr1;99830579;99840826.7917945
chr1;228289973;228302975.1418
chr1;199904251;199904819.543039
chr1;235751069;235751395.229803
chr1;102443879;102459283.552427
chr1;7786370;7788986.85521929
chr1;30212355;30213368.826719
chr1;105854598;105858739.370974
chr1;86701043;86701265.9398692
chr1;47695236;47706209.6035042
chr1;183853677;183861070.466753
chr1;80235229;80246002.6172355
chr1;15090608;15099853.7938423
chr1;45600871;45614461.907655
chr1;143595645;143605317.078841
chr1;42127210;42130206.3418137
chr1;174390415;174394046.222227
chr1;126394670;126402646.138818
chr1;43140797;43144302.9400227
chr1;49818284;49829704.7742597
chr1;206708822;206713955.690036
chr1;23676604;23683880.7808848
chr1;12590356;12603973.0245657
chr1;148862770;148873559.97654
chr1;225890576;225902754.379141
chr1;162997358;163002066.857036
chr1;39783644;39792131.9006983
chr1;110910890;110914191.075954
chr1;115938839;115945001.587864
chr1;227684852;227691156.509396
chr1;99253081;99260060.4991433
chr1;117668980;117678957.737394
chr1;44815575;44829871.8625328
chr1;173933878;173943924.061742
chr1;159809013;159822200.91755
chr1;34505344;34506752.4278379
chr1;207173886;207182244.085513
chr1;39936107;39946160.1442227
chr1;37579687;37590521.8091262
chr1;49615568;49623869.0558882
chr1;13504345;13509702.8961473
chr1;77867341;77870059.5047976
chr1;90518354;90529990.8651694
chr1;70503310;70505490.7757495
chr1;122762081;122765105.714466
chr1;63937705;63945257.2743403
chr1;122205442;122211977.890142
chr1;128445946;128445966.316972
chr1;214582881;214592760.739079
chr1;23976946;23980422.32762
chr1;172262436;172267094.687579
chr1;206152834;206165027.33213
chr1;96355380;96368132.2586802
chr1;47993662;48003549.3337888
chr1;138339831;138344555.492595
chr1;82241524;82254788.7538646
chr1;199443985;199458123.000193
chr1;145135951;145141612.559563
chr1;2369455;2379129.12193424
chr1;151388707;151394435.598239
chr1;77789319;77790506.8925969
chr1;193493372;193505259.539388
chr1;55714604;55719913.9104419
chr1;156548030;156555258.161818
chr1;135721803;135725990.723654
chr1;135021626;135037241.011183
chr1;152540676;152546104.165965
chr1;30168650;30173845.3097055
chr1;188859799;188872598.636196
chr1;66391708;66405567.294185
chr1;13594537;13594799.5711505
chr1;206700012;206705881.027436
chr1;205506223;205514639.202005
chr1;118459663;118465997.027135
chr1;9440576;9447411.12039455
chr1;103237126;103238186.230352
chr1;93648417;93654983.8938168
chr1;90016697;90028616.5095171
chr1;31918703;31932823.1985079
chr1;222473632;222477793.706046
chr1;106845261;106859873.708612
chr1;112648667;112649604.483571
chr1;190326635;190328365.101435
chr1;227523464;227538924.021938
chr1;139154207;139156866.441759
chr1;145161493;145172849.302585
chr1;106394740;106409135.394322
chr1;59365894;59372498.3674442
chr1;38232359;38246204.5273809
chr1;24547486;24553271.3358763
chr1;11342755;11343046.0064057
chr1;140707068;140720688.951558
chr1;151904601;151917786.839079
chr1;162930469;162931615.502396
chr1;40647986;40662960.6307389
chr1;200115394;200125796.989414
chr1;245819376;245829115.117153
chr1;140989438;140998641.730229
chr1;65923768;65938370.218602
chr1;149801465;149805657.121274
chr1;246033074;246041014.625869
chr1;134649360;134653507.194741
chr1;75108063;75123117.522093
chr1;52059245;52072190.1766411
chr1;6776784;6778699.34425751
chr1;60864033;60876717.8968738
chr1;214608308;214620411.468391
chr1;193099408;193111025.683377
chr1;243169206;243176224.104695
chr1;113587385;113595246.323821
chr1;234100054;234104424.788934
chr1;116605071;116614267.689889
chr1;103167149;103182803.794455
chr1;219549628;219556212.515583
chr1;70258280;70272487.3344257
chr1;204149161;204161703.158487
chr1;96224718;96229029.9956242
chr1;172338735;172343619.586421
chr1;35514058;35520870.4432093
chr1;87147198;87151841.9134763
chr1;208659781;208659810.859576
chr1;117599142;117606676.374888
chr1;129582198;129589811.970382
chr1;80856385;80868097.5730497
chr1;12787943;12790866.7880705
chr1;122927753;122937058.585556
chr1;151609155;151621894.28796
chr1;243212892;243216526.69136
chr1;47980791;47991412.9129807
chr1;29470071;29471224.3335896
chr1;38109261;38111372.3119162
chr1;220832511;220847979.936996
chr1;181449008;181451602.617855
chr1;14721155;14724823.444883
chr1;190832407;190845017.161987
chr1;117166477;117175375.789911
chr1;229469482;229475938.647902
chr1;90045265;90055527.5190576
chr1;155717640;155719823.993827
chr1;116751869;116766914.196575
chr1;103042849;103057607.994198
chr1;29846598;29850795.1423074
chr1;48777628;48780070.2122239
chr1;147508291;147508506.368877
chr1;157842657;157858409.172112
chr1;72481404;72486476.4133129
chr1;84373824;84379086.6377287
chr1;130077507;130091717.770907
chr1;114413173;114414200.520611
chr1;56347176;56349896.0476494
chr1;215615848;215619213.491128
chr1;44547899;44553316.7531314
chr1;33156058;33162520.0735846
chr1;154516854;154529262.725822
chr1;164087636;164095946.083401
chr1;159801650;159802752.408268
chr1;240170656;240184820.000703
chr1;106443991;106453369.577338
chr1;122197545;122213201.302065
chr1;93710718;93720688.770035
chr1;149014219;149027270.86417
chr1;38758;45067.2098563257
chr1;74905747;74919369.1530103
chr1;109845733;109854242.819653
chr1;174354627;174364513.743417
chr1;226240772;226251565.679584
chr1;87988073;87990814.9296253
chr1;63977928;63979409.4654677
chr1;84551007;84551995.7557759
chr1;151203950;151205405.038781
chr1;150565827;150580385.104199
chr1;30331117;30343484.3004493
chr1;9228642;9235112.06221272
chr1;243767453;243781905.926973
chr1;227783639;227798230.25717
chr1;126512068;126523438.598366
chr1;241956078;241961978.189693
chr1;70186904;70192151.7080235
chr1;59704988;59710910.8130695
chr1;100521108;100529959.152489
chr1;248038125;248042311.099988
chr1;113737399;113752046.080508
chr1;216574220;216586306.259007
chr1;59754786;59761352.8831153
chr1;76455966;76470132.3211669
chr1;239966842;239980636.225555
chr1;138162256;138163117.736
chr1;60231658;60231723.1463838
chr1;133204900;133214882.475142
chr1;54646307;54657514.7418756
chr1;170023316;170035285.699635
chr1;156209746;156218023.530284
chr1;175764358;175765642.605185
chr1;179943011;179952046.18509
chr1;21140240;21149220.6677657
chr1;244278126;244290963.384399
chr1;59882809;59898298.0627741
chr1;161093761;161108594.040291
chr1;51034455;51042788.6357387
chr1;186495475;186496795.281359
chr1;33710355;33711379.3273497
chr1;203005682;203007495.831583
chr1;200668346;200676627.560396
chr1;18968339;18975791.8662346
chr1;137992116;137994165.494904
chr1;174431027;174446664.244697
chr1;204422992;204428569.897062
chr1;182688067;182702351.294048
chr1;111723188;111738175.455361
chr1;41164053;41169957.4628118
chr1;149173183;149181666.561791
chr1;193412978;193418767.460204
chr1;197550225;197561115.80635
chr1;178834734;178837032.931657
chr1;58890168;58891136.0763584
chr1;54083994;54099162.669809
chr1;229002732;229003939.952554
chr1;217238713;217246593.758958
chr1;220873388;220878139.266993
chr1;24080469;24091799.6157668
chr1;92774160;92784797.5724998
chr1;219937357;219940558.088424
chr1;127296065;127308375.046652
chr1;197080953;197085219.685305
chr1;156606041;156607882.988288
chr1;226253422;226263847.974116
chr1;194872081;194876141.970822
chr1;93508507;93521267.395468
chr1;87876075;87890382.7021858
chr1;188431897;188437197.349811
chr1;193836218;193843818.606636
chr1;147410478;147412844.644936
chr1;121196830;121208997.610651
chr1;63809846;63813397.9562441
chr1;175675874;175685776.596554
chr1;179840390;179848260.179292
chr1;241088522;241099767.465376
chr1;93406964;93413624.7425914
chr1;91889188;91903633.5201647
chr1;12199335;12213245.050425
chr1;226791129;226804665.546039
chr1;187810552;187819019.7112
chr1;108365115;108378261.975561
chr1;193628519;193640527.771852
chr1;172079066;172082063.451369
chr1;246162446;246176736.76457
chr1;67687765;67690088.5771028
chr1;52653126;52664390.012297
chr1;13827460;13828391.9945943
chr1;144295566;144310055.416101
chr1;231168807;231180828.673095
chr1;218474759;218489123.216826
chr1;149283217;149294761.060805
chr1;109005593;109008588.212622
chr1;15214821;15222221.9593711
chr1;14643982;14649369.8939893
chr1;192401034;192413727.202096
chr1;38690977;38706553.6251259
chr1;155758951;155768829.329112
chr1;147694991;147700123.915756
chr1;125169892;125177828.019429
chr1;59423612;59431115.548314
chr1;129933870;129944824.348425
chr1;3126057;3127113.62489228
chr1;236784027;236793735.458427
chr1;1427309;1439043.96827598
chr1;118214701;118215084.326164
chr1;229015155;229015694.363154
chr1;78415298;78426078.2329931
chr1;146793609;146804412.777917
chr1;118028995;118044506.767905
chr1;168327821;168327980.050455
chr1;182694349;182703267.814869
chr1;48810618;48821696.3887224
chr1;186219346;186227894.228674
chr1;179429407;179438482.407725
chr1;112930864;112942575.605857
chr1;190057510;190067717.192578
chr1;8072806;8079336.37259924
chr1;120747916;120754283.599575
chr1;61767896;61780422.1541636
chr1;247187580;247197977.44833
chr1;110573890;110578863.394331
chr1;118144267;118146642.545596
chr1;171654034;171659802.396806
chr1;240661185;240669800.582006
chr1;9657251;9662489.78240029
chr1;62294286;62297766.4134326
chr1;113348956;113364465.683736
chr1;193762670;193768891.589225
chr1;120641938;120657490.257634
chr1;44745700;44751103.5102656
chr1;194595512;194607391.051363
chr1;140714424;140715446.277798
chr1;205058215;205059896.853777
chr1;147707378;147711626.22109
chr1;157481940;157481968.694099
chr1;61400875;61404885.020395
chr1;232241640;232255671.303156
chr1;107413132;107415153.56326
chr1;176636816;176642185.226568
chr1;147442345;147456501.77407
chr1;164181054;164185183.479512
chr1;123579095;123590414.498089
chr1;1242564;1254959.22482363
chr1;3451449;3465675.50388559
chr1;149209193;149209301.062192
chr1;61080013;61087856.4833607
chr1;115287628;115290955.913105
chr1;416252;425120.052953199
chr1;93502743;93503452.2423805
chr1;145790383;145792500.424787
chr1;41846039;41861697.4846231
chr1;141514617;141524259.377781
chr1;158371835;158387560.986456
chr1;68161335;68174884.134186
chr1;111643888;111649443.990083
chr1;237474183;237485100.81439
chr1;144176243;144185633.193638
chr1;71436179;71446204.0327881
chr1;231849062;231861301.97334
chr1;168292266;168307791.427324
chr1;59843405;59851926.0072301
chr1;179604281;179606785.924561
chr1;248229502;248244696.687387
chr1;199481828;199496012.96374
chr1;180853625;180861865.268485
chr1;175086917;175094287.615876
chr1;162442378;162443690.563331
chr1;72223075;72229412.1999198
chr1;53935730;53941248.4569822
chr1;42798968;42805063.4316592
chr1;34690758;34701860.3834414
chr1;14363167;14367710.17776
chr1;159504615;159506156.486122
chr1;20039229;20047656.2649225
chr1;248880504;248891013.831587
chr1;151764938;151778589.006022
chr1;21580779;21588079.0779822
chr1;242413659;242424083.434479
chr1;10399058;10403861.6768388
chr1;233636044;233637495.366151
chr1;165630206;165631700.66349
chr1;46398509;46408721.083431
chr1;223582629;223587466.207317
chr1;4525711;4528044.73106276
chr1;42451196;42464028.7464238
chr1;60695055;60703919.1762613
chr1;34774403;34788192.1294715
chr1;167720925;167727811.956474
chr1;236041639;236045838.542186
chr1;47568700;47576233.6537105
chr1;248572087;248583285.431067
chr1;46708705;46722287.606885
chr1;179240603;179253660.482056
chr1;127756092;127765963.514622
chr1;229442483;229451767.930352
chr1;234677843;234690766.86092
chr1;163229893;163245113.86232
chr1;48614513;48627636.84012
chr1;81134865;81135072.2023283
chr1;99114083;99114332.7947496
chr1;220414992;220425693.517618
chr1;234393755;234406761.199344
chr1;237689120;237703038.75292
chr1;129487259;129490197.863654
chr1;223460321;223463591.867
chr1;214836851;214844856.585464
chr1;177228712;177237160.058232
chr1;130891590;130905280.233235
chr1;113627447;113631503.216778
chr1;49716530;49718991.0453617
chr1;44103630;44115824.4371518
chr1;46558016;46564843.710886
chr1;147193017;147207632.289831
chr1;188421805;188433488.05426
chr1;45954079;45955859.2138982
chr1;69716281;69718523.3073494
chr1;75777865;75793006.2454488
chr1;179598967;179604788.368409
chr1;122734003;122745859.70672
chr1;79326639;79333372.577658
chr1;9604426;9614691.87574314
chr1;238423442;238434211.911065
chr1;113801826;113805815.642275
chr1;132619202;132620721.644149
chr1;207587064;207592663.814055
chr1;67177872;67187464.9890623
chr1;44272994;44274702.3491617
chr1;109200877;109212973.89253
chr1;178754386;178759796.618892
chr1;133816003;133825950.06319
chr1;58106860;58116763.6311514
chr1;170058263;170072705.148524
chr1;1810129;1818358.57748372
chr1;71981559;71982879.8913672
chr1;130497875;130504342.24223
chr1;200520007;200526300.244139
chr1;37148387;37151069.0028926
chr1;30052959;30057843.6927517
chr1;54703875;54719384.9726087
chr1;174200412;174200960.596724
chr1;125391849;125406496.151436
chr1;167772661;167776683.639294
chr1;44284621;44294412.9469272
chr1;152063349;152071813.689007
chr1;159322850;159332102.945973
chr1;72183992;72198921.0660206
chr1;217340119;217353024.8142
chr1;148062601;148063010.673223
chr1;155511001;155518175.846155
chr1;88614384;88628809.4458434
chr1;78829306;78833989.2946679
chr1;67615988;67631370.4995479
chr1;15283755;15294326.6335297
chr1;139634285;139637789.847649
chr1;155436310;155439156.74251
chr1;138672873;138687326.360156
chr1;83453872;83461700.4954498
chr1;155094253;155104061.928385
chr1;143290340;143299054.915936
chr1;46806344;46818498.8384304
chr1;243516219;243523109.311422
chr1;104440924;104445624.896232
chr1;186439804;186445208.573264
chr1;121365432;121377887.250863
chr1;154211659;154216276.381017
chr1;5639545;5650874.65605725
chr1;8016650;8020337.61604746
chr1;163715163;163719191.892525
chr1;10309320;10315030.1981188
chr1;35339062;35342657.0957615
chr1;225389620;225396007.899365
chr1;164292417;164297014.171996
chr1;58088500;58101912.6547801
chr1;105741021;105742931.403101
chr1;130053849;130054847.794489
chr1;112681052;112683577.565147
chr1;76536119;76540287.4262211
chr1;219639083;219641839.246303
chr1;75415971;75429021.2375693
chr1;196698264;196707813.864552
chr1;192937273;192944368.135113
chr1;206942136;206946138.69465
chr1;25485233;25485791.9584087
chr1;202056384;202069745.288165
chr1;91154060;91166607.6591571
chr1;62913832;62925952.1670928
chr1;218290302;218291914.074205
chr1;178858215;178863161.998176
chr1;48622921;48631756.6265011
chr1;182012319;182022846.876859
chr1;181292819;181298579.073949
chr1;196600163;196607734.506995
chr1;99599689;99608043.3211259
chr1;215905320;215907246.336967
chr1;239943324;239955761.179115
chr1;131437465;131449070.75692
chr1;171868665;171880195.434978
chr1;148113336;148120572.977142
chr1;117471368;117472304.52655
chr1;200670303;200682119.000151
chr1;116095255;116096015.683671
chr1;187713325;187727952.640874
chr1;236687561;236701703.288837
chr1;173637480;173638896.208025
chr1;217804075;217816666.698069
chr1;207282294;207297101.774176
chr1;248515500;248528452.432568
chr1;59199779;59212760.5866929
chr1;142837777;142839345.956377
chr1;121806086;121808786.565864
chr1;97743884;97752232.7860448
chr1;144693346;144697701.32441
chr1;76496599;76501482.6684514
chr1;110668025;110672034.459108
chr1;92009819;92012926.9436005
chr1;10659210;10673387.8126564
chr1;216826240;216835742.565829
chr1;215513104;215515739.326664
chr1;75537503;75550445.5165118
chr1;197734168;197744852.15966
chr1;183312912;183321186.628786
chr1;202255304;202270414.514299
chr1;120052838;120060492.085021
chr1;57015305;57017459.5888955
chr1;79244204;79259915.6285962
chr1;191387128;191393730.101082
chr1;172233532;172243335.677037
chr1;180888318;180892287.292956
chr1;226320604;226332507.737164
chr1;60674704;60685742.5034609
chr1;168077419;168078204.833058
chr1;185115365;185118961.321699
chr1;42863058;42873662.673972
chr1;187517101;187521205.727724
chr1;116087483;116101603.578161
chr1;241845336;241849453.819878
chr1;209658437;209667733.934717
chr1;59452797;59462471.3397543
chr1;190981420;190992454.803977
chr1;10616709;10621638.7275631
chr1;64183031;64198045.6288927
chr1;87057631;87059913.7829499
chr1;127642919;127653538.0715
chr1;235137178;235141920.758263
chr1;132374395;132376213.294275
chr1;144512627;144525506.839733
chr1;19772089;19784881.0327319
chr1;52649952;52659910.7250499
chr1;117819677;117820264.931113
chr1;89615965;89617690.1298416
chr1;75130547;75130688.1938227
chr1;39863599;39874048.7786413
chr1;222300480;222305347.565408
chr1;66990727;66993801.2780552
chr1;181425614;181435865.610141
chr1;28205913;28216428.3775018
chr1;139373385;139377472.899731
chr1;150264094;150279310.040176
chr1;193658405;193670715.201259
chr1;86968004;86980744.2659018
chr1;190814654;190829003.855069
chr1;92937545;92937924.6958768
chr1;203573727;203577870.113663
chr1;168735811;168738736.14111
chr1;69156387;69166864.3788791
chr1;219900628;219913214.46253
chr1;139371883;139383272.193648
chr1;176894861;176909033.750827
chr1;76335948;76344301.9286699
chr1;194065588;194071391.033673
chr1;26119468;26128266.7572791
chr1;69384713;69386482.1225978
chr1;145259390;145265192.541172
chr1;94456977;94457268.9898657
chr1;173535620;173540824.907646
chr1;135293951;135305439.832541
chr1;134383648;134390465.672923
chr1;138851672;138858035.31708
chr1;15164397;15172768.7042127
chr1;9431184;9444683.00934208
chr1;163625334;163638048.321713
chr1;46717358;46724713.3027703
chr1;78184508;78190077.3870756
chr1;97269253;97280157.0507347
chr1;229708058;229708222.094772
chr1;109673832;109687246.648393
chr1;90064719;90070141.3610701
chr1;74601168;74601882.5391129
chr1;65357651;65368303.2123256
chr1;117173370;117181047.42168
chr1;52604345;52605011.7866754
