chr;start;end
chr1;203686818;203699491.066641
chr1;40785861;40792084.0938083
chr1;153430378;153437211.091775
chr1;91198332;91211613.9604677
chr1;57409413;57418129.160231
chr1;202706535;202718989.587903
chr1;165643451;165652507.789259
chr1;151556985;151562127.558916
chr1;101587447;101588477.442336
chr1;61716109;61720506.3265105
chr1;170771544;170785758.824627
chr1;78835385;78850461.8116311
chr1;66718697;66720676.1940586
chr1;186480740;186495955.156262
chr1;102688189;102689695.800391
chr1;54543892;54555696.1340008
chr1;148603224;148612352.687786
chr1;243966076;243969147.8473
chr1;230313798;230325106.571675
chr1;21871052;21885294.132972
chr1;60781290;60785219.41905
chr1;182524833;182539912.860998
chr1;180695714;180699082.327414
chr1;151347785;151362913.865721
chr1;41640923;41656682.2880013
chr1;103214336;103229650.08259
chr1;103187145;103193517.642448
chr1;124241172;124243992.512722
chr1;69900837;69915864.9724958
chr1;141428979;141435480.202868
chr1;105659843;105663230.694937
chr1;202515776;202527440.325253
chr1;182602672;182613176.28176
chr1;146994197;146994230.184234
chr1;70655730;70671396.8993361
chr1;151399814;151407239.785562
chr1;16665617;16668874.3934256
chr1;31739539;31750528.0987729
chr1;212820460;212832313.400364
chr1;108548078;108559972.574019
chr1;153434113;153439216.699358
chr1;195843747;195848628.701914
chr1;100833853;100844949.361145
chr1;36859967;36866600.7999908
chr1;41734694;41746663.7796406
chr1;74734556;74745893.3954993
chr1;231064178;231069604.007753
chr1;151311955;151318729.057505
chr1;220861498;220866872.378697
chr1;100147062;100158030.600531
chr1;207086047;207098983.78533
chr1;220961101;220966285.525525
chr1;184104574;184107559.374125
chr1;229166771;229178322.795431
chr1;196897122;196907644.315074
chr1;216123596;216127825.865975
chr1;231005152;231010140.710633
chr1;195463622;195474457.467436
chr1;171331092;171342629.172783
chr1;208854114;208867735.857907
chr1;142457637;142460171.617917
chr1;92767222;92771899.5627252
chr1;62155193;62169572.0450571
chr1;59629530;59638173.1491582
chr1;6636995;6648236.73792021
chr1;20553474;20560935.3451232
chr1;182139489;182144089.953058
chr1;5007089;5021667.18113239
chr1;48508447;48512348.4406101
chr1;136094932;136103946.272567
chr1;162628406;162629047.755886
chr1;99271392;99277575.966696
chr1;159026251;159029100.291084
chr1;141487657;141491998.285926
chr1;181544805;181557369.609664
chr1;219016407;219030192.99036
chr1;113619105;113623721.342286
chr1;150245261;150256516.040687
chr1;58836436;58841809.3066569
chr1;75013474;75028972.6876059
chr1;95218697;95230236.0658766
chr1;169250531;169259663.461592
chr1;176743965;176756990.515248
chr1;192672614;192686487.111348
chr1;116920816;116922769.752584
chr1;163230198;163245324.526764
chr1;200472707;200477999.797235
chr1;109113780;109117722.093642
chr1;174177393;174187699.422687
chr1;76026801;76031987.9525261
chr1;128693280;128699886.534341
chr1;17931152;17935364.1365812
chr1;128787244;128790588.327456
chr1;33617453;33622357.2068913
chr1;49674352;49680912.3345604
chr1;136169274;136179137.395916
chr1;71655505;71666572.7993207
chr1;157604225;157605797.390251
chr1;67121429;67123940.3383024
chr1;68469328;68474255.9409807
chr1;122507704;122520287.268272
chr1;134694270;134697785.999003
chr1;107105732;107105746.525332
chr1;186321162;186328387.887253
chr1;73438057;73439780.7803835
chr1;95967958;95976314.0945197
chr1;206238149;206240827.48541
chr1;168626701;168629449.834759
chr1;196697334;196709202.602068
chr1;45556290;45561440.1699223
chr1;121921326;121931410.835302
chr1;226958799;226963180.619259
chr1;70719721;70725516.0297771
chr1;137139389;137155092.787602
chr1;77738572;77745655.6692877
chr1;232164784;232169693.819935
chr1;158134433;158137849.438987
chr1;3163811;3176018.54682569
chr1;247108494;247123892.651895
chr1;142150377;142164797.841696
chr1;11856738;11862168.6932501
chr1;221680419;221693549.491986
chr1;86700285;86708884.3130993
chr1;102883824;102889884.837653
chr1;181595617;181604788.580755
chr1;186395934;186410333.820872
chr1;235093733;235103753.775841
chr1;59267090;59280822.5692478
chr1;179585859;179590424.869677
chr1;75488128;75491083.6249293
chr1;17498656;17508545.9113448
chr1;160356644;160362092.499354
chr1;139222522;139238126.800053
chr1;223111998;223120781.71506
chr1;178479329;178484357.975213
chr1;142010881;142019262.536446
chr1;182119205;182126072.981826
chr1;100751740;100762791.808986
chr1;59070084;59073516.4095975
chr1;111730227;111741856.593707
chr1;78327201;78339328.4864932
chr1;212156847;212166493.845631
chr1;28521665;28536738.7503869
chr1;70061143;70071144.8470768
chr1;213773423;213783182.381698
chr1;108073692;108087432.596079
chr1;138064013;138075851.783829
chr1;191762648;191768236.629186
chr1;176379822;176389403.730055
chr1;162919908;162928544.150717
chr1;207109561;207118885.53738
chr1;84148809;84157514.6504197
chr1;93023963;93033049.0891926
chr1;240837591;240843537.891971
chr1;3864231;3871025.56430367
chr1;237922921;237923120.104213
chr1;146198079;146209096.838319
chr1;134122654;134125431.414941
chr1;54185967;54199178.7455057
chr1;221783138;221798022.064963
chr1;119572497;119583776.077932
chr1;154797399;154801993.420131
chr1;147754167;147761119.563875
chr1;217123297;217133060.74483
chr1;221151459;221153982.142635
chr1;61263047;61265973.3333384
chr1;32803009;32813001.9280772
chr1;117009905;117014504.289306
chr1;7738048;7746251.71331877
chr1;122273341;122277731.624487
chr1;196010316;196022532.551562
chr1;143605610;143609209.508154
chr1;112868163;112869487.647735
chr1;81570603;81574121.7339324
chr1;27757858;27758201.0091745
chr1;192861347;192872799.772996
chr1;71390995;71399626.4541245
chr1;161792370;161799136.329452
chr1;69633556;69644095.3276369
chr1;174572970;174581396.316039
chr1;183935345;183945258.321551
chr1;53568858;53572056.7648921
chr1;113618761;113625302.137397
chr1;39904437;39912499.5632313
chr1;42262214;42270443.4321638
chr1;142480284;142495331.408379
chr1;155249735;155250198.087352
chr1;223885897;223899904.773125
chr1;207693550;207699942.234069
chr1;221274902;221283823.524858
chr1;204187010;204199476.489324
chr1;32010762;32016159.9356374
chr1;81589302;81602539.8013708
chr1;188404274;188415515.264283
chr1;39665199;39673981.2542049
chr1;226261554;226268815.03481
chr1;248419490;248423513.89065
chr1;161448397;161456163.744972
chr1;641926;653824.70044434
chr1;161949866;161964900.236987
chr1;123644665;123647908.968763
chr1;226169308;226174949.178823
chr1;219613659;219616713.786659
chr1;136164287;136178408.69678
chr1;186777101;186792804.809303
chr1;77954194;77954977.1863414
chr1;33393713;33393992.92228
chr1;12313557;12319736.5220599
chr1;83129039;83136461.8414241
chr1;208714552;208717433.688433
chr1;111096138;111103453.745334
chr1;140483901;140493597.502014
chr1;215715023;215719584.841655
chr1;88583408;88597698.5907716
chr1;102589628;102601809.982466
chr1;69623429;69636632.9435559
chr1;48341753;48351492.3474749
chr1;193811183;193820297.351329
chr1;114048794;114060078.036234
chr1;244266557;244280281.389636
chr1;143842753;143844271.488382
chr1;184792098;184799474.556649
chr1;244275456;244286847.039891
chr1;54199619;54207582.6364003
chr1;171097671;171101197.688028
chr1;187965459;187978232.750261
chr1;63172263;63186478.7111345
chr1;23560783;23573916.2113097
chr1;211505594;211513684.467007
chr1;67152165;67160284.9149943
chr1;24773960;24787724.0725546
chr1;93276208;93283479.0571564
chr1;98531897;98534059.0872667
chr1;85674194;85681976.5041176
chr1;91036115;91041942.6816575
chr1;29277912;29283050.0602436
chr1;29572400;29575628.7784648
chr1;146448584;146455453.762919
chr1;99735410;99746021.9820574
chr1;99674328;99686941.3641797
chr1;175902021;175910490.445913
chr1;66067483;66076987.8088226
chr1;236916104;236924569.475223
chr1;70152282;70155162.8847306
chr1;11177692;11183739.5777325
chr1;237812750;237814170.298749
chr1;107869991;107881277.937922
chr1;59195941;59211377.2308291
chr1;7509928;7513271.61838373
chr1;49922168;49931421.2338865
chr1;48080544;48093389.7820693
chr1;59310760;59326203.7614259
chr1;139366313;139371320.122498
chr1;28562643;28574692.3862033
chr1;163255721;163265341.100167
chr1;116630732;116645452.614397
chr1;124456800;124457081.610202
chr1;152037115;152043640.983359
chr1;100241297;100244358.979762
chr1;212680122;212681599.413398
chr1;84087515;84103166.2678655
chr1;97774976;97782497.6936352
chr1;223916269;223926852.935765
chr1;104279229;104290046.566036
chr1;65374220;65380892.1297924
chr1;215297253;215299025.605566
chr1;99552910;99559549.1054849
chr1;143321931;143336234.415867
chr1;3756025;3757504.04108606
chr1;182204518;182207833.311869
chr1;222642025;222642605.71034
chr1;39783267;39791384.9376082
chr1;186752656;186754358.519936
chr1;40472843;40483667.5337326
chr1;194517337;194529079.481122
chr1;177155598;177159057.244684
chr1;61540011;61553172.310893
chr1;245256524;245261511.18079
chr1;156935472;156948967.732004
chr1;215068468;215075420.678818
chr1;198986147;199000000.369903
chr1;193266749;193272478.26829
chr1;105602933;105610191.556877
chr1;123345442;123355347.893362
chr1;150461730;150463460.414693
chr1;98843897;98851556.4274977
chr1;132583197;132585715.771359
chr1;191120708;191135138.367397
chr1;22145519;22160094.4485543
chr1;174114141;174125631.099382
chr1;179057126;179060677.590143
chr1;30675762;30683898.568921
chr1;238229322;238232620.383092
chr1;128265497;128273580.027613
chr1;39337631;39347791.7107945
chr1;84492347;84493677.5981737
chr1;137193892;137204303.145926
chr1;221593754;221603493.060002
chr1;186304691;186318378.71027
chr1;211359715;211375367.899863
chr1;55897387;55911909.1616346
chr1;100464651;100466134.456447
chr1;181427977;181435771.063166
chr1;114257138;114258378.698051
chr1;169468973;169482993.42267
chr1;242324819;242338880.369454
chr1;227566129;227568335.609191
chr1;108394565;108406084.786673
chr1;48767267;48781513.8687475
chr1;230274103;230288533.655285
chr1;221666425;221673720.584883
chr1;95194782;95204754.4410102
chr1;80777518;80781066.2432627
chr1;85791471;85798074.3487684
chr1;147372717;147385970.721365
chr1;17630096;17642653.9198706
chr1;137926026;137940517.355196
chr1;6204593;6207159.95148337
chr1;184709446;184721743.565597
chr1;55330697;55341852.9827675
chr1;92349503;92354429.5569313
chr1;94917926;94926574.8095522
chr1;49239016;49253658.9437228
chr1;87189616;87194251.9970324
chr1;81815624;81818454.5311116
chr1;2198055;2206685.73944971
chr1;59404774;59414028.6885882
chr1;50763184;50776146.5660871
chr1;163640221;163642803.246125
chr1;140703474;140705803.704158
chr1;121438091;121443144.348909
chr1;235006110;235006232.540718
chr1;160820878;160832999.604352
chr1;21442230;21443149.8641115
chr1;244181456;244182611.862146
chr1;143532257;143538718.899566
chr1;164913452;164925964.6983
chr1;43974848;43978057.9376601
chr1;18967096;18977229.6828395
chr1;121136969;121146430.193258
chr1;101189208;101198064.504007
chr1;128797419;128799365.551535
chr1;58442665;58448135.7020906
chr1;39732893;39734564.2187555
chr1;65548535;65549450.378378
chr1;159441782;159449155.373009
chr1;215349743;215351917.03019
chr1;10540283;10549173.9378926
chr1;155860413;155866448.282323
chr1;164849527;164862829.697397
chr1;57638258;57651418.6522088
chr1;244205327;244208172.927492
chr1;39717562;39720551.8449255
chr1;165247819;165262701.069396
chr1;184877075;184880119.030072
chr1;3104021;3105784.38566617
chr1;135806608;135814601.910165
chr1;178771601;178772064.792754
chr1;189625130;189636952.540146
chr1;165619923;165622826.486168
chr1;222815428;222829056.106642
chr1;17083776;17098596.3438695
chr1;162285353;162287477.166692
chr1;2362148;2373080.72962123
chr1;5896515;5896907.50717776
chr1;156826011;156830806.85975
chr1;130003284;130014975.606945
chr1;161425875;161428228.070104
chr1;197669525;197675873.68386
chr1;184295885;184305021.169842
chr1;93960020;93964215.0395641
chr1;54041244;54044435.7143686
chr1;212056178;212056772.719089
chr1;120757562;120763968.662938
chr1;248933922;248946165.024779
chr1;132701490;132711795.491683
chr1;51682392;51686491.0130112
chr1;12342306;12352175.2570333
chr1;198448531;198461755.607456
chr1;96597485;96604238.7654411
chr1;58732326;58733276.5203769
chr1;15024468;15036430.5708034
chr1;145462979;145469003.363073
chr1;78055623;78060398.2807378
chr1;35813522;35822063.3312517
chr1;131089015;131094827.58052
chr1;197764342;197778484.985779
chr1;233918953;233926454.753929
chr1;129794208;129806760.735839
chr1;85694606;85707547.3653629
chr1;70945713;70960301.49532
chr1;166789563;166793435.321061
chr1;22021614;22032859.1094364
chr1;196795640;196800554.593888
chr1;198111971;198114391.403905
chr1;186432714;186435675.112792
chr1;96677915;96682413.9385216
chr1;139833458;139845116.962908
chr1;33956078;33970331.189523
chr1;28150820;28163523.3782269
chr1;236827981;236829183.421867
chr1;100993495;101008831.382928
chr1;236342782;236347551.860709
chr1;146885799;146886161.362429
chr1;209414379;209415656.984203
chr1;117219365;117234613.280817
chr1;78737866;78745983.0228976
chr1;196307853;196319346.84575
chr1;35777856;35781365.6181446
chr1;100105642;100105748.906337
chr1;197576898;197581765.621454
chr1;57762098;57774443.589623
chr1;233496423;233509001.276338
chr1;76551282;76557437.2174327
chr1;222421497;222429267.334591
chr1;157328352;157337636.782295
chr1;79299229;79299671.581931
chr1;236154080;236156826.1171
chr1;47789518;47804084.951301
chr1;127913269;127916708.985957
chr1;148039523;148046946.41194
chr1;4322729;4336352.87817236
chr1;53441065;53444218.8916089
chr1;151672031;151673972.267257
chr1;112924497;112924915.15472
chr1;135318430;135325968.737211
chr1;131353596;131354148.533223
chr1;6388147;6396906.61833026
chr1;239902375;239910390.867066
chr1;34683662;34693027.7950853
chr1;227141818;227145927.002926
chr1;115858626;115867246.150136
chr1;215243492;215259138.442448
chr1;2489099;2500994.87500657
chr1;240845135;240846553.799493
chr1;216163951;216167701.009167
chr1;25615878;25629961.8358282
chr1;213602624;213607679.570981
chr1;56888601;56892942.7091635
chr1;180828036;180841631.171638
chr1;98701290;98715417.3743664
chr1;11543713;11553365.0511493
chr1;126324661;126337353.170114
chr1;168624798;168633908.065767
chr1;87577264;87589160.1202727
chr1;131022846;131034126.602298
chr1;147246593;147255444.219582
chr1;163824129;163830565.144535
chr1;182854987;182855258.569211
chr1;40825756;40833554.8856075
chr1;147765570;147768732.325645
chr1;104128680;104129422.172072
chr1;38768615;38771107.9337182
chr1;109650097;109651712.181279
chr1;135589589;135591044.14858
chr1;142465244;142471295.44405
chr1;185104113;185117927.821726
chr1;115813645;115816509.916185
chr1;190938224;190952361.932336
chr1;208516417;208527395.513302
chr1;112609269;112624879.036423
chr1;121530348;121532073.498066
chr1;190693709;190704822.814572
chr1;223211157;223221823.431595
chr1;144693780;144705659.610692
chr1;40310063;40310145.7384703
chr1;204645731;204661425.483369
chr1;113750673;113764710.30204
chr1;154648535;154653243.693895
chr1;33781998;33793736.6504132
chr1;247904600;247915187.937468
chr1;115421431;115437122.733819
chr1;121575594;121579444.686501
chr1;56187314;56200795.9011166
chr1;231946720;231949250.29391
chr1;171160980;171167834.456831
chr1;112829528;112831715.853072
chr1;149078694;149093987.19332
chr1;158790731;158793314.022455
chr1;146765258;146771773.302063
chr1;180739607;180741152.565583
chr1;233002467;233013290.615789
chr1;84119637;84122981.0402953
chr1;63420421;63425662.3271723
chr1;227068320;227083173.882945
chr1;235085159;235090677.230926
chr1;229136233;229137555.349375
chr1;100285897;100286289.343309
chr1;131100276;131106189.760341
chr1;119142704;119147232.033986
chr1;59847543;59861955.2292837
chr1;234353179;234355862.011738
chr1;60556037;60564987.3977405
chr1;108055041;108070103.526275
chr1;142381841;142387883.191292
chr1;213278500;213281662.776212
chr1;148405131;148419800.504565
chr1;71953992;71958895.8251771
chr1;233883147;233887714.014066
chr1;241042536;241049012.693209
chr1;226709840;226721474.154692
chr1;192320546;192328885.033519
chr1;147605786;147607926.280414
chr1;118864003;118865122.497567
chr1;220271272;220278478.964198
chr1;174916247;174920782.676413
chr1;47811230;47814663.2890775
chr1;195884157;195885739.907902
chr1;159947567;159953765.568536
chr1;104986038;104989333.747995
chr1;238855158;238866753.59677
chr1;164933205;164937482.322887
chr1;81936259;81951992.5819628
chr1;239538702;239553891.208807
chr1;78218920;78231253.5013435
chr1;144381279;144388609.080721
chr1;51738766;51742013.3978052
chr1;23150357;23155202.9187356
chr1;19747073;19755203.9853547
chr1;209044988;209055172.458708
chr1;92295159;92301362.0803856
chr1;167383912;167384223.800585
chr1;194389020;194395462.343995
chr1;39731285;39732287.7497459
chr1;119106406;119111616.335856
chr1;112759542;112766090.125464
chr1;49895624;49898462.8151406
chr1;202586020;202588304.955295
chr1;221806317;221806974.132006
chr1;167486251;167491708.947409
chr1;237325192;237339519.009872
chr1;212759905;212773149.124806
chr1;124234795;124244698.845169
chr1;43296872;43302415.7247025
chr1;70066062;70077199.5372659
chr1;45601191;45605840.1260556
chr1;89666365;89669149.9591048
chr1;92846846;92860311.8432157
chr1;88634254;88648275.8784226
chr1;126780667;126789122.213396
chr1;162579660;162580540.548683
chr1;97278866;97287017.4478301
chr1;17248127;17253973.1414718
chr1;208361718;208371019.74494
chr1;116787353;116801019.363216
chr1;97581092;97584954.5499766
chr1;23394872;23408619.4199394
chr1;115821368;115826475.80524
chr1;51821122;51834623.8512233
chr1;205663920;205679369.683419
chr1;26006098;26008935.6462882
chr1;8054648;8058144.5850744
chr1;49895564;49902899.7476471
chr1;150604100;150607551.790393
chr1;113197146;113210950.817451
chr1;201698024;201703926.558425
chr1;29440236;29446690.196159
chr1;127347025;127353325.747981
chr1;200106714;200120638.217014
chr1;47216876;47223874.8309102
chr1;179036324;179048702.421242
chr1;140050954;140053755.534933
chr1;31166783;31168068.6944173
chr1;172603460;172613936.112792
chr1;111268774;111280945.095978
chr1;121027844;121038269.635616
chr1;164844062;164855646.812266
chr1;206752352;206760601.704063
chr1;56178717;56192532.4488941
chr1;213636230;213642949.105058
chr1;205372569;205375835.715414
chr1;185467264;185482523.442204
chr1;12400823;12403667.6899125
chr1;65026822;65037030.4379204
chr1;197924098;197938959.978888
chr1;105981667;105986067.306765
chr1;177349776;177356750.55691
chr1;1367271;1369275.60591592
chr1;113247355;113248492.762492
chr1;135151134;135162469.646727
chr1;192616830;192625629.684186
chr1;26361818;26368982.5717278
chr1;157132274;157138001.361005
chr1;137706096;137718893.771743
chr1;98637346;98641021.5403503
chr1;59643763;59651125.2249646
chr1;26658313;26666281.015924
chr1;64736658;64738335.3681206
chr1;77602188;77611506.401394
chr1;175574057;175576632.565192
chr1;240851034;240862774.820341
chr1;170198304;170211044.313439
chr1;204932711;204939584.98147
chr1;90373553;90377383.5305944
chr1;202632177;202643534.599322
chr1;215311152;215324293.135196
chr1;211949356;211951088.299073
chr1;226114783;226117646.438302
chr1;106993938;106999013.100572
chr1;97248102;97254764.5851607
chr1;108539682;108554639.798907
chr1;125529696;125533410.090672
chr1;50641247;50647694.5989571
chr1;157742381;157742973.839177
chr1;168472414;168481830.48219
chr1;37770779;37783127.8120464
chr1;186310585;186326340.296995
chr1;49318035;49326351.8049718
chr1;203721207;203736344.339911
chr1;86895993;86910150.3194139
chr1;132193417;132197279.016624
chr1;8442672;8455291.45682306
chr1;112769643;112771280.584613
chr1;220091684;220102544.289887
chr1;110474437;110485452.310494
chr1;57006477;57009594.9112385
chr1;190555227;190562291.934065
chr1;27933906;27935083.1925843
chr1;159124859;159127183.198554
chr1;98898346;98899268.6692853
chr1;13220270;13231497.23538
chr1;47024023;47030896.3914025
chr1;215433975;215440350.211081
chr1;108994637;109004566.613929
chr1;27247665;27253811.8829272
chr1;159106927;159116098.544466
chr1;225312868;225327174.184734
chr1;150398462;150401277.067065
chr1;81584910;81586397.6635238
chr1;32184486;32185410.4375139
chr1;190009310;190023569.7349
chr1;177419097;177425631.601954
chr1;166695391;166696232.567158
chr1;190087603;190091941.050093
chr1;136688257;136691560.031059
chr1;165120122;165128780.837905
chr1;17865539;17868229.572275
chr1;89525672;89527074.4562497
chr1;71546993;71560158.2809001
chr1;137792360;137803512.812477
chr1;131184184;131184979.965299
chr1;215583137;215589032.6654
chr1;30819062;30826461.1704449
chr1;120623199;120634703.990932
chr1;210775180;210778932.354421
chr1;226650594;226657077.597472
chr1;70430647;70440153.0451495
chr1;86156950;86166343.5973868
chr1;26314028;26323426.3469753
chr1;87416263;87430313.2413319
chr1;139728115;139735197.498279
chr1;23164524;23167272.3725618
chr1;8544941;8554649.0410446
chr1;245915118;245917724.425061
chr1;64203354;64204720.9716981
chr1;79256486;79258169.1141225
chr1;122219262;122225559.04681
chr1;68620683;68621772.2001911
chr1;9040676;9052434.43175451
chr1;85363046;85365941.8322457
chr1;77861012;77874032.3495925
chr1;189521459;189529003.113207
