chr;start;end;pval
chr2L;19756947;19954516.47;2.71095500560477
chr2L;21131157;21342468.57;5.16771296970546
chr2L;4219288;4261480.88;9.31138835847378
chr2L;4482712;4527539.12;1.29156097304076
chr2L;12397507;12521482.07;9.87289116252214
chr2L;1379680;1393476.8;3.46923109842464
chr2L;21347802;21561280.02;6.52389919618145
chr2L;18732257;18919579.57;3.27618614537641
chr2L;1132353;1143676.53;8.70631665224209
chr2L;17563165;17738796.65;7.74164099013433
chr2L;14227072;14369342.72;9.87506828038022
chr2L;4808434;4856518.34;3.89752198942006
chr2L;15148155;15299636.55;8.31267336849123
chr2L;1413717;1427854.17;8.42124470276758
chr2L;14599165;14745156.65;0.613061308395118
chr2L;12089799;12210696.99;1.90377502935007
chr2L;4175733;4217490.33;5.95667522633448
chr2L;21749228;21966720.28;1.67517944471911
chr2L;16480729;16645536.29;5.08635553531349
chr2L;17036168;17206529.68;4.1174474847503
chr2L;21017845;21228023.45;2.63444409472868
chr2L;17068663;17239349.63;3.01255044294521
chr2L;22567907;22793586.07;7.70339448703453
chr2L;2757799;2785376.99;4.7801004932262
chr2L;19792061;19989981.61;9.32812625775114
chr2L;5857650;5916226.5;7.22405115375295
chr2L;3225524;3257779.24;3.34292021114379
chr2L;8516258;8601420.58;2.97426315257326
chr2L;14166925;14308594.25;6.60726888570935
chr2L;2887725;2916602.25;1.91547760274261
chr2L;9497909;9592888.09;7.99119733273983
chr2L;13339545;13472940.45;9.57001473521814
chr2L;12052827;12173355.27;4.77176703279838
chr2L;22417377;22641550.77;7.46923341881484
chr2L;1589495;1605389.95;6.34374270681292
chr2L;1560703;1576310.03;1.61670783301815
chr2L;8518205;8603387.05;9.99663242138922
chr2L;672426;679150.26;0.792061241809279
chr2L;10578907;10684696.07;7.92232355568558
chr2L;13369743;13503440.43;9.42036292748526
chr2L;16171715;16333432.15;7.03367098700255
chr2L;5743218;5800650.18;2.99992146668956
chr2L;20854638;21063184.38;2.91939826915041
chr2L;10865069;10973719.69;0.220958977006376
chr2L;4594127;4640068.27;3.55408999836072
chr2L;8308970;8392059.7;0.365745818708092
chr2L;8411772;8495889.72;2.23526980727911
chr2L;18888421;19077305.21;0.544629993382841
chr2L;11389203;11503095.03;9.31606639176607
chr2L;278077;280857.77;6.92792666144669
chr2L;16553681;16719217.81;2.27171601960436
chr2L;17217036;17389206.36;3.89403872657567
chr2L;17134114;17305455.14;6.666093331296
chr2L;14822231;14970453.31;6.51477365521714
chr2L;3923408;3962642.08;0.469475165009499
chr2L;4892754;4941681.54;9.84633829677477
chr2L;7819324;7897517.24;9.29962599184364
chr2L;16276019;16438779.19;2.99781356705353
chr2L;17222895;17395123.95;8.26167470775545
chr2L;7626380;7702643.8;0.879779499955475
chr2L;16983296;17153128.96;1.7169090709649
chr2L;6429996;6494295.96;1.70695906504989
chr2L;1977472;1997246.72;1.71842254232615
chr2L;14309165;14452256.65;1.86395738041028
chr2L;2426099;2450359.99;9.07368094427511
chr2L;3683303;3720136.03;4.01841955957934
chr2L;11023826;11134064.26;8.46993467770517
chr2L;14417029;14561199.29;0.506070735864341
chr2L;5552234;5607756.34;5.98031502449885
chr2L;11754789;11872336.89;6.55850252369419
chr2L;21364399;21578042.99;9.32328363414854
chr2L;7362471;7436095.71;9.00265439413488
chr2L;16131191;16292502.91;6.448149390053
chr2L;7656839;7733407.39;7.9166789050214
chr2L;14778416;14926200.16;1.60574404057115
chr2L;7682400;7759224;4.48356852401048
chr2L;16051657;16212173.57;0.81080223666504
chr2L;8480395;8565198.95;6.95546306204051
chr2L;19054838;19245386.38;7.58748784428462
chr2L;340774;344181.74;8.06400196393952
chr2L;4416539;4460704.39;9.30186657933518
chr2L;23218787;23450974.87;5.53380924509838
chr2L;488579;493464.79;6.25479813897982
chr2L;1599511;1615506.11;6.03322994429618
chr2L;3968376;4008059.76;3.59792259288952
chr2L;10635068;10741418.68;0.859186195302755
chr2L;10037471;10137845.71;4.60941242752597
chr2L;22429821;22654119.21;4.46673399303108
chr2L;18617319;18803492.19;0.0889046327210963
chr2L;19894205;20093147.05;9.41439819755033
chr2L;4497421;4542395.21;3.78012777771801
chr2L;19237431;19429805.31;2.28035535430536
chr2L;15418661;15572847.61;1.41179147409275
chr2L;18045210;18225662.1;4.47222566232085
chr2L;16060574;16221179.74;6.63684243801981
chr2L;17867514;18046189.14;2.98646042123437
chr2L;14141781;14283198.81;4.71528014400974
chr2L;6948478;7017962.78;4.42097067134455
chr2L;7496498;7571462.98;6.6028985963203
chr2L;18369318;18553011.18;1.40283214394003
chr2L;14479479;14624273.79;9.30762159405276
chr2L;16547996;16713475.96;7.38712396472693
chr2L;22876442;23105206.42;6.16199680604041
chr2L;10826536;10934801.36;9.09163160715252
chr2L;3618138;3654319.38;4.85880851978436
chr2L;17762628;17940254.28;0.863887646701187
chr2L;6429929;6494228.29;6.71514001907781
chr2L;19807098;20005168.98;3.18373117595911
chr2L;17270426;17443130.26;9.83658005483449
chr2L;18045709;18226166.09;6.07226538006216
chr2L;12293246;12416178.46;3.14307591877878
chr2L;6154491;6216035.91;2.74541144957766
chr2L;8705936;8792995.36;7.11144671076909
chr2L;15688333;15845216.33;6.91192103084177
chr2L;8984192;9074033.92;9.81203691335395
chr2L;5104327;5155370.27;4.69877060735598
chr2L;12623140;12749371.4;8.63146748859435
chr2L;10696416;10803380.16;3.2164837536402
chr2L;12821703;12949920.03;8.96327106747776
chr2L;22162609;22384235.09;7.47592227300629
chr2L;19555628;19751184.28;3.15087927738205
chr2L;14430549;14574854.49;8.82109269034118
chr2L;7938088;8017468.88;0.968883733730763
chr2L;22058319;22278902.19;0.0615972373634577
chr2L;14942769;15092196.69;6.27937296638265
chr2L;4558117;4603698.17;1.00481678033248
chr2L;2011253;2031365.53;8.86492743855342
chr2L;4056170;4096731.7;2.5479541788809
chr2L;2959396;2988989.96;1.26036382047459
chr2L;21439450;21653844.5;6.70125653268769
chr2L;22514049;22739189.49;8.96274347091094
chr2L;1941508;1960923.08;2.36732720630243
chr2L;13672409;13809133.09;7.20563432667404
chr2L;16424734;16588981.34;0.924014614429325
chr2L;8365230;8448882.3;9.43128534127027
chr2L;3705839;3742897.39;5.50500255776569
chr2L;20681704;20888521.04;2.14949653483927
chr2L;9531478;9626792.78;1.6052344138734
chr2L;14581175;14726986.75;1.13924219273031
chr2L;6190355;6252258.55;9.67018083203584
chr2L;759982;767581.82;6.17747803917155
chr2L;18623075;18809305.75;5.2861435781233
chr2L;3666676;3703342.76;1.42550356220454
chr2L;16648383;16814866.83;5.418183025904
chr2L;23342832;23576260.32;4.10993986064568
chr2L;1242040;1254460.4;1.81321103824303
chr2L;9854644;9953190.44;0.554563489276916
chr2L;7238011;7310391.11;1.20746476808563
chr2L;13376516;13510281.16;7.44062517071143
chr2L;7372995;7446724.95;8.42329553794116
chr2L;6263568;6326203.68;9.11173849133775
chr2L;2972617;3002343.17;0.560655607841909
chr2L;4219438;4261632.38;6.13754539517686
chr2L;12045120;12165571.2;0.44499876210466
chr2L;15218999;15371188.99;5.69755354197696
chr2L;5889839;5948737.39;7.91701272362843
chr2L;19404461;19598505.61;1.5293164877221
chr2L;17820641;17998847.41;4.73009039182216
chr2L;19108834;19299922.34;6.01065614959225
chr2L;22723528;22950763.28;3.5265095019713
chr2L;4225300;4267553;9.76667382055894
chr2L;12193749;12315686.49;1.50570781202987
chr2L;15519199;15674390.99;4.91419815924019
chr2L;20251193;20453704.93;3.89113169629127
chr2L;21216605;21428771.05;1.51032104156911
chr2L;2259191;2281782.91;4.0124857518822
chr2L;17195658;17367614.58;1.7692628945224
chr2L;9710665;9807771.65;4.99167855363339
chr2L;8234532;8316877.32;5.0387015985325
chr2L;22019452;22239646.52;0.150052770040929
chr2L;14602456;14748480.56;1.52447351487353
chr2L;5830063;5888363.63;4.72918626852334
chr2L;16923152;17092383.52;1.67622789740562
chr2L;9488700;9583587;1.30332266679034
chr2L;12689904;12816803.04;9.77205597795546
chr2L;74311;75054.11;9.01570645859465
chr2L;5499570;5554565.7;7.81008682679385
chr2L;4149348;4190841.48;0.693963731173426
chr2L;16075327;16236080.27;4.21344291418791
chr2L;17294229;17467171.29;1.49933191714808
chr2L;8451853;8536371.53;7.26463319500908
chr2L;12331312;12454625.12;0.18624457763508
chr2L;22878933;23107722.33;5.70826198207215
chr2L;6895794;6964751.94;5.49806831870228
chr2L;193941;195880.41;6.2650221423246
chr2L;8060670;8141276.7;8.9617555285804
chr2L;23342378;23575801.78;7.99452417995781
chr2L;10262353;10364976.53;6.22975467704237
chr2L;6606696;6672762.96;7.44356177048758
chr2L;12419092;12543282.92;5.4358670860529
chr2L;9236141;9328502.41;4.40501861507073
chr2L;17412128;17586249.28;1.45932884886861
chr2L;3249044;3281534.44;0.33851097105071
chr2L;5735114;5792465.14;8.70901235146448
chr2L;15724673;15881919.73;2.78896298957989
chr2L;9533919;9629258.19;3.6535137379542
chr2L;19849919;20048418.19;6.0936515708454
chr2L;1485984;1500843.84;8.01752984756604
chr2L;6836871;6905239.71;6.67791382409632
chr2L;2928411;2957695.11;9.2706702160649
chr2L;357822;361400.22;8.70450915070251
chr2L;5556880;5612448.8;3.85821148287505
chr2L;10422279;10526501.79;8.24855316663161
chr2L;17960557;18140162.57;0.1629747916013
chr2L;3081443;3112257.43;9.00249213678762
chr2L;9425024;9519274.24;4.17725358391181
chr2L;10972464;11082188.64;9.29314200300723
chr2L;18269217;18451909.17;8.78969802986831
chr2L;6522841;6588069.41;6.77336095599458
chr2L;12335163;12458514.63;6.04360341560096
chr2L;7913215;7992347.15;2.32356231659651
chr2L;11012515;11122640.15;4.55895287916064
chr2L;245694;248150.94;3.91837164293975
chr2L;1596024;1611984.24;8.14483800437301
chr2L;22786738;23014605.38;3.42993221012875
chr2L;17974774;18154521.74;7.26657225750387
chr2L;22952679;23182205.79;9.71639686729759
chr2L;2742157;2769578.57;4.87732191570103
chr2L;15460488;15615092.88;3.11974741285667
chr2L;8706928;8793997.28;9.87220793729648
chr2L;18216735;18398902.35;5.97461416851729
chr2L;575570;581325.7;6.38313986593857
chr2L;18746237;18933699.37;1.90793689107522
chr2L;10570999;10676708.99;7.83497160766274
chr2L;11815024;11933174.24;9.99790913658217
chr2L;15835597;15993952.97;1.24135783407837
chr2L;4032617;4072943.17;0.770182055421174
chr2L;13706377;13843440.77;6.9616180495359
chr2L;20761366;20968979.66;1.66247426532209
chr2L;18748411;18935895.11;4.56554960692301
chr2L;1517535;1532710.35;3.31676656845957
chr2L;10747781;10855258.81;7.38174007274211
chr2L;9883290;9982122.9;2.66051762271673
chr2L;22968418;23198102.18;6.69902213849127
chr2L;16125885;16287143.85;6.69039640109986
chr2L;20633972;20840311.72;5.02785853110254
chr2L;9539719;9635116.19;8.58540231129155
chr2L;2022104;2042325.04;8.59388559358195
chr2L;10878034;10986814.34;0.900843208655715
chr2L;1488040;1502920.4;7.96368293929845
chr2L;15530041;15685341.41;1.19185230694711
chr2L;21671063;21887773.63;3.07143348734826
chr2L;7969109;8048800.09;6.95289526134729
chr2L;2253147;2275678.47;3.74671887140721
chr2L;20963566;21173201.66;5.44153535505757
chr2L;19677864;19874642.64;4.29409968201071
chr2L;16863625;17032261.25;8.40427823131904
chr2L;3676078;3712838.78;3.35185341304168
chr2L;11772750;11890477.5;2.19253953080624
chr2L;13868669;14007355.69;6.97358357952908
chr2L;1950041;1969541.41;7.67394050257281
chr2L;130763;132070.63;3.95103113725781
chr2L;10462737;10567364.37;3.32332363817841
chr2L;1289181;1302072.81;6.66152921272442
chr2L;9614107;9710248.07;1.13736849045381
chr2L;2662984;2689613.84;1.9544714409858
chr2L;15224889;15377137.89;8.10359609080479
chr2L;14859329;15007922.29;7.58449114859104
chr2L;4203083;4245113.83;3.7137840827927
chr2L;5938280;5997662.8;2.98726672073826
chr2L;8810861;8898969.61;2.90298537351191
chr2L;4941250;4990662.5;3.37261871434748
chr2L;2487847;2512725.47;5.88053707964718
chr2L;22340382;22563785.82;2.01895903330296
chr2L;10016905;10117074.05;8.9133614487946
chr2L;21242207;21454629.07;2.56876266794279
chr2L;9996193;10096154.93;9.15306723909453
chr2L;2829010;2857300.1;3.90841129235923
chr2L;16782952;16950781.52;9.24744811607525
chr2L;12176102;12297863.02;9.26257264567539
chr2L;10235991;10338350.91;6.33816824527457
chr2L;1960031;1979631.31;4.12328318692744
chr2L;4824473;4872717.73;7.72025489713997
chr2L;1411966;1426085.66;2.86244031041861
chr2L;18707103;18894174.03;6.10245626885444
chr2L;15166132;15317793.32;2.02307334169745
chr2L;10788825;10896713.25;9.54858804354444
chr2L;3054046;3084586.46;8.19164443295449
chr2L;3870341;3909044.41;4.12529098102823
chr2L;10371999;10475718.99;6.55165689531714
chr2L;7123905;7195144.05;2.1184856723994
chr2L;11206919;11318988.19;5.83048253552988
chr2L;8627894;8714172.94;4.61491355672479
chr2L;1531831;1547149.31;5.29704266460612
chr2L;14112378;14253501.78;7.66447561094537
chr2L;13437181;13571552.81;7.79019688256085
chr2L;16935848;17105206.48;1.61188481142744
chr2L;2756821;2784389.21;2.94365122914314
chr2L;2160955;2182564.55;0.12009629746899
chr2L;15979715;16139512.15;3.55964116752148
chr2L;11780141;11897942.41;5.58495471952483
chr2L;20757299;20964871.99;8.03383466554806
chr2L;18206998;18389067.98;4.40176554955542
chr2L;15290207;15443109.07;8.45540937734768
chr2L;8780110;8867911.1;0.338452814612538
chr2L;1431045;1445355.45;8.39199436130002
chr2L;19466501;19661166.01;7.76778774568811
chr2L;15336575;15489940.75;9.39970075851306
chr2L;6764142;6831783.42;4.49990270659328
chr2L;2252663;2275189.63;1.18561410810798
chr2L;5215636;5267792.36;6.12417195457965
chr2L;21150697;21362203.97;6.74399386858568
chr2L;10856719;10965286.19;9.94666434358805
chr2L;2984520;3014365.2;3.64795229630545
chr2L;21924284;22143526.84;2.07451601047069
chr2L;5273580;5326315.8;7.36903038574383
chr2L;11666551;11783216.51;5.81174799241126
chr2L;10519095;10624285.95;1.21880272869021
chr2L;16986488;17156352.88;7.62740070233122
chr2L;17870987;18049696.87;9.00916500715539
chr2L;5384452;5438296.52;3.69535451522097
chr2L;12989937;13119836.37;3.82092592306435
chr2L;11218103;11330284.03;6.16339893080294
chr2L;14184045;14325885.45;5.64177645603195
chr2L;4813335;4861468.35;5.45028771739453
chr2L;13726119;13863380.19;7.81255427282304
chr2L;10848945;10957434.45;5.54157684324309
chr2L;5917992;5977171.92;9.4671097304672
chr2L;14904683;15053729.83;1.67094936361536
chr2L;694201;701143.01;4.61225271224976
chr2L;14124747;14265994.47;7.43021509144455
chr2L;16720965;16888174.65;0.93358036596328
chr2L;14075642;14216398.42;7.84030827926472
chr2L;1102652;1113678.52;1.33852398954332
chr2L;4386999;4430868.99;8.15391084644944
chr2L;1699864;1716862.64;0.197395973373204
chr2L;15962204;16121826.04;0.0235816603526473
chr2L;17993631;18173567.31;0.0908873253501952
chr2L;393394;397327.94;7.47653785860166
chr2L;4830345;4878648.45;0.982829772401601
chr2L;8433071;8517401.71;7.58674041833729
chr2L;21296385;21509348.85;8.72912446968257
chr2L;20289947;20492846.47;6.34967673104256
chr2L;14334239;14477581.39;9.80488945264369
chr2L;13731669;13868985.69;1.28238813020289
chr2L;21877453;22096227.53;6.93193638697267
chr2L;10014025;10114165.25;5.75327953090891
chr2L;300230;303232.3;4.23961837310344
chr2L;21684556;21901401.56;0.641670229379088
chr2L;11405793;11519850.93;9.46189304580912
chr2L;2134728;2156075.28;6.00384883815423
chr2L;17650659;17827165.59;3.80775585537776
chr2L;69070;69760.7;7.13663597824052
chr2L;16581485;16747299.85;9.02166167274117
chr2L;12608856;12734944.56;3.69060350814834
chr2L;18016697;18196863.97;7.67834010766819
chr2L;3863723;3902360.23;3.59083776595071
chr2L;15212602;15364728.02;4.51806775992736
chr2L;21112827;21323955.27;8.77952761948109
chr2L;22386859;22610727.59;6.59069673158228
chr2L;11820949;11939158.49;8.37639798410237
chr2L;1729683;1746979.83;1.57285547815263
chr2L;6263281;6325913.81;4.77033962961286
chr2L;16718794;16885981.94;0.351916602812707
chr2L;22335887;22559245.87;4.48989292373881
chr2L;16046179;16206640.79;0.531551255844533
chr2L;1151539;1163054.39;0.677179838530719
chr2L;14686168;14833029.68;5.53973202360794
chr2L;5393015;5446945.15;5.43372312560678
chr2L;12280118;12402919.18;2.24073597928509
chr2L;4407420;4451494.2;9.72574303392321
chr2L;6783461;6851295.61;6.90704597625881
chr2L;22772098;22999818.98;3.30977431265637
chr2L;17234141;17406482.41;5.51451391773298
chr2L;20830558;21038863.58;1.61617403617129
chr2L;13123161;13254392.61;4.53558074310422
chr2L;541983;547402.83;2.50690705375746
chr2L;4894299;4943241.99;4.9267796985805
chr2L;9091855;9182773.55;7.49750935938209
chr2L;19687106;19883977.06;0.61086209025234
chr2L;9408731;9502818.31;3.43994639348239
chr2L;18510883;18695991.83;9.10753805655986
chr2L;20350354;20553857.54;8.9183205855079
chr2L;5102309;5153332.09;8.89845761703327
chr2L;6136427;6197791.27;5.92062974348664
chr2L;12738357;12865740.57;3.66903105517849
chr2L;3577570;3613345.7;7.19260052544996
chr2L;16095260;16256212.6;8.97237016586587
chr2L;4061200;4101812;7.7307569491677
chr2L;2214587;2236732.87;1.44492411520332
chr2L;12624551;12750796.51;5.40965956868604
chr2L;8521708;8606925.08;6.62428390467539
chr2L;18514180;18699321.8;9.65226271888241
chr2L;1448321;1462804.21;8.28827300574631
chr2L;20725113;20932364.13;9.84548360109329
chr2L;9875325;9974078.25;8.91063088318333
chr2L;10346297;10449759.97;3.92092722700909
chr2L;641731;648148.31;6.54850891325623
chr2L;21576094;21791854.94;6.04773939820007
chr2L;14566580;14712245.8;3.63905875943601
chr2L;9239774;9332171.74;3.12773694982752
chr2L;6075895;6136653.95;9.39447884680703
chr2L;3606705;3642772.05;3.18112665088847
chr2L;19768055;19965735.55;5.20446005975828
chr2L;10201933;10303952.33;9.51540038688108
chr2L;9023099;9113329.99;1.63010119460523
chr2L;809346;817439.46;8.81173754576594
chr2L;16772758;16940485.58;8.29281405545771
chr2L;671085;677795.85;5.0742803979665
chr2L;22894912;23123861.12;1.42718073446304
chr2L;442884;447312.84;4.42528280895203
chr2L;14223178;14365409.78;8.05185556877405
chr2L;3790895;3828803.95;2.17135924613103
chr2L;12138473;12259857.73;2.02457102946937
chr2L;23125578;23356833.78;6.15672323387116
chr2L;7924447;8003691.47;2.71657545585185
chr2L;20178638;20380424.38;7.70492157433182
chr2L;13878754;14017541.54;6.60899224458262
chr2L;11166791;11278458.91;8.53530689841136
chr2L;6936941;7006310.41;0.275283881928772
chr2L;15984243;16144085.43;9.60948459571227
chr2L;17330756;17504063.56;2.63604784151539
chr2L;7645630;7722086.3;8.42665058095008
chr2L;5448494;5502978.94;9.82087052892894
chr2L;13714415;13851559.15;4.96578043093905
chr2L;9645923;9742382.23;9.40938540268689
chr2L;22150393;22371896.93;8.76406107097864
chr2L;19676323;19873086.23;2.19022716162726
chr2L;19809307;20007400.07;1.08906287699938
chr2L;19077076;19267846.76;1.21870917035267
chr2L;15174705;15326452.05;9.66397747630253
chr2L;580343;586146.43;2.16635413235053
chr2L;6966426;7036090.26;5.32157076988369
chr2L;19743302;19940735.02;2.84998316783458
chr2L;5900152;5959153.52;1.95834272773936
chr2L;7745788;7823245.88;9.22910778783262
chr2L;12521217;12646429.17;7.5757880625315
chr2L;227408;229682.08;6.66917320806533
chr2L;12706734;12833801.34;3.42567931162193
chr2L;7124730;7195977.3;7.88126378320158
chr2L;17198054;17370034.54;1.39438013313338
chr2L;10581490;10687304.9;1.37127660214901
chr2L;6543577;6609012.77;7.60222600307316
chr2L;13633910;13770249.1;8.60081914113835
chr2L;287558;290433.58;9.99081530841067
chr2L;8803729;8891766.29;0.991983665153384
chr2L;9749594;9847089.94;5.44379963772371
chr2L;17977439;18157213.39;6.94999096682295
chr2L;6119995;6181194.95;6.59172852057964
chr2L;6201698;6263714.98;0.985712264664471
chr2L;5742966;5800395.66;8.10211385134608
chr2L;1067660;1078336.6;4.28849706193432
chr2L;8876487;8965251.87;4.49411796173081
chr2L;4798772;4846759.72;7.43247570004314
chr2L;1768970;1786659.7;1.9730732566677
chr2L;18890691;19079597.91;3.88999465852976
chr2L;4742896;4790324.96;3.90548947732896
chr2L;19590417;19786321.17;8.39932219823822
chr2L;16939454;17108848.54;4.50703025329858
chr2L;20829203;21037495.03;6.82425165781751
chr2L;20759025;20966615.25;1.75523397279903
chr2L;6689284;6756176.84;6.76157776033506
chr2L;8183835;8265673.35;6.47216766607016
chr2L;10761393;10869006.93;6.96454885881394
chr2L;19066956;19257625.56;6.29019519547001
chr2L;3958583;3998168.83;4.43171674851328
chr2L;15824180;15982421.8;1.55070887878537
chr2L;14780784;14928591.84;0.865114580374211
chr2L;15635593;15791948.93;8.34242236102
chr2L;17757466;17935040.66;5.60160226421431
chr2L;6984274;7054116.74;2.06800116458908
chr2L;4983584;5033419.84;9.3800896522589
chr2L;1942938;1962367.38;8.65963534684852
chr2L;1279988;1292787.88;2.70079541485757
chr2L;23400398;23634401.98;8.17767264787108
chr2L;9537377;9632750.77;5.15129450010136
chr2L;8024655;8104901.55;4.49411782203242
chr2L;13455629;13590185.29;3.62654081080109
chr2L;2658785;2685372.85;4.14561133598909
chr2L;22076006;22296766.06;8.22381761390716
chr2L;5862500;5921125;4.91834597662091
chr2L;19466633;19661299.33;7.53596153110266
chr2L;23180609;23412415.09;8.75847848132253
chr2L;10261689;10364305.89;1.062201699242
chr2L;2816307;2844470.07;4.26923303399235
chr2L;23145823;23377281.23;8.76190006732941
chr2L;11860880;11979488.8;0.00349924899637699
chr2L;5348750;5402237.5;9.59441285347566
chr2L;10434103;10538444.03;5.31937608029693
chr2L;16817245;16985417.45;5.46812319895253
chr2L;730831;738139.31;2.49972698977217
chr2L;2258723;2281310.23;3.57949541183189
chr2L;12149951;12271450.51;6.03637930005789
chr2L;2449781;2474278.81;7.20388602698222
chr2L;8358081;8441661.81;8.06675370084122
chr2L;791022;798932.22;3.67241218686104
chr2L;4256701;4299268.01;6.25127088744193
chr2L;20542317;20747740.17;0.55107286432758
chr2L;12908620;13037706.2;1.31476609036326
chr2L;6953877;7023415.77;1.68796955840662
chr2L;2660552;2687157.52;8.11335259117186
chr2L;22584994;22810843.94;7.23075540270656
chr2L;9281502;9374317.02;5.32549862749875
chr2L;20008891;20208979.91;3.33432222250849
chr2L;14182560;14324385.6;3.69531733216718
chr2L;20489819;20694717.19;1.88134811585769
chr2L;22902297;23131319.97;4.60227406350896
chr2L;12121077;12242287.77;9.4851074158214
chr2L;327700;330977;1.73486247193068
chr2L;17320910;17494119.1;7.01871012803167
chr2L;19271052;19463762.52;9.6915350575
chr2L;923805;933043.05;3.3318924321793
chr2L;15588581;15744466.81;9.57969337236136
chr2L;9166289;9257951.89;3.93857882125303
chr2L;2821748;2849965.48;7.39196603186429
chr2L;12334326;12457669.26;3.96522025577724
chr2L;21032076;21242396.76;8.00172499846667
chr2L;4967914;5017593.14;6.58485071035102
chr2L;23415181;23649332.81;5.29188292333856
chr2L;17569308;17745001.08;7.13548309635371
chr2L;7024445;7094689.45;8.89831782318652
chr2L;4993587;5043522.87;1.09190649818629
chr2L;17952433;18131957.33;8.08218359714374
chr2L;23180923;23412732.23;3.99042844772339
chr2L;13431836;13566154.36;5.06752810906619
chr2L;10995579;11105534.79;1.87497240956873
chr2L;7624239;7700481.39;0.471859695389867
chr2L;8341886;8425304.86;3.410894270055
chr2L;10140343;10241746.43;2.21306770574301
chr2L;17336982;17510351.82;6.74600504571572
chr2L;19358618;19552204.18;6.10266058472917
chr2L;7343691;7417127.91;6.06144038960338
chr2L;13729949;13867248.49;4.38965664478019
chr2L;2233527;2255862.27;2.21276426687837
chr2L;22386317;22610180.17;1.1121861031279
chr2L;8778656;8866442.56;0.721551126334816
chr2L;18184467;18366311.67;0.292013199068606
chr2L;4411471;4455585.71;4.93724403902888
chr2L;12221874;12344092.74;9.71374016953632
chr2L;5607303;5663376.03;9.90241849096492
chr2L;16740816;16908224.16;1.16238167276606
chr2L;14801185;14949196.85;6.24380641616881
chr2L;6050403;6110907.03;3.78786615328863
chr2L;13474063;13608803.63;3.39260349282995
chr2L;5024533;5074778.33;5.42098848382011
chr2L;634941;641290.41;8.85566484881565
chr2L;642673;649099.73;3.46709508448839
chr2L;6079652;6140448.52;8.53518584743142
chr2L;8658677;8745263.77;6.96210941066966
chr2L;11183338;11295171.38;4.63080955436453
chr2L;16883525;17052360.25;9.12364115472883
chr2L;4850787;4899294.87;7.39545758115128
chr2L;18860846;19049454.46;8.42815326526761
chr2L;6348340;6411823.4;2.50851707067341
chr2L;9153718;9245255.18;7.91589820059016
chr2L;18880629;19069435.29;0.685127570759505
chr2L;10946276;11055738.76;1.1576247564517
chr2L;20892219;21101141.19;7.5839854683727
chr2L;22272681;22495407.81;4.41416626097634
chr2L;19860952;20059561.52;1.21472319820896
chr2L;14354793;14498340.93;4.23237049253657
chr2L;6113253;6174385.53;2.5067802099511
chr2L;23178873;23410661.73;5.60992377344519
chr2L;2483914;2508753.14;8.71159098343924
chr2L;15628482;15784766.82;5.02129655797035
chr2L;11954248;12073790.48;9.94529369752854
chr2L;19729078;19926368.78;2.32602779520676
chr2L;8493036;8577966.36;2.0059433276765
chr2L;19557373;19752946.73;2.64142737491056
chr2L;4665464;4712118.64;4.87072505289689
chr2L;11898900;12017889;9.10706051858142
chr2L;10295739;10398696.39;4.43651030538604
