chr;start;end;pval
chr1;275103412;277854446.12;6.1376813123934
chr1;110916926;112026095.26;5.20649781916291
chr1;234182340;236524163.4;4.14064076263458
chr1;273351662;276085178.62;6.02052977308631
chr1;191664093;193580733.93;1.37067394563928
chr1;273983630;276723466.3;5.77774977078661
chr1;92144706;93066153.06;3.73753104591742
chr1;62279858;62902656.58;4.92174521554261
chr1;187117709;188988886.09;4.66070013353601
chr1;122896897;124125865.97;5.89513565879315
chr1;255589614;258145510.14;2.83252520952374
chr1;259239486;261831880.86;7.39328081952408
chr1;248433178;250917509.78;8.31050161505118
chr1;217179356;219351149.56;2.33389243017882
chr1;86848873;87717361.73;1.25551691977307
chr1;7151358;7222871.58;1.10973834991455
chr1;46144879;46606327.79;2.80721237650141
chr1;245450927;247905436.27;6.9567447155714
chr1;67638852;68315240.52;1.94133589277044
chr1;152576506;154102271.06;2.29691562475637
chr1;264677565;267324340.65;0.570053742267191
chr1;256464508;259029153.08;3.80743811372668
chr1;278958508;281748093.08;3.75606136862189
chr1;51946953;52466422.53;5.067385553848
chr1;189524224;191419466.24;9.5456151268445
chr1;182537402;184362776.02;0.323236086405814
chr1;162421583;164045798.83;0.176866913679987
chr1;32925284;33254536.84;2.34126556431875
chr1;95312974;96266103.74;7.44841430569068
chr1;187828161;189706442.61;2.92096823453903
chr1;43674079;44110819.79;6.97498992783949
chr1;73613471;74349605.71;1.90187020692974
chr1;165709203;167366295.03;8.90345067949966
chr1;17927773;18107050.73;8.24411836219952
chr1;113887843;115026721.43;2.61322538135573
chr1;192845458;194773912.58;0.907701323740184
chr1;65421959;66076178.59;2.46847000904381
chr1;124655591;125902146.91;7.23728453274816
chr1;173324163;175057404.63;4.8754868353717
chr1;133564346;134899989.46;9.74979799706489
chr1;122904109;124133150.09;6.01332588819787
chr1;146905717;148374774.17;2.55501805106178
chr1;49155911;49647470.11;8.83832941297442
chr1;9556404;9651968.04;3.20284392451867
chr1;31624464;31940708.64;3.53307895129547
chr1;275877656;278636432.56;1.86149802058935
chr1;252474857;254999605.57;1.45717510487884
chr1;162988557;164618442.57;1.04692737106234
chr1;86664214;87530856.14;8.05689753033221
chr1;18616283;18802445.83;6.75876489141956
chr1;100168805;101170493.05;0.866416438948363
chr1;50480386;50985189.86;9.43109047831967
chr1;85581472;86437286.72;5.79710386693478
chr1;201252737;203265264.37;2.56224867887795
chr1;235943176;238302607.76;6.46595322294161
chr1;190140714;192042121.14;8.19328903686255
chr1;286797591;289665566.91;4.22121797921136
chr1;97538048;98513428.48;9.94979864684865
chr1;149596494;151092458.94;1.28316493704915
chr1;136785635;138153491.35;2.02707232674584
chr1;265203134;267855165.34;3.09664517641068
chr1;217566807;219742475.07;5.48693596851081
chr1;58282719;58865546.19;6.30124860676006
chr1;24452246;24696768.46;1.40109318075702
chr1;200604790;202610837.9;5.04363068379462
chr1;66089736;66750633.36;8.51841132622212
chr1;56291351;56854264.51;2.91390368947759
chr1;99814905;100813054.05;8.98897007806227
chr1;49284569;49777414.69;1.54500655364245
chr1;250503252;253008284.52;6.57826342852786
chr1;131509775;132824872.75;0.588355406653136
chr1;109914916;111014065.16;7.54587354604155
chr1;18241583;18423998.83;2.43936016689986
chr1;157307210;158880282.1;3.35260685998946
chr1;114156863;115298431.63;5.4278759425506
chr1;205393230;207447162.3;9.43329171044752
chr1;149178946;150670735.46;5.71177494479343
chr1;51894928;52413877.28;9.49939751531929
chr1;162524832;164150080.32;8.61326924758032
chr1;38236145;38618506.45;7.45131824631244
chr1;37197706;37569683.06;3.94027812406421
chr1;154301810;155844828.1;8.10534653021023
chr1;275587566;278343441.66;1.93731723120436
chr1;247583739;250059576.39;4.9870414310135
chr1;245392224;247846146.24;1.22860705247149
chr1;233912474;236251598.74;2.68416987266392
chr1;213411468;215545582.68;1.70185969676822
chr1;216692856;218859784.56;0.38999245967716
chr1;279871192;282669903.92;3.3126744045876
chr1;95874963;96833712.63;1.83130445657298
