chr;start;end
chrI;100977;101029.030694767
chrI;129098;129109.531729476
chrI;177348;177458.738538587
chrI;45285;45489.337202861
chrI;115736;115970.417520095
chrI;107911;108009.097673787
chrI;178177;178178.373840739
chrI;129634;129652.93179562
chrI;90240;90447.2859905437
chrI;207399;207630.757660448
chrI;35826;36143.9307595048
chrI;95211;95279.1492122416
chrI;25248;25579.8755110637
chrI;199816;200101.503585593
chrI;192046;192437.739495451
chrI;143933;144036.299624151
chrI;91465;91544.689777892
chrI;106203;106402.216190141
chrI;37657;38005.1724379187
chrI;15226;15625.5285835302
chrI;218358;218761.061439842
chrI;73337;73719.6387765603
chrI;214451;214683.763723899
chrI;25314;25589.3183902437
chrI;1617;1874.42223428038
chrI;86621;86732.5294509683
chrI;30104;30334.3596347349
chrI;105755;105761.354885059
chrI;219438;219517.750372316
chrI;58521;58673.2821673909
chrI;59490;59847.2089872962
chrI;78971;79439.4149191564
chrI;179533;179681.441708838
chrI;152314;152402.280784918
chrI;48742;48859.7211483142
chrI;122620;123066.325957367
chrI;98643;98749.4035232548
chrI;116062;116222.858073066
chrI;87601;87812.1011943447
chrI;178918;179358.506611574
chrI;128815;129129.054874925
chrI;117129;117404.490880987
chrI;200546;200600.114009761
chrI;228823;229028.468688024
chrI;70619;70981.4631137226
chrI;160243;160547.711200439
chrI;23560;23628.6087160088
chrI;222523;222897.410192344
chrI;1506;1968.87323621425
chrI;55675;55737.8982827507
chrI;4313;4648.85922141952
chrI;113986;114243.71175228
chrI;227138;227274.67518999
chrI;29077;29374.6091308706
chrI;214210;214264.406678111
chrI;40826;41126.9881456212
chrI;19373;19719.1113053028
chrI;73079;73240.0618203134
chrI;120763;120816.85199164
chrI;108313;108501.817674053
chrI;216214;216349.992287155
chrI;95958;96368.2863204653
chrI;20954;21227.4603688845
chrI;217954;218124.747900371
chrI;140204;140653.88442022
chrI;192064;192155.159939016
chrI;146656;146681.793065015
chrI;153880;154153.350958661
chrI;184820;185179.147896252
chrI;131469;131619.985998992
chrI;91338;91431.5764341934
chrI;114000;114252.148630979
chrI;139356;139382.185269809
chrI;57161;57419.8335725703
chrI;164160;164177.284566006
chrI;58104;58442.4264982961
chrI;91264;91534.6721831695
chrI;180845;181210.228174077
chrI;120234;120585.287742408
chrI;124204;124599.221886275
chrI;77682;77931.1395709455
chrI;23161;23539.1289354271
chrI;121440;121848.361340862
chrI;110422;110773.87141959
chrI;148452;148459.952654281
chrI;64173;64478.6460712175
chrI;179868;180290.336077279
chrI;182292;182301.441126671
chrI;104350;104424.270081551
chrI;117988;118300.96614337
chrI;224282;224648.972198548
chrI;159397;159438.286895228
chrI;80840;81012.9687696133
chrI;105268;105557.210866427
chrI;213170;213572.322543324
chrI;219600;219967.241444713
chrI;111890;112295.154501149
chrI;89488;89663.8248272854
chrI;19342;19686.6863467738
chrI;37030;37286.9824425471
chrI;190623;191040.247908975
chrI;205268;205690.387858988
chrI;208900;208994.274898866
chrI;137725;137881.03991483
chrI;138578;138906.846867244
chrI;59972;60131.7726713869
chrI;127683;128071.769096475
chrI;178137;178440.15563128
chrI;111307;111564.109586898
chrI;124723;125003.771561517
chrI;78455;78624.5612412854
chrI;107136;107405.677015351
chrI;81841;82211.2954087484
chrI;133988;134404.571099164
chrI;160692;161142.177221957
chrI;226362;226622.167420391
chrI;75569;75801.0898179957
chrI;143997;143998.896150544
chrI;69153;69519.8514437115
chrI;211739;211935.59925268
chrI;209691;209758.524898778
chrI;180469;180519.072493041
chrI;157013;157346.43513144
chrI;23866;23880.1315302588
chrI;120202;120501.847997776
chrI;116964;117250.223027021
chrI;120579;120971.600614176
chrI;97885;98101.0519033575
chrI;164079;164538.523760916
chrI;162609;162897.228048653
chrI;62708;62862.8186273594
chrI;88570;88738.8792769645
chrI;175441;175576.010645177
chrI;111310;111672.374900778
chrI;28210;28369.8292750316
chrI;188275;188441.127278723
chrI;27478;27943.2779310942
chrI;119131;119385.159321455
chrI;187918;188201.686085674
chrI;124860;125247.514995534
chrI;144056;144181.160891225
chrI;96131;96436.771922249
chrI;103762;103890.067307028
chrI;49142;49393.9938096812
chrI;115684;116151.177359455
chrI;132043;132509.28569417
chrI;135879;135926.247730527
chrI;156798;156992.859078451
chrI;154259;154264.064652948
chrI;115075;115167.764089709
chrI;45902;46343.1775190577
chrI;211840;211872.337386798
chrI;48573;48827.9495542764
chrI;224383;224485.657118977
chrI;111448;111537.983602915
chrI;134847;135092.85890366
chrI;74667;74906.7875098245
chrI;158345;158538.586859084
chrI;118978;119389.422334313
chrI;208583;208828.124780259
chrI;103542;103814.586975745
chrI;185175;185219.985926054
chrI;138508;138907.268659387
chrI;48586;48597.0672936223
chrI;82858;83266.2875385378
chrI;14494;14626.3708142745
chrI;62819;62920.4809818393
chrI;190133;190258.902248592
chrI;90526;90902.7188560486
chrI;76472;76640.0256531688
chrI;230105;230573.342292739
chrI;162527;162595.880234559
chrI;127723;127975.432557665
chrI;196723;196861.767187328
chrI;230015;230121.115510832
chrI;181505;181547.258654937
chrI;116040;116262.391640257
chrI;72872;73245.8697018894
chrI;230023;230238.026153567
chrI;86763;86796.1674396034
chrI;48351;48516.5548304194
chrI;148142;148428.36262006
chrI;67571;67603.5359402122
chrI;137449;137874.389369576
chrI;93530;93837.316068036
chrI;2692;3138.78796253462
chrI;218107;218354.797579915
chrI;209633;209950.485911571
chrI;220712;221000.962512896
chrI;72621;72655.8011451653
chrI;117579;117909.91022231
chrI;38860;38932.3236339849
chrI;125329;125559.450807556
chrI;6851;7175.23703342538
chrI;228064;228071.75798373
chrI;28164;28424.5866765307
chrI;9050;9125.86129078305
chrI;140986;141276.407257191
chrI;45617;45919.7071906053
chrI;178742;178937.959321632
chrI;165430;165687.224125378
chrI;215115;215560.787083756
chrI;159608;159627.118166004
chrI;156478;156860.678075843
chrI;61122;61378.0772398042
chrI;141224;141319.321936425
chrI;64656;64976.7994698562
chrI;36894;37291.6989316366
chrI;216233;216245.59979663
chrI;111242;111672.707867719
chrI;140391;140420.128028927
chrI;49105;49556.8037392457
chrI;132812;133209.769097094
chrI;156986;157242.602941486
chrI;163364;163667.885982751
chrI;47973;48221.4058946254
chrI;182635;182671.592723955
chrI;72208;72291.0015599161
chrI;138053;138490.586779411
chrI;108741;109074.403286534
chrI;86393;86420.8047565647
chrI;128553;128734.410537494
chrI;116848;117259.582459372
chrI;70084;70360.1235045614
chrI;108237;108536.986203655
chrI;182052;182300.43520361
chrI;180252;180307.800634286
chrI;221275;221627.108172792
chrI;98932;99317.2510847938
chrI;47444;47734.6819826188
chrI;22999;23276.8328139568
chrI;137658;137777.568793178
chrI;151938;151942.525480725
chrI;92796;92863.3092103606
chrI;21481;21926.7917600161
chrI;69722;69846.6983579826
chrI;129793;130086.105958538
chrI;147650;147993.231715964
chrI;124957;125312.65681035
chrI;129885;130345.06398873
chrI;45601;45847.1496468339
chrI;93292;93439.9969034671
chrI;177819;177957.740117661
chrI;43124;43277.7887898213
chrI;194433;194548.489110744
chrI;203542;203591.076540875
chrI;127389;127513.81585634
chrI;89816;90102.5628629338
chrI;85815;86132.8343262683
chrI;111303;111453.099646517
chrI;215645;216017.235095573
chrI;51594;51920.849793656
chrI;143524;143780.736965108
chrI;86922;86994.6400335242
chrI;105759;105835.344500492
chrI;139503;139561.349752743
chrI;172106;172297.980527276
chrI;96434;96504.1526226149
chrI;14675;14823.7943475748
chrI;107091;107197.807349603
chrI;101866;101867.3459102
chrI;197494;197767.799645778
chrI;121102;121486.268390353
chrI;27478;27537.309860399
chrI;137679;138034.409060412
chrI;85978;86240.4007145272
chrI;6091;6528.59955910973
chrI;126603;126866.562164887
chrI;148897;149041.501558223
chrI;118655;119087.170904379
chrI;99865;99935.0537977931
chrI;112742;112816.97822037
chrI;53333;53803.0778005394
chrI;122793;122855.644190443
chrI;228077;228328.300071093
chrI;71722;71739.0797052989
chrI;104778;104967.120086148
chrI;196491;196747.391526821
chrI;74800;74974.7612062591
chrI;43130;43385.2759042314
chrI;100632;101109.534010177
chrI;221096;221451.243315553
chrI;131668;131698.767162364
chrI;73426;73481.1850131085
chrI;214134;214553.48263976
chrI;124011;124453.611726323
chrI;194409;194827.628098788
chrI;174833;175235.258393137
chrI;197699;197701.932741003
chrI;88596;88785.050116191
chrI;141256;141319.340175723
chrI;229044;229337.7039487
chrI;7210;7323.42285858446
chrI;173023;173440.443387223
chrI;87001;87368.8588267348
chrI;145704;145967.96953605
chrI;224909;225339.092048918
chrI;90594;90729.5609604809
chrI;175101;175184.188190594
chrI;186021;186147.296261821
chrI;62904;63157.694252292
chrI;107715;107914.160510488
chrI;224295;224666.491360586
chrI;175608;176032.630678355
chrI;40945;41420.9060584731
chrI;106040;106452.723987786
chrI;205639;205846.845106497
chrI;93428;93870.3926278194
chrI;123399;123557.170133629
chrI;190614;190702.675108043
chrI;189662;189742.824705093
chrI;16286;16663.6659729771
chrI;99396;99719.0227560434
chrI;9673;10023.1303107565
chrI;48089;48544.2004443319
chrI;12663;12665.8598616646
chrI;50550;50618.8228918107
chrI;93997;94042.2483112683
chrI;133307;133387.306181965
chrI;204569;204862.979403178
chrI;157452;157761.88570734
chrI;31120;31124.1525282592
chrI;179660;180073.404110716
chrI;100474;100719.015053101
chrI;169847;170313.31608377
chrI;207135;207591.947560504
chrI;140591;140677.484911932
chrI;30405;30758.9465843361
chrI;17456;17925.6400348614
chrI;53772;54245.24082435
chrI;81556;82002.4000168581
chrI;72906;73069.4501866582
chrI;111918;112054.752833284
chrI;219641;220047.594147238
chrI;107443;107769.476207881
chrI;84456;84645.9006955415
chrI;4571;4795.84444490049
chrI;38609;38874.1116266112
chrI;182216;182620.585446175
chrI;212724;213191.202004245
chrI;95960;96260.4875628464
chrI;172502;172903.75749745
chrI;215585;215719.973689219
chrI;208637;209022.652675398
chrI;80612;81008.7419757834
chrI;196079;196316.339961575
chrI;226427;226853.26867141
chrI;97404;97531.430735684
chrI;101844;102232.261849256
chrI;77811;78159.7190745738
chrI;33971;34364.0254300144
chrI;51369;51657.9898104603
chrI;154884;155284.429292779
chrI;139409;139819.833331141
chrI;96364;96621.493201066
chrI;83389;83456.1096706183
chrI;198774;198954.792635552
chrI;3652;3677.01024970482
chrI;122844;123020.851175866
chrI;29100;29344.4916461483
chrI;62058;62123.0510420842
chrI;176788;176946.908335952
chrI;38636;39006.6011160871
chrI;160787;161220.031630092
chrI;114535;114618.159952505
chrI;77181;77249.644052888
chrI;111787;112087.467145558
chrI;39917;40350.8448382415
chrI;225774;225902.581713586
chrI;93600;94062.5566931218
chrI;4174;4315.25542827618
chrI;145165;145621.765025952
chrI;168605;169041.056178791
chrI;25437;25799.7100941697
chrI;135173;135179.972227311
chrI;115067;115347.358095878
chrI;215458;215596.943502395
chrI;168590;168921.221946818
chrI;150987;151252.982774176
chrI;70436;70580.5019071077
chrI;21352;21778.4550261527
chrI;228502;228701.043554393
chrI;159357;159806.764889216
chrI;113208;113560.931387215
chrI;158796;159238.70066463
chrI;224884;225249.820491374
chrI;23868;24309.4667190063
chrI;28886;29147.6450275343
chrI;189620;189913.674727635
chrI;55467;55547.6998028529
chrI;46141;46510.8931440582
chrI;154470;154547.077612877
chrI;168245;168281.757924429
chrI;132546;132840.130648269
chrI;5653;5799.77143452055
chrI;8152;8157.27020103441
chrI;29343;29606.1220696251
chrI;105459;105539.249668027
chrI;144836;145050.124739847
chrI;15895;16147.4204663517
chrI;146499;146907.448406386
chrI;76729;77139.1262782992
chrI;62530;62670.7271808431
chrI;215552;215837.180126364
chrI;219097;219470.086198977
chrI;165274;165693.742757505
chrI;213344;213457.135646261
chrI;216375;216515.367441976
chrI;102941;103353.782751431
chrI;37143;37497.3929890127
chrI;120902;121287.109499437
chrI;194931;195410.757711607
chrI;105788;106013.066186459
chrI;35988;36096.3965408227
chrI;195154;195532.731925598
chrI;72981;73244.9149411443
chrI;124031;124176.401360126
chrI;82283;82651.5587514054
chrI;117085;117346.416891658
chrI;195690;196044.278404283
chrI;160586;160712.775881806
chrI;189065;189461.523623309
chrI;69976;70120.117129321
chrI;29751;29964.2564802148
chrI;130513;130527.249120669
chrI;158461;158580.079486536
chrI;126258;126524.102894586
chrI;139771;139828.882225078
chrI;180619;180813.824263837
chrI;78460;78699.6791668105
chrI;24455;24750.9895878103
chrI;117724;117988.45691528
chrI;108856;109042.362243671
chrI;11486;11551.4366708008
chrI;198777;198970.616484109
chrI;210572;210697.207999356
chrI;121077;121129.924230041
chrI;150131;150172.856637024
chrI;17;371.363957415028
chrI;184885;185305.773816083
chrI;57943;57953.9990047464
chrI;137651;137815.38863666
chrI;178285;178376.300399296
chrI;52192;52561.7202356146
chrI;171659;171933.208561395
chrI;122543;122801.099889436
chrI;216562;216649.047449702
chrI;159133;159421.486348131
chrI;157897;158347.188568917
chrI;83119;83257.2287118682
chrI;63998;64106.7693743122
chrI;93896;94347.6742635236
chrI;127368;127549.748704057
chrI;99472;99842.1297868869
chrI;84727;84878.3339607985
chrI;170435;170560.453774291
chrI;98955;99069.7562176542
chrI;43816;43992.2249315277
chrI;115129;115375.557040786
chrI;57868;58110.8280471109
chrI;133105;133387.751887976
chrI;122759;123111.806114976
chrI;195099;195570.996094026
chrI;69686;69924.8351101379
chrI;198460;198934.840319786
chrI;115719;116154.167562755
chrI;44508;44527.6206176512
chrI;12439;12472.572188602
chrI;166486;166657.812558778
chrI;134121;134279.028455437
chrI;185200;185442.825374005
chrI;139365;139399.686678518
chrI;217190;217328.467571896
chrI;219663;219819.959945335
chrI;171019;171101.679056517
chrI;138825;139254.435635951
chrI;177058;177241.892656149
chrI;190075;190457.229812907
chrI;212073;212222.262873969
chrI;124676;124881.451595585
chrI;16045;16310.1060602098
chrI;150153;150537.735426474
chrI;146621;146694.53880486
chrI;25307;25384.6343907559
chrI;99580;99824.6440477088
chrI;182780;183186.439618074
chrI;206638;206971.184269359
chrI;194313;194791.454135974
chrI;8808;9146.00735822806
chrI;158863;158955.220971951
chrI;40039;40179.1517670761
chrI;130773;131020.602575337
chrI;32291;32364.8398144897
chrI;69055;69158.8701213606
chrI;68952;69129.3126564224
chrI;78950;79245.144294681
chrI;16093;16153.6904405427
chrI;150384;150481.33124488
chrI;130494;130732.541208124
chrI;210187;210586.458588773
chrI;186900;187267.580216209
chrI;196176;196202.351068626
chrI;12503;12548.543022878
chrI;196847;197253.561911108
chrI;200391;200820.286744686
chrI;23674;23723.8516286653
chrI;184880;185326.704160193
chrI;68865;69231.0951921132
chrI;125345;125471.482815081
chrI;56586;57059.8812998943
chrI;230207;230298.4151335
chrI;134989;135214.141143912
chrI;98659;98999.6213259814
chrI;69011;69112.7511868497
chrI;203471;203575.330214757
chrI;189066;189307.545147385
chrI;111754;111958.358455662
chrI;118108;118569.854390495
chrI;191309;191616.719093949
chrI;132366;132466.095626569
chrI;160058;160445.806003582
chrI;170790;171140.374134262
chrI;215742;216132.871658659
chrI;178704;178704.098062035
chrI;65708;66119.953496156
chrI;207325;207616.566778798
chrI;4235;4509.08633874019
chrI;20373;20681.4550539383
chrI;46326;46761.7237371527
chrI;40951;41277.2683101019
chrI;149931;150163.802626371
chrI;22343;22507.8880526874
chrI;160550;160578.597833304
chrI;122695;122947.807702529
chrI;9731;10116.6592368412
chrI;17498;17740.344616431
chrI;98753;99217.7420502053
chrI;143714;143952.099484399
chrI;11260;11390.4894348532
chrI;223530;223820.821543038
chrI;220548;221027.03268825
chrI;187029;187305.149939466
chrI;188634;189083.628066474
chrI;133001;133313.916006993
chrI;112290;112440.905481952
chrI;36303;36423.8878213925
chrI;159377;159686.792916669
chrI;164055;164130.63247099
chrI;3176;3620.48476010845
chrI;228625;228732.902540158
chrI;111046;111486.983467852
chrI;13968;14241.4953488357
chrI;30942;30998.6527843433
chrI;118522;118602.441805004
chrI;167099;167380.710280639
chrI;95175;95406.7072204303
chrI;140304;140694.995231383
chrI;204378;204430.433658343
chrI;149758;150096.630587726
chrI;207423;207501.191773681
chrI;229312;229750.36885774
chrI;58822;59086.7155208564
chrI;149915;149989.754190115
chrI;33325;33389.982669199
chrI;114023;114121.96181629
chrI;216828;216872.068469788
chrI;59288;59680.7952241787
chrI;204381;204556.265508235
chrI;213697;213728.524292932
chrI;126707;127165.079649819
chrI;82019;82447.1554074322
chrI;129952;130394.359519646
chrI;174216;174467.881172918
chrI;20575;20781.8671681919
chrI;74423;74844.1869521636
chrI;118476;118572.864868545
chrI;72895;73212.1683312085
chrI;162437;162553.189292581
chrI;228698;229041.044473984
chrI;145720;145732.540662092
chrI;138223;138570.397911606
chrI;21728;21941.3542084465
chrI;213241;213251.034563459
chrI;93988;94398.7232798993
chrI;16540;16556.0463336708
chrI;209481;209668.261379978
chrI;128011;128398.674913585
chrI;186606;186897.093674566
chrI;10293;10740.4507040195
chrI;79523;79733.2487785185
chrI;19110;19187.0530334392
chrI;87487;87903.0605869758
chrI;217404;217794.014914228
chrI;102147;102356.955313532
chrI;27285;27382.66457275
chrI;104429;104444.121629699
chrI;67503;67782.7122305532
chrI;31572;31967.7980381395
chrI;186090;186384.216755952
chrI;2363;2399.23579951259
chrI;17138;17504.8963791056
chrI;192542;192606.182032624
chrI;138806;139274.746552205
chrI;199279;199658.802963019
chrI;97899;97990.3953373447
chrI;109036;109386.635158346
chrI;90907;90933.6368741276
chrI;71073;71413.3219143166
chrI;161712;161713.70015584
chrI;48643;48999.7360184613
chrI;160858;160958.857092556
chrI;126694;126918.288101479
chrI;148142;148199.863065025
chrI;222458;222553.99085539
chrI;10475;10796.9493351926
chrI;20751;20854.1364426945
chrI;24463;24807.7035577423
chrI;150413;150557.146075792
chrI;90275;90285.5322008796
chrI;165690;166078.396415588
chrI;105594;105880.848745407
chrI;62495;62622.5305431471
chrI;104035;104233.733351102
chrI;2060;2220.73927021743
chrI;81338;81535.9770848688
chrI;147415;147616.952327038
chrI;156942;157124.416195309
chrI;99672;99708.8676611941
chrI;131654;131879.919331111
chrI;83504;83736.6618011202
chrI;190575;190770.145371587
chrI;182546;182562.388537262
chrI;198210;198271.345958229
chrI;151036;151202.524093866
chrI;140274;140441.269758387
chrI;35724;36130.2828572996
chrI;125780;126157.171795915
chrI;166587;166683.505410751
chrI;133383;133483.375110367
chrI;32192;32526.3083882873
chrI;81083;81275.1508004845
chrI;36856;37168.7362918928
chrI;214501;214547.053690461
chrI;180291;180606.5224892
chrI;195191;195654.983304803
chrI;185632;185969.961992733
chrI;48856;49029.6859920545
chrI;132282;132374.145668965
chrI;159045;159405.826083871
chrI;155456;155646.431936478
chrI;61068;61082.8379478913
chrI;28227;28232.8122132652
chrI;31749;31950.9237398404
chrI;92990;93105.7407380695
chrI;40088;40460.0176854112
chrI;32985;33262.9813690733
chrI;121859;122204.125135422
chrI;60081;60394.7748464062
chrI;72185;72241.0379766712
chrI;53361;53580.377428395
chrI;195927;196120.112742494
chrI;194050;194477.53761296
chrI;203599;203945.117297337
chrI;58047;58317.1074313284
chrI;140977;141032.341862696
chrI;204734;205112.855328181
chrI;35293;35667.9425934366
chrI;123962;124428.672984194
chrI;34305;34783.3817498548
chrI;132465;132932.908204034
chrI;3771;3816.48512434989
chrI;97891;98262.1758078428
chrI;146895;147354.163723212
chrI;74751;75161.7042762473
chrI;62577;62887.4273328154
chrI;82627;82751.1929293654
chrI;94355;94423.8277097245
chrI;153321;153763.30050777
chrI;144970;145381.026621794
chrI;180775;180860.836536046
chrI;40402;40835.7994651498
chrI;179359;179625.920434355
chrI;15000;15329.3054345085
chrI;42148;42448.8858786503
chrI;10597;11039.4881718081
chrI;113746;113826.929163903
chrI;93142;93567.4638457623
chrI;35358;35633.8566850608
chrI;103096;103473.572379748
chrI;158681;159084.251095974
chrI;212756;212756.052300065
chrI;66250;66521.015853685
chrI;45841;46102.8120423646
chrI;121340;121639.908162099
chrI;168773;168871.514137062
chrI;136967;137206.275000068
chrI;40138;40332.7174376835
chrI;149791;150094.61870321
chrI;181504;181606.958703937
chrI;124111;124271.390346101
chrI;224931;225359.542596466
chrI;129967;130189.98084932
chrI;79314;79325.2808371198
chrI;34386;34560.4275610083
chrI;106482;106602.905568814
chrI;132589;133031.656087728
chrI;4782;5217.13317567347
chrI;37088;37115.5799889937
chrI;213410;213684.003147924
chrI;43270;43270.0967049264
chrI;69320;69459.1622408431
chrI;14041;14197.3201620854
chrI;1671;1925.71869781507
chrI;58761;59134.3055328631
chrI;131241;131330.241884152
chrI;43818;44051.5565896085
chrI;122579;123008.270198754
chrI;134820;134822.291821059
chrI;51215;51301.8139310828
chrI;146813;147034.946689546
chrI;92693;92945.0205668822
chrI;40838;41089.9770653444
chrI;168623;168628.703607945
chrI;3600;3613.80321692041
chrI;174838;175051.553067177
chrI;85911;85991.8115656731
chrI;59075;59089.2415841813
chrI;163067;163340.472427242
chrI;167437;167801.243312374
chrI;143579;143632.429122987
chrI;9305;9711.32310481564
chrI;53016;53432.1005719627
chrI;8541;8788.87048047982
chrI;53749;54103.137836087
chrI;43072;43186.1921268281
chrI;160289;160768.744727694
chrI;224197;224662.964441416
chrI;41671;42041.9214888663
chrI;132485;132822.232313448
chrI;112925;113356.208204498
chrI;83576;83953.4859149134
