chr;start;end;pval
chrI;226996;229265.96;0.562044489197433
chrI;211861;213979.61;5.66539585124701
chrI;50134;50635.34;9.63358003180474
chrI;98820;99808.2;6.0508091468364
chrI;178649;180435.49;0.24993151659146
chrI;145336;146789.36;3.4186399076134
chrI;170034;171734.34;6.27314206212759
chrI;166256;167918.56;8.27227080008015
chrI;193417;195351.17;1.36596049414948
chrI;33460;33794.6;6.82521663373336
chrI;191913;193832.13;5.99440469173715
chrI;67479;68153.79;9.6982480911538
chrI;102662;103688.62;5.56477527599782
chrI;186653;188519.53;4.62719847681001
chrI;83982;84821.82;3.18499738350511
chrI;118729;119916.29;1.79587986320257
chrI;25867;26125.67;6.26338028348982
chrI;35643;35999.43;2.98934097168967
chrI;13650;13786.5;6.57025705790147
chrI;118169;119350.69;2.27153451647609
chrI;179373;181166.73;5.39466121234
chrI;15784;15941.84;3.07670835871249
chrI;98138;99119.38;4.79035570984706
chrI;180964;182773.64;1.27023575594649
chrI;89954;90853.54;6.3790006749332
chrI;89360;90253.6;4.71713254926726
chrI;150629;152135.29;1.33368198061362
chrI;103926;104965.26;8.09571493882686
chrI;70348;71051.48;4.18014995520934
chrI;55062;55612.62;9.17334508383647
chrI;36704;37071.04;9.29515736177564
chrI;201428;203442.28;9.13672168506309
chrI;223331;225564.31;9.01966531295329
chrI;195607;197563.07;9.2187864612788
chrI;206218;208280.18;5.17051604343578
chrI;192419;194343.19;8.09757673880085
chrI;174339;176082.39;6.92769954213873
chrI;40125;40526.25;5.23476543137804
chrI;4940;4989.4;1.11669114558026
chrI;182681;184507.81;5.72512475540862
chrI;113635;114771.35;7.30681207729504
chrI;117431;118605.31;2.65197017695755
chrI;876;884.76;4.94276367593557
chrI;45993;46452.93;6.38301521074027
chrI;123192;124423.92;7.39534648368135
chrI;47143;47614.43;0.0106889195740223
chrI;96619;97585.19;7.10199922556058
chrI;164011;165651.11;3.48430378362536
chrI;49537;50032.37;8.86464367387816
chrI;151431;152945.31;8.42960402136669
chrI;168011;169691.11;4.0295974444598
chrI;224393;226636.93;9.21195547096431
chrI;67927;68606.27;3.47289323341101
chrI;186827;188695.27;6.21128164930269
chrI;202107;204128.07;4.58867652574554
chrI;55683;56239.83;5.3763460717164
chrI;184469;186313.69;7.23129134159535
chrI;199922;201921.22;3.3575493004173
chrI;5813;5871.13;9.40623185131699
chrI;10555;10660.55;0.975262294523418
chrI;65713;66370.13;7.95720574678853
chrI;137271;138643.71;9.00225972058252
chrI;86158;87019.58;2.04141847789288
chrI;65618;66274.18;5.53244518814609
chrI;15167;15318.67;4.99017002759501
chrI;190651;192557.51;0.0767761841416359
chrI;141582;142997.82;3.33926807157695
chrI;147532;149007.32;0.595141407102346
chrI;105928;106987.28;1.69181886129081
chrI;175932;177691.32;8.64045652328059
chrI;136046;137406.46;7.07378082210198
chrI;188910;190799.1;7.06296808086336
chrI;217668;219844.68;3.60893874894828
chrI;29123;29414.23;9.03290231479332
chrI;164616;166262.16;3.23203027714044
chrI;140783;142190.83;5.16479401383549
chrI;1584;1599.84;5.17583148553968
chrI;66025;66685.25;9.91608495125547
chrI;71350;72063.5;1.94000905379653
chrI;76898;77666.98;0.949419063981622
chrI;68135;68816.35;2.94046032940969
chrI;19868;20066.68;4.00614469777793
chrI;225308;227561.08;9.19864242896438
chrI;9115;9206.15;4.67065582750365
chrI;72496;73220.96;7.06918422132731
chrI;128292;129574.92;0.239276457577944
chrI;194091;196031.91;0.468540613073856
chrI;19170;19361.7;1.83511316310614
chrI;118706;119893.06;0.14925244031474
chrI;155993;157552.93;8.12496249098331
chrI;40114;40515.14;7.82640396850184
chrI;78958;79747.58;2.91544421343133
chrI;214810;216958.1;9.56368546001613
chrI;204769;206816.69;7.98832923639566
chrI;180222;182024.22;1.1981743061915
chrI;181579;183394.79;0.28904145816341
chrI;201434;203448.34;7.97482376918197
chrI;199330;201323.3;6.48749270709232
chrI;83588;84423.88;6.51028436375782
chrI;37487;37861.87;1.22917388100177
chrI;145622;147078.22;9.24990872386843
chrI;126294;127556.94;4.89734969101846
chrI;162118;163739.18;1.9692083238624
chrI;98337;99320.37;6.6809331253171
chrI;2827;2855.27;4.00983166415244
chrI;159299;160891.99;1.89741261303425
chrI;188680;190566.8;0.231226545292884
chrI;71409;72123.09;3.78026944817975
chrI;77518;78293.18;2.33888597227633
chrI;225248;227500.48;4.54144077608362
chrI;43800;44238;5.6583966803737
chrI;144278;145720.78;4.76345952600241
chrI;168473;170157.73;1.66550681693479
chrI;166024;167684.24;1.18555713444948
chrI;77747;78524.47;4.29015715839341
chrI;77916;78695.16;8.37835266254842
chrI;22331;22554.31;6.08156807255
chrI;36685;37051.85;3.4237679769285
chrI;72356;73079.56;9.59727230947465
chrI;228334;230617.34;9.04645447619259
chrI;102214;103236.14;8.23929961770773
chrI;56016;56576.16;1.58364832634106
chrI;173572;175307.72;5.34930499503389
chrI;3759;3796.59;5.91162571916357
chrI;210611;212717.11;0.482064604293555
chrI;145078;146528.78;3.94245794508606
chrI;199791;201788.91;6.34789079427719
chrI;61648;62264.48;5.9874540544115
chrI;26605;26871.05;9.6179091767408
chrI;52891;53419.91;3.12240347266197
chrI;99512;100507.12;1.94037922192365
chrI;139103;140494.03;2.66881882678717
chrI;36766;37133.66;2.37290591932833
chrI;69375;70068.75;8.73063606442884
chrI;129249;130541.49;0.404290913138539
chrI;17745;17922.45;3.54786105453968
chrI;49407;49901.07;5.84765921812505
chrI;173719;175456.19;1.28782305400819
chrI;71165;71876.65;6.33628220530227
chrI;221523;223738.23;2.43529920699075
chrI;45164;45615.64;8.15999907441437
chrI;153659;155195.59;0.0435017072595656
chrI;134285;135627.85;8.35512680932879
chrI;186021;187881.21;9.16297997348011
chrI;70491;71195.91;4.78061893954873
chrI;57286;57858.86;6.24543773708865
chrI;110624;111730.24;8.24361079372466
chrI;22387;22610.87;0.356325539760292
chrI;145109;146560.09;1.29638668615371
chrI;179348;181141.48;7.69732701359317
chrI;8402;8486.02;5.99337597610429
chrI;123033;124263.33;7.65508584212512
chrI;65366;66019.66;2.61978660942987
chrI;183381;185214.81;5.24539205944166
chrI;105633;106689.33;7.04636710695922
chrI;85879;86737.79;8.45780094852671
chrI;223688;225924.88;2.73046196671203
chrI;148821;150309.21;2.50740176532418
chrI;60906;61515.06;9.03653427492827
chrI;7906;7985.06;8.44591876957566
chrI;177222;178994.22;0.851807326544076
chrI;155654;157210.54;5.85340898483992
chrI;165410;167064.1;9.02315067825839
chrI;201005;203015.05;7.96134559204802
chrI;133907;135246.07;0.77282159589231
chrI;123280;124512.8;8.33415551111102
chrI;56922;57491.22;7.81301532872021
chrI;2129;2150.29;1.85801362153143
chrI;166622;168288.22;8.38414025492966
chrI;109141;110232.41;5.16117020975798
chrI;103920;104959.2;0.193281578831375
chrI;105505;106560.05;6.3649461301975
chrI;217906;220085.06;4.51751722022891
chrI;95149;96100.49;9.93264719378203
chrI;83019;83849.19;3.94701440120116
chrI;74261;75003.61;3.45705952495337
chrI;149432;150926.32;6.46776172332466
chrI;28036;28316.36;6.84811598854139
chrI;198388;200371.88;7.82851428259164
chrI;77582;78357.82;5.13907944783568
chrI;58981;59570.81;1.78590768016875
chrI;219692;221888.92;5.48840746050701
chrI;121370;122583.7;1.31315938662738
chrI;88508;89393.08;4.80315746273845
chrI;82605;83431.05;5.1117481966503
chrI;43942;44381.42;7.93198687722907
chrI;221245;223457.45;3.97458880441263
chrI;21320;21533.2;8.10791323659942
chrI;119295;120487.95;8.13117391662672
chrI;193432;195366.32;1.30383283365518
chrI;196549;198514.49;0.811501652933657
chrI;203278;205310.78;8.10413135914132
chrI;191574;193489.74;0.898699022363871
chrI;25303;25556.03;7.73043581517413
chrI;195725;197682.25;1.53721338603646
chrI;165661;167317.61;2.29780089110136
chrI;170422;172126.22;4.05509705189616
chrI;31781;32098.81;2.81029102625325
chrI;21920;22139.2;8.3323612716049
chrI;146882;148350.82;3.23666507378221
chrI;65583;66238.83;8.27511281706393
chrI;193661;195597.61;9.86672824248672
chrI;71343;72056.43;9.72404490690678
chrI;23751;23988.51;3.33710800623521
chrI;196451;198415.51;9.63707995368168
chrI;112321;113444.21;6.48918576771393
chrI;125471;126725.71;7.24642219021916
chrI;140377;141780.77;9.2434908868745
chrI;103665;104701.65;0.231296387501061
chrI;174278;176020.78;1.24216054100543
chrI;205847;207905.47;7.4100579158403
chrI;122137;123358.37;7.76462891371921
chrI;38039;38419.39;9.30740671465173
chrI;7663;7739.63;4.62907668203116
chrI;686;692.86;2.03094195108861
chrI;148647;150133.47;1.87113075517118
chrI;120453;121657.53;3.6074097501114
chrI;125473;126727.73;2.44699053931981
chrI;136069;137429.69;6.64758977014571
chrI;48850;49338.5;6.59464264521375
chrI;94531;95476.31;2.11809065192938
chrI;99672;100668.72;7.93286176631227
chrI;28550;28835.5;5.94639193965122
chrI;166055;167715.55;6.27562251174822
chrI;131507;132822.07;2.34883198514581
chrI;30828;31136.28;6.61996611161158
chrI;104665;105711.65;2.83068489981815
chrI;102350;103373.5;6.65524044306949
chrI;30093;30393.93;3.22555267019197
chrI;108199;109280.99;5.1762711815536
chrI;40980;41389.8;8.39463862823322
chrI;154388;155931.88;4.88622009754181
chrI;139456;140850.56;9.78711378294975
chrI;36277;36639.77;3.46633043140173
chrI;139835;141233.35;0.29842768330127
chrI;133593;134928.93;5.75508479261771
chrI;118924;120113.24;1.04383371304721
chrI;81349;82162.49;7.88662318140268
chrI;153003;154533.03;2.01197967631742
chrI;133695;135031.95;1.65404740022495
chrI;125037;126287.37;3.61716202460229
chrI;112584;113709.84;4.50041350210086
chrI;189107;190998.07;2.30323214782402
chrI;182483;184307.83;4.66174648841843
chrI;167991;169670.91;6.32310617249459
chrI;203519;205554.19;5.4858351754956
chrI;107160;108231.6;0.43735095532611
chrI;228019;230299.19;0.576110982801765
chrI;211392;213505.92;7.30724681401625
chrI;189841;191739.41;6.33506131824106
chrI;33435;33769.35;6.75559336319566
chrI;90884;91792.84;3.52046938845888
chrI;156263;157825.63;6.74595860065892
chrI;215103;217254.03;7.19702246366069
chrI;141599;143014.99;5.1345062116161
chrI;69883;70581.83;7.0463203266263
chrI;34067;34407.67;5.73965477291495
chrI;211972;214091.72;0.728408342693001
chrI;87937;88816.37;7.44058283511549
chrI;223744;225981.44;6.6810954734683
chrI;81026;81836.26;4.67936804983765
chrI;56360;56923.6;7.06059952965006
chrI;76609;77375.09;6.2352524115704
chrI;217359;219532.59;7.40967302350327
chrI;39952;40351.52;1.78614736767486
chrI;158328;159911.28;1.49755159625784
chrI;31226;31538.26;5.54521514568478
chrI;170526;172231.26;1.60456185461953
chrI;128086;129366.86;5.3367856121622
chrI;190038;191938.38;5.13837387785316
chrI;190154;192055.54;3.96861752262339
chrI;59621;60217.21;6.99991937261075
chrI;64135;64776.35;9.92788990028203
chrI;109658;110754.58;7.14949597371742
chrI;229599;231894.99;8.00036884378642
chrI;209023;211113.23;2.37156415125355
chrI;77783;78560.83;6.50172620778903
chrI;169422;171116.22;3.51717022946104
chrI;120966;122175.66;0.618253240827471
chrI;57872;58450.72;0.31714684329927
chrI;225049;227299.49;2.35520039685071
chrI;125756;127013.56;2.91266067186371
chrI;109340;110433.4;6.12558211199939
chrI;87639;88515.39;5.52946411538869
chrI;178751;180538.51;9.95668074581772
chrI;134731;136078.31;8.98987480439246
chrI;73328;74061.28;4.05752233928069
chrI;45201;45653.01;4.16729370364919
chrI;130802;132110.02;3.18343634018675
chrI;80198;80999.98;1.1151631292887
chrI;74904;75653.04;5.59711660724133
chrI;73427;74161.27;5.71979266824201
chrI;76382;77145.82;4.27971313707531
chrI;75379;76132.79;8.47320816712454
chrI;20804;21012.04;1.87752634752542
chrI;223405;225639.05;2.1350405854173
chrI;153291;154823.91;4.94114612461999
chrI;202241;204263.41;6.96235471405089
chrI;37882;38260.82;6.1212131427601
chrI;131454;132768.54;5.77648060396314
chrI;83306;84139.06;5.64371949993074
chrI;156749;158316.49;4.49974145274609
chrI;18473;18657.73;7.21237923018634
chrI;95384;96337.84;3.938066305127
chrI;113487;114621.87;2.01660355785862
chrI;77755;78532.55;3.87938991421834
chrI;31165;31476.65;5.55635849479586
chrI;15127;15278.27;9.86924055963755
chrI;147981;149460.81;7.23749433644116
chrI;136579;137944.79;7.24751170026138
chrI;53612;54148.12;4.20664699980989
chrI;55296;55848.96;6.58065153751522
chrI;187534;189409.34;3.06082159979269
chrI;187330;189203.3;6.10872955992818
chrI;154325;155868.25;5.597835755907
chrI;184464;186308.64;5.80764102982357
chrI;24973;25222.73;9.88991766469553
chrI;216994;219163.94;4.94802118977532
chrI;167736;169413.36;4.58909578388557
chrI;182318;184141.18;5.33939705928788
chrI;102500;103525;8.51219196803868
chrI;115741;116898.41;2.69843571353704
chrI;315;318.15;8.91481924103573
chrI;109041;110131.41;6.01629801327363
chrI;123483;124717.83;1.70399615075439
chrI;115563;116718.63;3.58584119239822
chrI;213324;215457.24;0.0713623850606382
chrI;115834;116992.34;5.31641623703763
chrI;51352;51865.52;8.1225293292664
chrI;150554;152059.54;4.7847509989515
chrI;19151;19342.51;7.62286901473999
chrI;99798;100795.98;4.79794931598008
chrI;83881;84719.81;5.75946007156745
chrI;31725;32042.25;2.4118586210534
chrI;206285;208347.85;5.27003948343918
chrI;120279;121481.79;6.92498530261219
chrI;200060;202060.6;4.84712089411914
chrI;119418;120612.18;3.94426364218816
chrI;210212;212314.12;2.86531188292429
chrI;83289;84121.89;9.57150999456644
chrI;52179;52700.79;8.8968248385936
chrI;70329;71032.29;1.17383780656382
chrI;157172;158743.72;2.27868088055402
chrI;99663;100659.63;6.3880722457543
chrI;173621;175357.21;0.207588085904717
chrI;40042;40442.42;9.86409330973402
chrI;39427;39821.27;7.66543098492548
chrI;139176;140567.76;6.80967749794945
chrI;215266;217418.66;7.29073168477044
chrI;184127;185968.27;3.43367693247274
chrI;137953;139332.53;5.37315003108233
chrI;209038;211128.38;7.51017122529447
chrI;194855;196803.55;2.14042242150754
chrI;141763;143180.63;2.87312265485525
chrI;113793;114930.93;9.0789995691739
chrI;211839;213957.39;6.67929381597787
chrI;159572;161167.72;8.48193821264431
chrI;205497;207551.97;3.9819854288362
chrI;89550;90445.5;2.81335049076006
chrI;114309;115452.09;7.28787960251793
chrI;166668;168334.68;4.51587941031903
chrI;192670;194596.7;0.26055415160954
chrI;205158;207209.58;2.91608363389969
chrI;181572;183387.72;2.34646957600489
chrI;198407;200391.07;9.36649966053665
chrI;167210;168882.1;7.7486880379729
chrI;64115;64756.15;8.92781047383323
chrI;118143;119324.43;5.29509482672438
chrI;122292;123514.92;8.03112026304007
chrI;77719;78496.19;6.71656045131385
chrI;19608;19804.08;7.21122608752921
chrI;208999;211088.99;3.23183850618079
chrI;186760;188627.6;7.79338292777538
chrI;102305;103328.05;5.14116259058937
chrI;62038;62658.38;2.75372822536156
chrI;203103;205134.03;4.4895070255734
chrI;211644;213760.44;6.47322631673887
chrI;140732;142139.32;5.47473325859755
chrI;151586;153101.86;8.50087026134133
chrI;91374;92287.74;1.87711148057133
chrI;138850;140238.5;1.88640916021541
chrI;111003;112113.03;1.16734456270933
chrI;189891;191789.91;9.08080961322412
chrI;118043;119223.43;1.6205139295198
chrI;87418;88292.18;3.21506323758513
chrI;68196;68877.96;5.68435726221651
chrI;4494;4538.94;9.10377772292122
chrI;68109;68790.09;5.81770373275504
chrI;80959;81768.59;9.15726370178163
chrI;6000;6060;7.65030410373583
chrI;1326;1339.26;9.70063915476203
chrI;61250;61862.5;5.03800623584539
chrI;8438;8522.38;5.81047280458733
chrI;94553;95498.53;3.62615998834372
chrI;215008;217158.08;9.65284723555669
chrI;204482;206526.82;1.60692973760888
chrI;152235;153757.35;5.09465067880228
chrI;123504;124739.04;9.01714862324297
chrI;79647;80443.47;2.24025307921693
chrI;216457;218621.57;2.88779000518844
chrI;91063;91973.63;0.822828165255487
chrI;160089;161689.89;7.96209738589823
chrI;52659;53185.59;6.90904653165489
chrI;21270;21482.7;4.73854991374537
chrI;142899;144327.99;9.55023628659546
chrI;22699;22925.99;8.98747628089041
chrI;115955;117114.55;8.62500664545223
chrI;210607;212713.07;7.81411331845447
chrI;166180;167841.8;7.87376787979156
chrI;185700;187557;1.34218872059137
chrI;212555;214680.55;3.62339774612337
chrI;166353;168016.53;6.03087667608634
chrI;179747;181544.47;7.6786462077871
chrI;153314;154847.14;2.67353315837681
chrI;179882;181680.82;1.995107694529
chrI;112014;113134.14;6.08229740988463
chrI;47237;47709.37;9.37328949104995
chrI;1776;1793.76;1.65646521607414
chrI;194601;196547.01;6.9485029228963
chrI;163814;165452.14;4.57870570011437
chrI;97996;98975.96;0.125588772352785
chrI;138740;140127.4;6.96359396446496
chrI;165851;167509.51;8.33418775117025
chrI;64493;65137.93;9.0991689870134
chrI;86991;87860.91;3.09015611885116
chrI;131467;132781.67;0.291311349719763
chrI;117221;118393.21;2.01101024402305
chrI;88554;89439.54;8.75185410724953
chrI;193378;195311.78;7.24829084705561
chrI;53953;54492.53;6.0562437819317
chrI;98298;99280.98;0.649933570530266
chrI;17511;17686.11;1.86682512285188
chrI;190041;191941.41;1.5140318730846
chrI;62672;63298.72;2.55105446325615
chrI;41128;41539.28;6.19289441267029
chrI;105813;106871.13;4.76948911556974
chrI;204789;206836.89;4.18863719329238
chrI;189162;191053.62;5.56918683229014
chrI;192784;194711.84;4.35128601733595
chrI;163615;165251.15;0.46963871922344
chrI;215464;217618.64;3.24781274655834
chrI;174118;175859.18;1.62973345955834
chrI;25665;25921.65;1.60184369422495
chrI;127340;128613.4;0.881279360037297
chrI;86801;87669.01;5.41561999358237
chrI;148182;149663.82;5.17543573398143
chrI;201410;203424.1;8.05190342711285
chrI;166729;168396.29;9.76569920312613
chrI;102161;103182.61;5.3475927724503
chrI;213785;215922.85;5.70369042688981
chrI;27076;27346.76;9.7283203387633
chrI;159881;161479.81;2.85931543912739
chrI;197720;199697.2;5.01061041140929
chrI;112777;113904.77;3.46785771194845
chrI;81093;81903.93;4.93690255098045
chrI;18186;18367.86;5.02941031008959
chrI;65553;66208.53;9.51707266038284
chrI;113348;114481.48;0.688371353317052
chrI;198376;200359.76;2.7066791895777
chrI;96327;97290.27;5.62007926637307
chrI;114925;116074.25;0.485189135652036
chrI;34311;34654.11;2.94824840500951
chrI;92735;93662.35;5.66354988375679
chrI;30193;30494.93;2.21532330149785
chrI;74357;75100.57;0.241362869273871
chrI;214624;216770.24;7.25487606599927
chrI;187473;189347.73;0.274437642656267
chrI;195798;197755.98;0.500626529101282
